Datetime,ticker,Volume,vol_ratio,abs_ret,RVA,RVA_vel,persist,vol_zscore,ret_signed,session_pos,hmm_state,p_burst,p_quiet,p_accum,split
2025-10-31 16:30:00+00:00,AHMA,4162,0.044121644284985544,0.03091059960776939,-0.16754456684051802,-0.16868338531284346,0.0,0.0,-0.03091059960776939,0.3076923076923077,0,3.4719805835724976e-05,0.858909728759633,0.14105555143452136,train
2025-10-31 17:30:00+00:00,AHMA,2791,0.030161483797268955,0.02546690980774286,-0.013960160487716589,0.15358440635280143,1.0,0.0,-0.02546690980774286,0.46153846153846156,0,1.3375406499176537e-05,0.9725793043852441,0.027407320208265896,train
2025-10-31 18:30:00+00:00,AHMA,6128,0.06743435775618066,0.026690408971864744,0.037272873958911705,0.051233034446628294,2.0,0.0,-0.026690408971864744,0.6153846153846154,0,7.314222610352226e-05,0.8997644696786304,0.10016238809526774,train
2025-10-31 19:30:00+00:00,AHMA,12192,0.13639262101600869,0.04718697242859308,0.06895826325982803,0.03168538930091632,0.0,0.0,-0.04718697242859308,0.7692307692307693,1,0.0008674273247080805,0.01808881362124296,0.9810437590540396,train
2025-11-03 14:30:00+00:00,AHMA,20721,0.2351522737560888,0.014981258692899072,0.09875965274008011,0.029801389480252086,1.0,0.0,0.014981258692899072,0.0,1,0.00039740261480930263,0.00012170698994132224,0.9994808903952545,train
2025-11-03 15:30:00+00:00,AHMA,31404,0.3606081496665165,0.06367043874016648,0.1254558759104277,0.02669622317034759,2.0,0.0,-0.06367043874016648,0.15384615384615385,1,0.001123427053839014,1.1985135737045695e-16,0.9988765729461558,train
2025-11-03 16:30:00+00:00,AHMA,15575,0.18150727621091386,0.038383851422537224,-0.17910087345560263,-0.30455674936603033,3.0,0.0,0.038383851422537224,0.3076923076923077,1,0.0001514480129525715,0.008246887335872555,0.9916016646511784,train
2025-11-03 17:30:00+00:00,AHMA,2559,0.03033834483252064,0.009671216633848808,-0.1511689313783932,0.02793194207720942,0.0,0.0,-0.009671216633848808,0.46153846153846156,0,6.095513956353765e-06,0.9747681314674234,0.025225773018619915,train
2025-11-03 18:30:00+00:00,AHMA,1512,0.018234336676516843,0.004901979575473714,-0.012104008156003796,0.13906492322238942,1.0,0.0,-0.004901979575473714,0.6153846153846154,0,1.3181590724458516e-06,0.9967800068137208,0.0032186750272103536,train
2025-11-03 19:30:00+00:00,AHMA,1310,0.016066275621541823,0.010794863710199174,-0.00216806105497502,0.009935947101028776,2.0,0.0,-0.010794863710199174,0.7692307692307693,0,5.750618201318238e-06,0.993045095335561,0.006949154046249074,train
2025-11-03 20:30:00+00:00,AHMA,10084,0.1255066086788409,0.0020000457763667875,0.10944033305729907,0.11160839411227409,3.0,0.0,0.0020000457763667875,0.9230769230769231,0,0.0001458933709979753,0.8375014031815649,0.16235270344743158,train
2025-11-04 14:30:00+00:00,AHMA,22820,0.28739355545728157,0.012658316986064429,0.16188694677844068,0.05244661372114161,0.0,0.0,0.012658316986064429,0.0,1,0.0001841396799137247,2.5042625701243345e-05,0.9997908176943844,train
2025-11-04 15:30:00+00:00,AHMA,3019,0.03862030887086075,0.007291634587777741,-0.2487732465864208,-0.4106601933648615,0.0,0.0,0.007291634587777741,0.15384615384615385,0,4.037107920391125e-05,0.9331461720748534,0.06681345684595583,train
2025-11-04 16:30:00+00:00,AHMA,3985,0.05175745051236897,0.039665983034145404,0.01313714164150822,0.261910388227929,1.0,0.0,-0.039665983034145404,0.3076923076923077,0,0.00016242132274537136,0.7864775535572169,0.21336002512002597,train
2025-11-04 17:30:00+00:00,AHMA,6763,0.08910832180960516,0.043956000193659577,0.037350871297236195,0.024213729655727975,2.0,0.0,0.043956000193659577,0.46153846153846156,0,9.377109722620588e-05,0.6520520529074892,0.3478541759952877,train
2025-11-04 19:30:00+00:00,AHMA,2199,0.02941310832567833,0.014095990428287056,-0.05969521348392684,-0.09704608478116303,3.0,0.0,-0.014095990428287056,0.7692307692307693,0,2.8044193549369454e-06,0.9882673365471617,0.011729859033473218,train
2025-11-04 20:30:00+00:00,AHMA,1708,0.023188973430021253,0.01650831864070335,-0.0062241348956570755,0.053471078588269765,4.0,0.0,-0.01650831864070335,0.9230769230769231,0,1.0144332549872039e-06,0.9966697604958904,0.0033292250708657897,train
2025-11-05 14:30:00+00:00,AHMA,4236,0.058331373964343326,0.0180360079917493,0.03514240053432208,0.04136653542997915,5.0,0.0,-0.0180360079917493,0.0,0,8.88598949793046e-07,0.9966302736002418,0.0033688378007992814,train
2025-11-05 15:30:00+00:00,AHMA,3330,0.04650797869390709,0.006889548183500231,-0.011823395270436236,-0.04696579580475831,6.0,0.0,-0.006889548183500231,0.15384615384615385,0,1.2996886828757728e-06,0.9972934147815342,0.0027052855297805367,train
2025-11-05 16:30:00+00:00,AHMA,1414,0.020033033171151578,0.008179951522527713,-0.026474945522755512,-0.014651550252319276,7.0,0.0,-0.008179951522527713,0.3076923076923077,0,2.8463751124831134e-05,0.9740417317973535,0.025929804451531945,train
2025-11-05 17:30:00+00:00,AHMA,4304,0.061806604083240325,0.05240517179343326,0.04177357091208875,0.06824851643484425,0.0,0.0,-0.05240517179343326,0.46153846153846156,1,0.001321631525322872,0.04760920431693354,0.9510691641577503,train
2025-11-05 18:30:00+00:00,AHMA,19247,0.2792380247116406,0.012765945790306207,0.2174314206284003,0.17565784971631154,1.0,0.0,-0.012765945790306207,0.6153846153846154,1,0.0003992195138296628,9.767355469781523e-07,0.9995998037506223,train
2025-11-05 19:30:00+00:00,AHMA,13758,0.20184674069523276,0.02597400184665469,-0.07739128401640785,-0.29482270464480814,2.0,0.0,-0.02597400184665469,0.7692307692307693,1,0.00038512611984643807,0.0009888552242383526,0.9986260186559023,train
2025-11-05 20:30:00+00:00,AHMA,35561,0.525164238176409,0.06588632267416578,0.3233174974811762,0.40070878149758404,3.0,0.0,0.06588632267416578,0.9230769230769231,1,0.0008693516031643302,1.2162405117367413e-31,0.9991306483968316,train
2025-11-06 14:30:00+00:00,AHMA,4361,0.0652278621449637,0.03537449047217653,-0.4599363760314453,-0.7832538735126215,0.0,0.0,-0.03537449047217653,0.0,0,5.46866312427364e-05,0.7294292256191359,0.27051608774962876,train
2025-11-06 16:30:00+00:00,AHMA,1797,0.027231211625762433,0.00022720461612165982,-0.03799665051920127,0.42193972551224407,1.0,0.0,-0.00022720461612165982,0.3076923076923077,0,3.495735566713701e-06,0.9899339232882788,0.01006258097616161,train
2025-11-06 17:30:00+00:00,AHMA,1202,0.018453137732335773,0.0,-0.00877807389342666,0.029218576625774612,2.0,0.0,0.0,0.46153846153846156,0,1.41100880757577e-06,0.9968669902507227,0.0031315987404598477,train
2025-11-06 18:30:00+00:00,AHMA,2578,0.04007741470734075,0.008146386610846847,0.021624276975004974,0.030402350868431634,3.0,0.0,-0.008146386610846847,0.6153846153846154,0,8.217497487384093e-07,0.9977483238444284,0.002250854405830174,train
2025-11-06 19:30:00+00:00,AHMA,2047,0.03222248704418529,0.024623808368782623,-0.007854927663155459,-0.029479204638160433,4.0,0.0,0.024623808368782623,0.7692307692307693,0,3.1723938962677113e-06,0.9929553141807067,0.007041513425410388,train
2025-11-06 20:30:00+00:00,AHMA,620,0.009883506590652317,0.0,-0.02233898045353297,-0.01448405279037751,5.0,0.0,0.0,0.9230769230769231,0,0.0005566158897298228,0.9719215934651695,0.027521790645094805,train
2025-11-07 14:30:00+00:00,AHMA,611974,8.793195760192036,0.13087249789820685,8.783312253601384,8.805651234054917,0.0,0.0,0.13087249789820685,0.0,2,1.0,0.0,1.6724294492433867e-224,train
2025-11-07 15:30:00+00:00,AHMA,8804,0.12788000521473203,0.041206015605170926,-8.665315754977303,-17.448628008578687,0.0,0.0,0.041206015605170926,0.15384615384615385,1,0.0025517901309807713,0.03722485288158513,0.9602233569874361,train
2025-11-07 16:30:00+00:00,AHMA,1122,0.01649517510211773,0.0019267344767682421,-0.1113848301126143,8.553930924864689,0.0,0.0,0.0019267344767682421,0.3076923076923077,0,2.334540226021599e-05,0.9584812601644669,0.04149539443326041,train
2025-11-07 17:30:00+00:00,AHMA,410,0.006100708115985522,0.0,-0.010394466986132205,0.10099036312648209,1.0,0.0,0.0,0.46153846153846156,0,6.965827385647729e-05,0.9495100739178588,0.05042026780827803,train
2025-11-07 18:30:00+00:00,AHMA,47200,0.7048231355776579,0.03474900276132239,0.6987224274616723,0.7091168944478046,0.0,0.0,-0.03474900276132239,0.6153846153846154,1,0.0005558609326598038,5.641737866629046e-51,0.9994441390673504,train
2025-11-07 19:30:00+00:00,AHMA,0,0.0,0.020425136036133558,-0.7048231355776579,-1.40354556303933,0.0,0.0,0.020425136036133558,0.7692307692307693,0,2.1638125155003825e-05,0.9290748539407961,0.07090350793403641,train
2025-11-07 20:30:00+00:00,AHMA,661,0.010104335269259935,0.003161264261465641,0.010104335269259935,0.7149274708469178,1.0,0.0,0.003161264261465641,0.9230769230769231,0,2.682372274523959e-05,0.9748784722452893,0.0250947040319697,train
2025-11-10 14:30:00+00:00,AHMA,12039,0.18577580006601702,0.001984077801659189,0.17567146479675708,0.16556712952749714,2.0,0.0,-0.001984077801659189,0.0,0,0.00011714549654587552,0.5727150815665976,0.42716777293685404,train
2025-11-10 15:30:00+00:00,AHMA,2096,0.03270333155615823,0.01191616955681129,-0.15307246850985878,-0.3287439333066159,3.0,0.0,-0.01191616955681129,0.15384615384615385,0,1.5038201899498138e-05,0.9719841302564582,0.028000831541631334,train
2025-11-10 16:30:00+00:00,AHMA,4582,0.07224544296080922,0.04233871704270896,0.039542111404650984,0.19261457991450975,4.0,0.0,-0.04233871704270896,0.3076923076923077,0,4.1572875280758375e-05,0.8616365297031011,0.13832189742160855,train
2025-11-10 17:30:00+00:00,AHMA,2564,0.04086285144292296,0.00718682715288897,-0.031382591517886256,-0.07092470292253725,5.0,0.0,-0.00718682715288897,0.46153846153846156,0,1.4622441615367677e-06,0.9948187867740805,0.005179750981754388,train
2025-11-10 18:30:00+00:00,AHMA,1110,0.017883279072101962,0.0,-0.022979572370821,0.008403019147065257,6.0,0.0,0.0,0.6153846153846154,0,1.3926049263743978e-06,0.9969822577840969,0.00301634961097967,train
2025-11-10 19:30:00+00:00,AHMA,1718,0.027974458810788156,0.013698642526476398,0.010091179738686194,0.03307075210950719,7.0,0.0,-0.013698642526476398,0.7692307692307693,0,8.607774604903345e-07,0.9973942810011223,0.0026048582214050543,train
2025-11-10 20:30:00+00:00,AHMA,3325,0.05469779259538085,0.02335459291368873,0.026723333784592695,0.0166321540459065,8.0,0.0,-0.02335459291368873,0.9230769230769231,0,1.3326353200402681e-06,0.9948889752324791,0.005109692132209018,train
2025-11-11 14:30:00+00:00,AHMA,4107,0.06823895530189168,0.005336199716705678,0.013541162706510831,-0.013182171078081863,9.0,0.0,0.005336199716705678,0.0,0,9.115862229819995e-07,0.9972283840862932,0.0027707043274749366,train
2025-11-11 15:30:00+00:00,AHMA,118,0.001981419201666584,0.0,-0.0662575361002251,-0.07979869880673593,10.0,0.0,0.0,0.15384615384615385,0,1.9626472930790133e-06,0.9961384154492824,0.0038596219034202446,train
2025-11-11 16:30:00+00:00,AHMA,796,0.013504980332630126,0.014211595722470185,0.011523561130963542,0.07778109723118865,11.0,0.0,-0.014211595722470185,0.3076923076923077,0,1.4867261675864228e-06,0.9964932128722696,0.0035053004015518567,train
2025-11-11 17:30:00+00:00,AHMA,3135,0.05371287286107619,0.0074309654200919555,0.04020789252844607,0.028684331397482526,12.0,0.0,-0.0074309654200919555,0.46153846153846156,0,1.5877343459178874e-05,0.9830205174287747,0.01696360522776748,train
2025-11-11 18:30:00+00:00,AHMA,11317,0.19550561282778955,0.0,0.14179273996671338,0.10158484743826732,0.0,0.0,0.0,0.6153846153846154,1,0.0001767986446916841,0.36882875699437706,0.6309944443609272,train
2025-11-11 19:30:00+00:00,AHMA,1209,0.021094575308009244,0.0,-0.17441103751978032,-0.3162037774864937,0.0,0.0,0.0,0.7692307692307693,0,1.3158388925050756e-05,0.9734226482647156,0.02656419334637321,train
2025-11-11 20:30:00+00:00,AHMA,2909,0.051242512013982215,0.0020919982438822055,0.03014793670597297,0.20455897422575328,1.0,0.0,0.0020919982438822055,0.9230769230769231,0,3.542330756547917e-05,0.9673217196710389,0.032642857021401135,train
2025-11-12 14:30:00+00:00,AHMA,15749,0.27942025859191705,0.03594081936752487,0.22817774657793483,0.19802980987196186,0.0,0.0,0.03594081936752487,0.0,1,0.00018322988819054293,6.523323252206881e-06,0.9998102467885513,train
2025-11-12 15:30:00+00:00,AHMA,2339,0.04189242697341447,0.020408143405362393,-0.23752783161850258,-0.46570557819643743,0.0,0.0,-0.020408143405362393,0.15384615384615385,0,8.290351623055464e-06,0.9586343409217961,0.04135736872658208,train
2025-11-12 16:30:00+00:00,AHMA,2381,0.043044752374593584,0.016645788484975665,0.0011523254011791134,0.2386801570196817,1.0,0.0,0.016645788484975665,0.3076923076923077,0,1.0204313986972402e-06,0.9960589170858575,0.0039400624827503825,train
2025-11-12 17:30:00+00:00,AHMA,2758,0.050320043984776554,0.0,0.00727529161018297,0.006122966209003856,2.0,0.0,0.0,0.46153846153846156,0,1.0698434847679782e-06,0.9973467237281751,0.0026522064283362214,train
2025-11-12 18:30:00+00:00,AHMA,2781,0.05120258252987278,0.00833332505490904,0.0008825385450962273,-0.006392753065086743,3.0,0.0,-0.00833332505490904,0.6153846153846154,0,7.390978301823798e-07,0.9977532012898497,0.0022460596123122117,train
2025-11-12 19:30:00+00:00,AHMA,4654,0.0864329929853043,0.0015798150082723776,0.035230410455431516,0.03434787191033529,4.0,0.0,-0.0015798150082723776,0.7692307692307693,0,1.432661207332442e-06,0.9957969409218593,0.004201626416920382,train
2025-11-12 20:30:00+00:00,AHMA,888,0.01664471977376803,0.011677245837188915,-0.06978827321153627,-0.10501868366696779,5.0,0.0,0.011677245837188915,0.9230769230769231,0,9.157549598051563e-07,0.9973093547784205,0.0026897294666218675,train
2025-11-13 14:30:00+00:00,AHMA,650,0.012296100612230207,0.002543063072505935,-0.0043486191615378245,0.06543965404999845,6.0,0.0,-0.002543063072505935,0.0,0,1.244816726473207e-06,0.9971373618935676,0.0028613932896958327,train
2025-11-13 15:30:00+00:00,AHMA,2538,0.048434563301594194,0.002173859185215419,0.036138462689363986,0.04048708185090181,7.0,0.0,-0.002173859185215419,0.15384615384615385,0,9.436006842256987e-07,0.9975866209257199,0.0024124354735832647,train
2025-11-13 16:30:00+00:00,AHMA,176,0.00338945009148539,0.0,-0.0450451132101088,-0.08118357589947278,8.0,0.0,0.0,0.3076923076923077,0,1.8401208320680129e-06,0.9962928830865331,0.0037052767926385836,train
2025-11-13 17:30:00+00:00,AHMA,772,0.015000491018733459,0.007500026692513757,0.01161104092724807,0.056656154137356876,9.0,0.0,0.007500026692513757,0.46153846153846156,0,1.0778366187267364e-06,0.9973275496386428,0.0026713725247307168,train
2025-11-13 19:30:00+00:00,AHMA,4626,0.09062276389005253,0.01409979508414732,0.07562227287131906,0.06401123194407099,10.0,0.0,-0.01409979508414732,0.7692307692307693,0,2.4912539624724134e-06,0.9938168938012724,0.006180614944764176,train
2025-11-13 20:30:00+00:00,AHMA,269,0.005316477038597935,0.0,-0.0853062868514546,-0.16092855972277365,11.0,0.0,0.0,0.9230769230769231,0,0.0006113091561697969,0.9698316361442777,0.029557054699538992,train
2025-11-14 14:30:00+00:00,AHMA,409936,7.6267859812345895,0.028301834923367734,7.621469504195992,7.706775791047447,0.0,0.0,-0.028301834923367734,0.0,2,1.0,0.0,2.7069364579382302e-163,train
2025-11-14 15:30:00+00:00,AHMA,4064,0.07622268453372319,0.0065217848761541216,-7.550563296700866,-15.172032800896858,0.0,0.0,0.0065217848761541216,0.15384615384615385,0,0.05927720864182964,0.485234610350797,0.45548818100738186,train
2025-11-14 17:30:00+00:00,AHMA,287651,5.198113335407332,0.006479423807704907,5.121890650873609,12.672453947574475,0.0,0.0,0.006479423807704907,0.46153846153846156,2,1.0,0.0,4.140078316361081e-71,train
2025-11-14 18:30:00+00:00,AHMA,0,0.0,0.0020386324064269185,-5.198113335407332,-10.320003986280941,0.0,0.0,-0.0020386324064269185,0.6153846153846154,0,0.0005830356851851808,0.8782372798622913,0.12117968445253131,train
2025-11-14 19:30:00+00:00,AHMA,403,0.007407670492161303,0.013180755143812872,0.007407670492161303,5.205521005899493,1.0,0.0,0.013180755143812872,0.7692307692307693,0,2.243474362450935e-06,0.9928480226238046,0.007149733901822737,train
2025-11-14 20:30:00+00:00,AHMA,2926,0.05421481519311519,0.010638237431229191,0.04680714470095389,0.039399474208792584,2.0,0.0,-0.010638237431229191,0.9230769230769231,0,9.678462452565366e-07,0.997301766549411,0.0026972656043336343,train
2025-11-17 14:30:00+00:00,AHMA,1246,0.02327618173479786,0.03064177346304776,-0.03093863345831733,-0.07774577815927122,3.0,0.0,-0.03064177346304776,0.0,0,4.042791371811803e-06,0.9868348090198107,0.013161148188816984,train
2025-11-17 15:30:00+00:00,AHMA,845,0.01591466148988128,0.0,-0.00736152024491658,0.02357711321340075,4.0,0.0,0.0,0.15384615384615385,0,1.5775270165601066e-06,0.9966192208189686,0.003379201654019747,train
2025-11-17 16:30:00+00:00,AHMA,225,0.004272503877161078,0.0,-0.011642157612720205,-0.004280637367803625,5.0,0.0,0.0,0.3076923076923077,0,1.8788649512673045e-06,0.9962798919635139,0.0037182291715208886,train
2025-11-17 17:30:00+00:00,AHMA,206,0.003943651449569728,0.0,-0.0003288524275913496,0.011313305185128856,6.0,0.0,0.0,0.46153846153846156,0,1.8990894701673357e-06,0.9962422958676159,0.003755805042915777,train
2025-11-17 18:30:00+00:00,AHMA,4187,0.080754719446301,0.0012363632075766636,0.07681106799673126,0.07713992042432262,7.0,0.0,0.0012363632075766636,0.6153846153846154,0,1.3064531752606977e-06,0.9962254661738248,0.003773227372994711,train
2025-11-17 19:30:00+00:00,AHMA,2026,0.03937820224862363,0.008639300402662902,-0.04137651719767737,-0.11818758519440864,8.0,0.0,-0.008639300402662902,0.7692307692307693,0,7.530240817326738e-07,0.9977903335148441,0.002208913461085188,train
2025-11-17 20:30:00+00:00,AHMA,1822,0.035686366254238856,0.015464267173956107,-0.0036918359943847734,0.037684681203292596,9.0,0.0,0.015464267173956107,0.9230769230769231,0,2.2707634891294935e-06,0.9957970635726446,0.004200665663857414,train
2025-11-18 14:30:00+00:00,AHMA,7455,0.14700489092461766,0.017582400077463832,0.11131852467037881,0.11501036066476358,10.0,0.0,0.017582400077463832,0.0,0,1.2042742504598576e-05,0.9399617859304313,0.06002617132707459,train
2025-11-18 16:30:00+00:00,AHMA,1622,0.03222789012688676,0.004618713137953062,-0.1147770007977309,-0.2260955254681097,11.0,0.0,-0.004618713137953062,0.3076923076923077,0,1.2286727949833525e-06,0.9963965808226434,0.0036021905045629547,train
2025-11-18 18:30:00+00:00,AHMA,1290,0.025826378943330026,0.0,-0.006401511183556734,0.10837548961417416,12.0,0.0,0.0,0.6153846153846154,0,2.3346040727431113e-06,0.9964988692251037,0.003498796170832331,train
2025-11-18 19:30:00+00:00,AHMA,1720,0.03469285035589651,0.0,0.008866471412566485,0.01526798259612322,13.0,0.0,0.0,0.7692307692307693,0,3.833423827179241e-05,0.9706246276751183,0.02933703808661983,train
2025-11-18 20:30:00+00:00,AHMA,10350,0.28527927155088245,0.01894740054481509,0.2505864211949859,0.24171994978241942,0.0,0.0,0.01894740054481509,0.9230769230769231,1,0.00016671496101572294,2.776537324568775e-05,0.9998055196657419,train
2025-11-19 14:30:00+00:00,AHMA,1680,0.049892185819151336,0.002087630923656043,-0.23538708573173112,-0.48597350692671704,0.0,0.0,-0.002087630923656043,0.0,0,1.6073716410909322e-05,0.9632601492150861,0.03672377706851459,train
2025-11-19 15:30:00+00:00,AHMA,323,0.010114984172302095,0.0,-0.03977720164684924,0.1956098840848819,1.0,0.0,0.0,0.15384615384615385,0,6.416612214206555e-05,0.9539043486963209,0.04603148518152473,train
2025-11-19 16:30:00+00:00,AHMA,12659,0.4196115698328025,0.07175111915898089,0.4094965856605004,0.4492737873073496,0.0,0.0,0.07175111915898089,0.3076923076923077,1,0.0028113916266002416,7.562774527252105e-22,0.9971886083734037,train
2025-11-19 17:30:00+00:00,AHMA,10606,0.3650370549226178,0.03573616408667906,-0.054574514910184724,-0.4640711005706851,1.0,0.0,-0.03573616408667906,0.46153846153846156,1,0.00040684176019929437,1.0872845764888225e-13,0.9995931582397045,train
2025-11-19 18:30:00+00:00,AHMA,6621,0.2501259013241652,0.058499275095784106,-0.11491115359845261,-0.060336638688267885,2.0,0.0,0.058499275095784106,0.6153846153846154,1,0.0008636730928600297,4.990415638842318e-09,0.9991363219167243,train
2025-11-19 19:30:00+00:00,AHMA,7310,0.2802178522037337,0.021526351037797774,0.030091950879568508,0.14500310447802112,3.0,0.0,0.021526351037797774,0.7692307692307693,1,0.00016994593112122774,3.0085414737052456e-06,0.9998270455274149,train
2025-11-19 20:30:00+00:00,AHMA,720,0.028107491937864423,0.0038610003068135982,-0.25211036026586925,-0.28220231114543776,0.0,0.0,0.0038610003068135982,0.9230769230769231,0,0.00020475421088463638,0.7594840095332444,0.24031123625587986,train
2025-11-20 14:30:00+00:00,AHMA,7319,0.2880988269178479,0.014660867637288898,0.25999133497998345,0.5121016952458527,0.0,0.0,-0.014660867637288898,0.0,1,0.0001634368816798154,1.9859859883490537e-05,0.9998167032584361,train
2025-11-20 15:30:00+00:00,AHMA,889,0.0351805587307115,0.001561907087008926,-0.25291826818713636,-0.5129096031671199,0.0,0.0,-0.001561907087008926,0.15384615384615385,0,1.523844657756412e-05,0.9652384017236545,0.03474635982976061,train
2025-11-20 16:30:00+00:00,AHMA,3423,0.13693596884067405,0.005692639452926451,0.10175541010996256,0.35467367829709895,1.0,0.0,-0.005692639452926451,0.3076923076923077,0,1.1151914939286328e-05,0.963393299891401,0.03659554819365093,train
2025-11-20 17:30:00+00:00,AHMA,3089,0.12490249039833684,0.009727106007495509,-0.012033478442337209,-0.11378888855229977,2.0,0.0,-0.009727106007495509,0.46153846153846156,0,4.729461181736173e-06,0.9802308724798893,0.019764398058915573,train
2025-11-20 18:30:00+00:00,AHMA,2295,0.09417396631958923,0.014112937726410684,-0.030728524078747613,-0.018695045636410404,3.0,0.0,0.014112937726410684,0.6153846153846154,0,1.6075778338846177e-06,0.9935413679860036,0.006457024436164454,train
2025-11-20 19:30:00+00:00,AHMA,904,0.03717267517370128,0.0043158091012563925,-0.05700129114588795,-0.026272767067140337,4.0,0.0,-0.0043158091012563925,0.7692307692307693,0,4.868409463925167e-06,0.9943071543708742,0.005687977219659074,train
2025-11-20 20:30:00+00:00,AHMA,3906,0.16075758491947081,0.0020161751622828515,0.12358490974576954,0.1805862008916575,5.0,0.0,-0.0020161751622828515,0.9230769230769231,0,6.617818966715838e-05,0.8554620053574633,0.1444718164528618,train
2025-11-21 14:30:00+00:00,AHMA,3511,0.14534843915144255,0.012072423604109499,-0.015409145768028265,-0.1389940555137978,6.0,0.0,-0.012072423604109499,0.0,0,1.8221206031368456e-05,0.9112968431590437,0.08868493563492716,train
2025-11-21 15:30:00+00:00,AHMA,483,0.020523611959588194,0.0061099254385918395,-0.12482482719185435,-0.10941568142382609,7.0,0.0,-0.0061099254385918395,0.15384615384615385,0,1.1373693273032817e-05,0.9861009191340685,0.013887707172667038,train
