symbol,swing_bars,date,entry,entry_level,entry_lvl_type,exit_lvl_type,psi_in,bars_held,exit_type,ret_pct,hold_bin
1INCH/USDT,10,2026-06-05 17:30:00+00:00,0.0697,0.0688,SwingHigh,SwingHigh,0.967071,11,bearish_break,-4.878049,11-20
1INCH/USDT,10,2026-06-05 19:20:00+00:00,0.0669,0.0663,SwingLow,,0.854704,60,time_stop,3.139013,41-60
AAVE/USDT,10,2026-06-02 03:00:00+00:00,79.43,77.73,SwingHigh,,0.866936,60,time_stop,-2.240967,41-60
AAVE/USDT,10,2026-06-02 22:10:00+00:00,76.48,74.56,SwingLow,,0.911162,60,time_stop,-1.987448,41-60
AAVE/USDT,10,2026-06-03 06:45:00+00:00,76.17,74.72,SwingLow,SwingHigh,0.900276,43,bearish_break,0.065643,41-60
AAVE/USDT,10,2026-06-12 03:00:00+00:00,64.61,64.07,SwingLow,,0.846717,60,time_stop,0.866739,41-60
AAVE/USDT,10,2026-06-13 21:40:00+00:00,66.83,66.74,SwingLow,,0.96767,60,time_stop,0.164597,41-60
ADA/USDT,10,2026-06-02 03:15:00+00:00,0.22828,0.2279,SwingLow,SwingLow,0.713215,4,bearish_break,-0.367969,3-5
ADA/USDT,10,2026-06-02 04:00:00+00:00,0.22846,0.2279,SwingLow,,0.709913,60,time_stop,-1.834019,41-60
ADA/USDT,10,2026-06-02 08:25:00+00:00,0.22438,0.22404,SwingLow,SwingLow,0.719818,43,bearish_break,-0.632855,41-60
ADA/USDT,10,2026-06-02 10:55:00+00:00,0.22457,0.22404,SwingLow,SwingLow,0.722629,13,bearish_break,-0.716926,11-20
ADA/USDT,10,2026-06-04 07:30:00+00:00,0.19643,0.19593,SwingLow,,0.748815,60,time_stop,-2.138166,41-60
ADA/USDT,10,2026-06-04 11:45:00+00:00,0.18947,0.18876,SwingLow,SwingLow,0.734663,28,bearish_break,-0.480287,21-40
ADA/USDT,10,2026-06-04 12:15:00+00:00,0.18926,0.18876,SwingLow,SwingLow,0.780422,22,bearish_break,-0.369862,21-40
ADA/USDT,10,2026-06-04 17:30:00+00:00,0.18863,0.18693,SwingLow,SwingLow,0.71123,8,bearish_break,-1.001962,6-10
ADA/USDT,10,2026-06-04 18:20:00+00:00,0.18807,0.18693,SwingLow,SwingHigh,0.716136,9,bearish_break,-0.552986,6-10
ADA/USDT,10,2026-06-04 22:40:00+00:00,0.18084,0.18046,SwingLow,,0.680237,60,time_stop,-11.004203,41-60
ADA/USDT,10,2026-06-05 11:35:00+00:00,0.16394,0.16341,SwingHigh,SwingLow,0.758658,42,bearish_break,-2.860803,41-60
ADA/USDT,10,2026-06-05 13:10:00+00:00,0.16401,0.16341,SwingHigh,SwingLow,0.696928,23,bearish_break,-2.902262,21-40
ADA/USDT,10,2026-06-05 19:45:00+00:00,0.16171,0.15882,SwingHigh,SwingLow,0.757939,2,bearish_break,-0.735885,1-2
ADA/USDT,10,2026-06-05 20:15:00+00:00,0.16146,0.16061,SwingHigh,SwingHigh,0.730435,22,bearish_break,-1.36876,21-40
ADA/USDT,10,2026-06-05 21:50:00+00:00,0.16386,0.16338,SwingLow,SwingHigh,0.72655,3,bearish_break,-2.813377,3-5
ADA/USDT,10,2026-06-05 22:15:00+00:00,0.16061,0.15925,SwingLow,SwingHigh,0.702439,1,bearish_break,-0.379802,1-2
ADA/USDT,10,2026-06-05 22:35:00+00:00,0.16061,0.15925,SwingLow,SwingHigh,0.701412,2,bearish_break,-0.217919,1-2
ADA/USDT,10,2026-06-06 00:30:00+00:00,0.16045,0.15925,SwingLow,SwingHigh,0.729337,9,bearish_break,0.09972,6-10
ADA/USDT,10,2026-06-06 05:30:00+00:00,0.15328,0.15259,SwingLow,,0.722535,60,time_stop,0.835073,41-60
ADA/USDT,10,2026-06-06 22:15:00+00:00,0.15695,0.15655,SwingHigh,SwingHigh,0.702538,5,bearish_break,-0.605288,3-5
ADA/USDT,10,2026-06-07 04:40:00+00:00,0.16216,0.16165,SwingHigh,SwingHigh,0.699296,8,bearish_break,-0.72151,6-10
ADA/USDT,10,2026-06-07 04:55:00+00:00,0.16282,0.16165,SwingHigh,SwingHigh,0.692735,5,bearish_break,-1.123941,3-5
ADA/USDT,10,2026-06-07 17:00:00+00:00,0.16275,0.16236,SwingLow,SwingLow,0.709326,23,bearish_break,-0.466974,21-40
ADA/USDT,10,2026-06-08 01:35:00+00:00,0.16256,0.16215,SwingHigh,SwingHigh,0.700162,22,bearish_break,0.504429,21-40
ADA/USDT,10,2026-06-08 12:55:00+00:00,0.16762,0.16704,SwingHigh,SwingHigh,0.722402,6,bearish_break,-0.847154,6-10
ADA/USDT,10,2026-06-08 16:05:00+00:00,0.17023,0.16965,SwingHigh,,0.712275,60,time_stop,1.080891,41-60
ADA/USDT,10,2026-06-08 17:25:00+00:00,0.16871,0.16704,SwingHigh,SwingHigh,0.704651,56,bearish_break,1.630016,41-60
ADA/USDT,10,2026-06-08 22:50:00+00:00,0.172,0.17175,SwingHigh,,0.710848,60,time_stop,-3.395349,41-60
ADA/USDT,10,2026-06-09 01:45:00+00:00,0.16682,0.16656,SwingLow,SwingLow,0.700222,32,bearish_break,-0.46757,21-40
ADA/USDT,10,2026-06-09 01:55:00+00:00,0.16684,0.16656,SwingLow,SwingLow,0.708706,30,bearish_break,-0.479501,21-40
ADA/USDT,10,2026-06-09 08:50:00+00:00,0.16945,0.16923,SwingLow,SwingLow,0.743064,6,bearish_break,-0.182945,6-10
ADA/USDT,10,2026-06-10 01:00:00+00:00,0.16664,0.16636,SwingLow,SwingLow,0.710248,8,bearish_break,-1.026164,6-10
ADA/USDT,10,2026-06-10 12:30:00+00:00,0.16284,0.16,SwingLow,SwingHigh,0.75191,50,bearish_break,0.067551,41-60
ADA/USDT,10,2026-06-10 14:40:00+00:00,0.16364,0.16304,SwingHigh,SwingHigh,0.712419,24,bearish_break,-0.421657,21-40
ADA/USDT,10,2026-06-10 18:55:00+00:00,0.16445,0.16338,SwingHigh,SwingHigh,0.728293,23,bearish_break,-2.547887,21-40
ADA/USDT,10,2026-06-10 22:40:00+00:00,0.16114,0.16061,SwingHigh,SwingHigh,0.686502,12,bearish_break,-0.111704,11-20
ADA/USDT,10,2026-06-11 00:40:00+00:00,0.16145,0.16124,SwingHigh,,0.71903,60,time_stop,2.73769,41-60
ADA/USDT,10,2026-06-11 15:20:00+00:00,0.16647,0.16626,SwingHigh,SwingLow,0.812134,37,bearish_break,1.555836,21-40
ADA/USDT,10,2026-06-11 23:40:00+00:00,0.17183,0.17106,SwingLow,,0.71024,60,time_stop,0.308444,41-60
ADA/USDT,10,2026-06-12 02:35:00+00:00,0.17155,0.17086,SwingLow,SwingHigh,0.741509,34,bearish_break,-0.227339,21-40
ADA/USDT,10,2026-06-12 08:55:00+00:00,0.17056,0.16929,SwingHigh,SwingHigh,0.745052,15,bearish_break,0.527674,11-20
ADA/USDT,10,2026-06-12 16:55:00+00:00,0.1734,0.17258,SwingLow,SwingHigh,0.79996,14,bearish_break,-1.470588,11-20
ADA/USDT,10,2026-06-12 23:40:00+00:00,0.16958,0.16902,SwingHigh,,0.682845,60,time_stop,0.636868,41-60
ADA/USDT,10,2026-06-13 14:00:00+00:00,0.17409,0.17372,SwingHigh,SwingHigh,0.804839,47,bearish_break,-1.160319,41-60
ADA/USDT,10,2026-06-14 02:15:00+00:00,0.17365,0.17298,SwingHigh,SwingHigh,0.72104,60,bearish_break,-1.347538,41-60
ADA/USDT,10,2026-06-14 06:25:00+00:00,0.17231,0.17198,SwingHigh,SwingHigh,0.790897,10,bearish_break,-0.580349,6-10
ALGO/USDT,10,2026-06-02 12:00:00+00:00,0.11831,0.11788,SwingHigh,SwingLow,0.877333,40,bearish_break,-1.064999,21-40
ALGO/USDT,10,2026-06-05 02:00:00+00:00,0.10006,0.09984,SwingHigh,,0.796441,60,time_stop,-5.496702,41-60
ALGO/USDT,10,2026-06-05 20:30:00+00:00,0.09364,0.09058,SwingHigh,,0.697153,60,time_stop,1.890218,41-60
ALGO/USDT,10,2026-06-07 06:20:00+00:00,0.09463,0.09376,SwingLow,,0.772415,60,time_stop,2.335412,41-60
ALGO/USDT,10,2026-06-10 00:10:00+00:00,0.09143,0.09094,SwingLow,,0.725564,60,time_stop,-0.929673,41-60
ALGO/USDT,10,2026-06-10 00:45:00+00:00,0.09123,0.09094,SwingLow,,0.747581,60,time_stop,-0.657678,41-60
ALGO/USDT,10,2026-06-10 10:45:00+00:00,0.08993,0.08955,SwingLow,SwingHigh,0.782423,54,bearish_break,-0.311353,41-60
ALGO/USDT,10,2026-06-10 12:30:00+00:00,0.09022,0.08955,SwingLow,SwingHigh,0.777766,33,bearish_break,-0.631789,21-40
ALGO/USDT,10,2026-06-10 15:20:00+00:00,0.08992,0.08964,SwingLow,SwingLow,0.713606,18,bearish_break,-0.478203,11-20
ALGO/USDT,10,2026-06-11 03:25:00+00:00,0.08813,0.08786,SwingHigh,,0.781033,60,time_stop,1.066606,41-60
ALGO/USDT,10,2026-06-11 05:00:00+00:00,0.08917,0.08867,SwingHigh,,0.800493,60,time_stop,0.078502,41-60
ALGO/USDT,10,2026-06-11 06:10:00+00:00,0.08907,0.08867,SwingHigh,,0.733844,60,time_stop,0.190861,41-60
ALGO/USDT,10,2026-06-12 08:35:00+00:00,0.0895,0.08767,SwingLow,,0.86925,60,time_stop,-0.938547,41-60
APE/USDT,10,2026-06-02 15:20:00+00:00,0.1457,0.1442,SwingLow,SwingLow,0.792383,3,bearish_break,-1.441318,3-5
APE/USDT,10,2026-06-03 21:50:00+00:00,0.1501,0.1479,SwingLow,SwingLow,0.778882,31,bearish_break,-2.931379,21-40
APE/USDT,10,2026-06-04 05:35:00+00:00,0.1376,0.1369,SwingLow,SwingLow,0.788008,20,bearish_break,-1.744186,11-20
APE/USDT,10,2026-06-05 21:00:00+00:00,0.1279,0.1259,SwingLow,,0.734915,60,time_stop,-3.283815,41-60
APE/USDT,10,2026-06-09 05:30:00+00:00,0.1254,0.1235,SwingLow,,0.700482,60,time_stop,-1.515152,41-60
APT/USDT,10,2026-06-06 08:15:00+00:00,1.009,0.652,SwingHigh,SwingHigh,0.724117,25,bearish_break,-36.570862,21-40
APT/USDT,10,2026-06-06 09:20:00+00:00,0.66,0.655,SwingHigh,SwingHigh,0.845507,12,bearish_break,-3.030303,11-20
APT/USDT,10,2026-06-08 12:05:00+00:00,0.679,0.673,SwingLow,,0.876927,60,time_stop,0.736377,41-60
APT/USDT,10,2026-06-10 12:30:00+00:00,0.643,0.638,SwingLow,,0.853546,60,time_stop,0.0,41-60
ARB/USDT,10,2026-06-03 04:55:00+00:00,0.0918,0.0911,SwingLow,,0.810828,60,time_stop,4.248366,41-60
ARB/USDT,10,2026-06-05 09:15:00+00:00,0.0849,0.0842,SwingLow,,0.800193,60,time_stop,-3.180212,41-60
ARB/USDT,10,2026-06-13 23:00:00+00:00,0.0849,0.0847,SwingLow,SwingLow,0.848355,47,bearish_break,-1.766784,41-60
ATOM/USDT,10,2026-06-02 00:35:00+00:00,1.936,1.909,SwingLow,SwingHigh,0.736528,8,bearish_break,-2.530992,6-10
ATOM/USDT,10,2026-06-02 08:30:00+00:00,1.885,1.863,SwingLow,SwingHigh,0.734596,47,bearish_break,0.583554,41-60
ATOM/USDT,10,2026-06-02 20:35:00+00:00,1.859,1.793,SwingLow,SwingLow,0.704269,34,bearish_break,-2.097902,21-40
ATOM/USDT,10,2026-06-03 00:25:00+00:00,1.849,1.847,SwingLow,SwingLow,0.709741,26,bearish_break,-0.919416,21-40
ATOM/USDT,10,2026-06-03 08:50:00+00:00,1.907,1.891,SwingLow,SwingHigh,0.754488,14,bearish_break,-0.786576,11-20
ATOM/USDT,10,2026-06-03 11:50:00+00:00,1.913,1.88,SwingLow,SwingLow,0.709276,58,bearish_break,-1.725039,41-60
ATOM/USDT,10,2026-06-03 15:20:00+00:00,1.889,1.887,SwingLow,SwingLow,0.754136,16,bearish_break,-0.476443,11-20
ATOM/USDT,10,2026-06-04 04:10:00+00:00,1.87,1.84,SwingLow,SwingHigh,0.701427,6,bearish_break,-0.909091,6-10
ATOM/USDT,10,2026-06-04 12:20:00+00:00,1.773,1.705,SwingLow,,0.727769,60,time_stop,3.271292,41-60
ATOM/USDT,10,2026-06-04 23:05:00+00:00,1.818,1.797,SwingLow,SwingLow,0.817884,25,bearish_break,-2.090209,21-40
ATOM/USDT,10,2026-06-05 00:30:00+00:00,1.811,1.797,SwingLow,SwingLow,0.711895,8,bearish_break,-1.711761,6-10
ATOM/USDT,10,2026-06-05 01:30:00+00:00,1.798,1.789,SwingHigh,SwingLow,0.68522,5,bearish_break,-0.278087,3-5
ATOM/USDT,10,2026-06-05 04:50:00+00:00,1.815,1.789,SwingHigh,SwingHigh,0.757221,48,bearish_break,-5.564738,41-60
ATOM/USDT,10,2026-06-05 13:30:00+00:00,1.722,1.707,SwingLow,SwingLow,0.757766,58,bearish_break,-4.645761,41-60
ATOM/USDT,10,2026-06-06 07:10:00+00:00,1.641,1.602,SwingLow,,0.720484,60,time_stop,-1.157831,41-60
ATOM/USDT,10,2026-06-06 21:40:00+00:00,1.63,1.628,SwingLow,,0.866371,60,time_stop,2.699387,41-60
ATOM/USDT,10,2026-06-07 00:15:00+00:00,1.621,1.607,SwingLow,,0.815614,60,time_stop,3.269587,41-60
ATOM/USDT,10,2026-06-08 02:00:00+00:00,1.721,1.706,SwingHigh,SwingLow,0.752418,44,bearish_break,-0.871586,41-60
ATOM/USDT,10,2026-06-08 06:00:00+00:00,1.715,1.706,SwingHigh,,0.723479,60,time_stop,1.516035,41-60
ATOM/USDT,10,2026-06-09 04:40:00+00:00,1.752,1.729,SwingLow,,0.725786,60,time_stop,0.513699,41-60
ATOM/USDT,10,2026-06-10 15:20:00+00:00,1.811,1.778,SwingLow,,0.764462,60,time_stop,-1.325235,41-60
ATOM/USDT,10,2026-06-13 01:10:00+00:00,2.032,1.994,SwingLow,,0.812985,60,time_stop,-0.836614,41-60
ATOM/USDT,10,2026-06-14 01:15:00+00:00,1.947,1.925,SwingHigh,,0.769968,60,time_stop,-1.386749,41-60
ATOM/USDT,10,2026-06-14 04:35:00+00:00,1.941,1.925,SwingHigh,,0.740982,60,time_stop,0.05152,41-60
AUDIO/USDT,10,2026-06-12 19:35:00+00:00,0.01577,0.01575,SwingLow,,0.868531,60,time_stop,0.0,41-60
AUDIO/USDT,10,2026-06-13 09:20:00+00:00,0.01189,0.00989,SwingLow,,0.900878,60,time_stop,0.0,41-60
AVAX/USDT,10,2026-06-04 16:40:00+00:00,7.777,7.758,SwingHigh,SwingLow,0.716878,11,bearish_break,-0.848656,11-20
AVAX/USDT,10,2026-06-04 23:35:00+00:00,7.665,7.62,SwingLow,SwingLow,0.718815,30,bearish_break,-0.704501,21-40
AVAX/USDT,10,2026-06-05 10:00:00+00:00,7.264,7.211,SwingLow,SwingLow,0.717525,3,bearish_break,-1.335352,3-5
AVAX/USDT,10,2026-06-05 13:30:00+00:00,7.21,7.199,SwingLow,SwingLow,0.713205,1,bearish_break,-0.596394,1-2
AVAX/USDT,10,2026-06-06 14:00:00+00:00,6.791,6.762,SwingLow,,0.723472,60,time_stop,-2.370785,41-60
AVAX/USDT,10,2026-06-06 14:10:00+00:00,6.831,6.791,SwingHigh,,0.71397,60,time_stop,-2.459376,41-60
AVAX/USDT,10,2026-06-06 22:45:00+00:00,6.637,6.62,SwingLow,SwingHigh,0.720491,26,bearish_break,0.376676,21-40
AVAX/USDT,10,2026-06-07 13:10:00+00:00,6.654,6.638,SwingLow,,0.70733,60,time_stop,0.886685,41-60
AVAX/USDT,10,2026-06-07 21:10:00+00:00,6.621,6.591,SwingLow,SwingHigh,0.759949,25,bearish_break,1.903036,21-40
AVAX/USDT,10,2026-06-07 22:05:00+00:00,6.637,6.616,SwingHigh,SwingHigh,0.709627,14,bearish_break,1.657375,11-20
AVAX/USDT,10,2026-06-08 00:25:00+00:00,6.807,6.777,SwingHigh,SwingLow,0.735993,8,bearish_break,-0.837373,6-10
AVAX/USDT,10,2026-06-09 03:35:00+00:00,6.637,6.63,SwingLow,SwingHigh,0.709483,54,bearish_break,1.099895,41-60
AVAX/USDT,10,2026-06-09 03:50:00+00:00,6.65,6.643,SwingHigh,SwingHigh,0.758293,51,bearish_break,0.902256,41-60
AVAX/USDT,10,2026-06-09 07:05:00+00:00,6.775,6.762,SwingHigh,SwingHigh,0.770767,12,bearish_break,-0.95941,11-20
AVAX/USDT,10,2026-06-09 19:30:00+00:00,6.67,6.65,SwingHigh,SwingHigh,0.700798,42,bearish_break,-0.734633,41-60
AVAX/USDT,10,2026-06-09 20:15:00+00:00,6.698,6.65,SwingHigh,SwingHigh,0.701918,33,bearish_break,-1.149597,21-40
AVAX/USDT,10,2026-06-10 15:30:00+00:00,6.587,6.551,SwingHigh,SwingHigh,0.686706,10,bearish_break,-0.743889,6-10
AVAX/USDT,10,2026-06-10 15:50:00+00:00,6.591,6.551,SwingHigh,SwingHigh,0.699539,6,bearish_break,-0.804127,6-10
AVAX/USDT,10,2026-06-10 17:50:00+00:00,6.49,6.474,SwingLow,SwingLow,0.699212,12,bearish_break,0.1849,11-20
AVAX/USDT,10,2026-06-10 18:30:00+00:00,6.537,6.522,SwingHigh,SwingLow,0.717155,4,bearish_break,-0.535414,3-5
AVAX/USDT,10,2026-06-10 19:30:00+00:00,6.492,6.474,SwingLow,,0.707804,60,time_stop,-1.124461,41-60
AVAX/USDT,10,2026-06-11 13:45:00+00:00,6.597,6.548,SwingLow,SwingLow,0.753283,6,bearish_break,-0.985296,6-10
AVAX/USDT,10,2026-06-11 14:50:00+00:00,6.583,6.563,SwingLow,SwingLow,0.748964,2,bearish_break,-0.94182,1-2
AVAX/USDT,10,2026-06-11 17:30:00+00:00,6.65,6.558,SwingHigh,SwingLow,0.748207,21,bearish_break,0.090226,21-40
AVAX/USDT,10,2026-06-11 19:30:00+00:00,6.695,6.669,SwingLow,SwingLow,0.75186,11,bearish_break,-1.165049,11-20
AVAX/USDT,10,2026-06-12 02:40:00+00:00,6.674,6.652,SwingLow,SwingLow,0.717182,30,bearish_break,-0.629308,21-40
AVAX/USDT,10,2026-06-12 04:15:00+00:00,6.67,6.652,SwingLow,SwingLow,0.811439,11,bearish_break,-0.569715,11-20
AVAX/USDT,10,2026-06-12 07:55:00+00:00,6.583,6.555,SwingLow,,0.702581,60,time_stop,0.486101,41-60
AVAX/USDT,10,2026-06-13 12:15:00+00:00,6.68,6.67,SwingLow,SwingHigh,0.754892,20,bearish_break,-0.179641,11-20
AVAX/USDT,10,2026-06-13 12:55:00+00:00,6.691,6.67,SwingLow,SwingHigh,0.728792,12,bearish_break,-0.343745,11-20
AVAX/USDT,10,2026-06-13 15:00:00+00:00,6.685,6.67,SwingLow,,0.760834,60,time_stop,0.598355,41-60
AVAX/USDT,10,2026-06-13 15:10:00+00:00,6.717,6.679,SwingHigh,,0.70358,60,time_stop,0.119101,41-60
AVAX/USDT,10,2026-06-13 23:10:00+00:00,6.729,6.722,SwingLow,SwingLow,0.7157,11,bearish_break,-0.208055,11-20
AVAX/USDT,10,2026-06-14 16:10:00+00:00,6.532,6.517,SwingLow,SwingHigh,0.761902,14,bearish_break,-0.260257,11-20
BAT/USDT,10,2026-06-09 03:45:00+00:00,0.0947,0.0937,SwingLow,,0.745429,60,time_stop,0.0,41-60
BCH/USDT,10,2026-06-01 23:00:00+00:00,291.8,290.6,SwingLow,SwingLow,0.721687,34,bearish_break,-0.685401,21-40
BCH/USDT,10,2026-06-02 03:55:00+00:00,291.8,291.5,SwingLow,SwingHigh,0.745117,17,bearish_break,-0.651131,11-20
BCH/USDT,10,2026-06-03 04:35:00+00:00,246.8,246.5,SwingLow,SwingHigh,0.717819,20,bearish_break,2.633712,11-20
BCH/USDT,10,2026-06-03 18:50:00+00:00,250.6,247.2,SwingLow,SwingHigh,0.746573,7,bearish_break,-2.952913,6-10
BCH/USDT,10,2026-06-04 02:45:00+00:00,243.3,240.3,SwingHigh,,0.794202,60,time_stop,0.041102,41-60
BCH/USDT,10,2026-06-04 02:55:00+00:00,243.2,242.8,SwingLow,,0.719962,60,time_stop,0.411184,41-60
BCH/USDT,10,2026-06-05 14:20:00+00:00,220.5,215.0,SwingHigh,,0.742611,60,time_stop,-4.761905,41-60
BCH/USDT,10,2026-06-07 04:30:00+00:00,222.2,217.9,SwingLow,,0.745115,60,time_stop,2.070207,41-60
BCH/USDT,10,2026-06-08 00:35:00+00:00,231.6,230.3,SwingHigh,,0.798646,60,time_stop,-4.663212,41-60
BCH/USDT,10,2026-06-08 02:30:00+00:00,223.5,221.9,SwingLow,,0.731634,60,time_stop,-1.163311,41-60
BCH/USDT,10,2026-06-08 06:10:00+00:00,223.3,220.8,SwingHigh,SwingHigh,0.721399,17,bearish_break,-2.955665,11-20
BCH/USDT,10,2026-06-08 20:50:00+00:00,212.5,209.9,SwingHigh,,0.760767,60,time_stop,-3.152941,41-60
BCH/USDT,10,2026-06-09 18:35:00+00:00,204.0,203.3,SwingLow,,0.832956,60,time_stop,-0.245098,41-60
BCH/USDT,10,2026-06-11 13:25:00+00:00,200.8,199.4,SwingLow,SwingHigh,0.877086,13,bearish_break,-0.249004,11-20
BCH/USDT,10,2026-06-11 16:20:00+00:00,200.3,199.4,SwingLow,,0.860783,60,time_stop,1.847229,41-60
BCH/USDT,10,2026-06-11 23:40:00+00:00,206.0,205.6,SwingHigh,SwingHigh,0.788657,16,bearish_break,-0.582524,11-20
BNB/USDT,10,2026-06-02 18:05:00+00:00,666.79,665.53,SwingHigh,SwingLow,0.72315,3,bearish_break,-0.178467,3-5
BNB/USDT,10,2026-06-04 03:00:00+00:00,611.9,609.04,SwingLow,SwingHigh,0.70514,22,bearish_break,0.581794,21-40
BNB/USDT,10,2026-06-04 09:45:00+00:00,595.22,594.47,SwingHigh,SwingHigh,0.731011,8,bearish_break,-0.235207,6-10
BNB/USDT,10,2026-06-04 11:55:00+00:00,595.26,594.47,SwingHigh,SwingLow,0.733009,17,bearish_break,0.408225,11-20
BNB/USDT,10,2026-06-04 13:55:00+00:00,603.93,602.06,SwingLow,SwingHigh,0.710207,27,bearish_break,0.22188,21-40
BNB/USDT,10,2026-06-04 19:25:00+00:00,608.96,606.72,SwingHigh,SwingHigh,0.730006,8,bearish_break,-0.858841,6-10
BNB/USDT,10,2026-06-04 23:50:00+00:00,605.21,599.95,SwingHigh,SwingHigh,0.698469,16,bearish_break,-1.031047,11-20
BNB/USDT,10,2026-06-05 01:30:00+00:00,601.89,599.95,SwingHigh,SwingLow,0.7294,8,bearish_break,-0.136238,6-10
BNB/USDT,10,2026-06-05 04:10:00+00:00,597.88,594.06,SwingLow,,0.705702,60,time_stop,-1.264468,41-60
BNB/USDT,10,2026-06-05 04:55:00+00:00,601.01,600.07,SwingHigh,,0.72733,60,time_stop,-0.780353,41-60
BNB/USDT,10,2026-06-05 10:50:00+00:00,592.16,591.2,SwingHigh,SwingHigh,0.730845,4,bearish_break,-0.320859,3-5
BNB/USDT,10,2026-06-05 14:15:00+00:00,589.92,586.8,SwingHigh,SwingHigh,0.73592,6,bearish_break,-0.957757,6-10
BNB/USDT,10,2026-06-06 01:30:00+00:00,579.28,576.77,SwingHigh,SwingLow,0.718442,3,bearish_break,-0.452286,3-5
BNB/USDT,10,2026-06-06 06:00:00+00:00,578.5,576.54,SwingLow,SwingHigh,0.728593,45,bearish_break,-0.321521,41-60
BNB/USDT,10,2026-06-06 08:25:00+00:00,583.3,576.54,SwingLow,SwingHigh,0.738761,16,bearish_break,-1.14178,11-20
BNB/USDT,10,2026-06-06 15:45:00+00:00,575.87,573.42,SwingHigh,SwingHigh,0.715505,14,bearish_break,-0.321253,11-20
BNB/USDT,10,2026-06-06 16:45:00+00:00,574.29,573.42,SwingHigh,SwingHigh,0.72946,2,bearish_break,-0.047015,1-2
BNB/USDT,10,2026-06-06 18:30:00+00:00,574.66,573.42,SwingHigh,SwingHigh,0.735951,4,bearish_break,-0.165315,3-5
BNB/USDT,10,2026-06-06 18:55:00+00:00,574.18,573.42,SwingHigh,SwingHigh,0.775263,13,bearish_break,-0.15152,11-20
BNB/USDT,10,2026-06-06 19:05:00+00:00,575.02,574.02,SwingHigh,SwingHigh,0.770813,11,bearish_break,-0.297381,11-20
BNB/USDT,10,2026-06-06 20:10:00+00:00,573.99,573.31,SwingHigh,,0.736131,60,time_stop,0.831025,41-60
BNB/USDT,10,2026-06-06 20:45:00+00:00,575.5,574.47,SwingLow,,0.735566,60,time_stop,0.596003,41-60
BNB/USDT,10,2026-06-06 23:05:00+00:00,573.93,573.31,SwingHigh,SwingLow,0.725275,40,bearish_break,0.604603,21-40
BNB/USDT,10,2026-06-06 23:35:00+00:00,574.65,573.31,SwingHigh,SwingLow,0.715167,34,bearish_break,0.478552,21-40
BNB/USDT,10,2026-06-07 02:05:00+00:00,580.71,578.76,SwingLow,SwingLow,0.718809,4,bearish_break,-0.569992,3-5
BNB/USDT,10,2026-06-07 11:05:00+00:00,594.49,592.2,SwingLow,SwingHigh,0.708816,13,bearish_break,-1.118606,11-20
BNB/USDT,10,2026-06-08 09:05:00+00:00,598.28,597.64,SwingLow,SwingLow,0.741179,16,bearish_break,-0.145417,11-20
BNB/USDT,10,2026-06-08 10:00:00+00:00,599.94,597.64,SwingLow,SwingLow,0.70388,5,bearish_break,-0.421709,3-5
BNB/USDT,10,2026-06-08 12:35:00+00:00,601.49,599.32,SwingHigh,SwingLow,0.716064,12,bearish_break,-0.116378,11-20
BNB/USDT,10,2026-06-08 14:15:00+00:00,601.53,600.4,SwingHigh,SwingLow,0.747369,1,bearish_break,-0.076472,1-2
BNB/USDT,10,2026-06-08 14:30:00+00:00,601.84,600.4,SwingHigh,SwingLow,0.721965,57,bearish_break,0.810847,41-60
BNB/USDT,10,2026-06-09 05:25:00+00:00,603.9,602.81,SwingLow,SwingLow,0.727911,49,bearish_break,-0.632555,41-60
BNB/USDT,10,2026-06-09 06:05:00+00:00,604.25,602.81,SwingLow,SwingLow,0.734461,41,bearish_break,-0.690112,41-60
BNB/USDT,10,2026-06-09 18:15:00+00:00,593.86,592.4,SwingHigh,,0.713826,60,time_stop,-0.074092,41-60
BNB/USDT,10,2026-06-10 07:10:00+00:00,587.43,585.89,SwingHigh,SwingHigh,0.733773,16,bearish_break,-0.35068,11-20
BNB/USDT,10,2026-06-10 07:35:00+00:00,589.34,587.78,SwingHigh,SwingHigh,0.723852,11,bearish_break,-0.673635,11-20
BNB/USDT,10,2026-06-10 23:30:00+00:00,586.53,583.46,SwingLow,SwingLow,0.725692,13,bearish_break,0.354628,11-20
BNB/USDT,10,2026-06-11 03:30:00+00:00,593.86,591.99,SwingLow,SwingHigh,0.712877,18,bearish_break,0.021891,11-20
BNB/USDT,10,2026-06-11 06:15:00+00:00,596.39,595.09,SwingHigh,SwingLow,0.730239,48,bearish_break,0.487936,41-60
BNB/USDT,10,2026-06-11 07:55:00+00:00,598.07,595.78,SwingHigh,SwingLow,0.711848,28,bearish_break,0.205662,21-40
BNB/USDT,10,2026-06-11 11:50:00+00:00,601.78,599.11,SwingHigh,SwingLow,0.708017,8,bearish_break,-0.578284,6-10
BNB/USDT,10,2026-06-11 12:55:00+00:00,600.11,599.11,SwingHigh,SwingLow,0.7376,5,bearish_break,-0.051657,3-5
BNB/USDT,10,2026-06-11 13:45:00+00:00,601.83,599.11,SwingHigh,SwingHigh,0.723815,6,bearish_break,-0.563282,6-10
BNB/USDT,10,2026-06-11 16:30:00+00:00,599.53,598.51,SwingLow,SwingLow,0.738091,4,bearish_break,-0.155122,3-5
BNB/USDT,10,2026-06-11 17:30:00+00:00,602.79,598.51,SwingLow,SwingLow,0.704538,33,bearish_break,0.074653,21-40
