symbol,date,entry,entry_level,entry_level_type,exit_level_type,psi_in,atr_in,bars_held,exit_type,ret_pct,hold_bin
FLOKI/USDT,2026-06-05 01:30:00+00:00,2.481e-05,2.458e-05,SessionLow,SessionHigh,0.805396,3e-08,10,bearish_break_level,-0.927046,6-10
FLOKI/USDT,2026-06-05 04:05:00+00:00,2.435e-05,2.412e-05,SessionLow,PDL,0.780065,7e-08,19,bearish_break_level,-0.944559,11-20
FLOKI/USDT,2026-06-05 06:25:00+00:00,2.323e-05,2.302e-05,SessionLow,Round_10bp,0.748571,1.1e-07,22,bearish_break_level,2.884201,21-40
FLOKI/USDT,2026-06-05 06:30:00+00:00,2.345e-05,2.322e-05,Round_10bp,Round_10bp,0.752011,1.3e-07,21,bearish_break_level,1.918977,21-40
FLOKI/USDT,2026-06-05 07:25:00+00:00,2.367e-05,2.343e-05,Round_10bp,Round_10bp,0.791962,1.1e-07,10,bearish_break_level,0.971694,6-10
FLOKI/USDT,2026-06-05 07:45:00+00:00,2.412e-05,2.388e-05,Round_10bp,Round_10bp,0.761032,8e-08,6,bearish_break_level,-0.912106,6-10
FLOKI/USDT,2026-06-05 13:20:00+00:00,2.412e-05,2.388e-05,Round_10bp,Round_10bp,0.8238,5e-08,5,bearish_break_level,-0.912106,3-5
FLOKI/USDT,2026-06-05 14:05:00+00:00,2.367e-05,2.343e-05,Round_10bp,,0.763734,1e-07,60,time_stop,-4.942966,41-60
FLOKI/USDT,2026-06-05 16:10:00+00:00,2.323e-05,2.302e-05,SessionLow,SessionLow,0.755991,7e-08,37,bearish_break_level,-3.443823,21-40
FLOKI/USDT,2026-06-05 16:15:00+00:00,2.345e-05,2.322e-05,Round_10bp,SessionLow,0.76126,8e-08,36,bearish_break_level,-4.34968,21-40
FLOKI/USDT,2026-06-05 16:55:00+00:00,2.367e-05,2.343e-05,Round_10bp,SessionLow,0.793353,8e-08,28,bearish_break_level,-5.238699,21-40
FLOKI/USDT,2026-06-05 18:55:00+00:00,2.28e-05,2.263e-05,SessionLow,SessionLow,0.741968,1e-07,4,bearish_break_level,-1.622807,3-5
FLOKI/USDT,2026-06-05 19:20:00+00:00,2.26e-05,2.243e-05,SessionLow,,0.769406,1.3e-07,60,time_stop,3.761062,41-60
FLOKI/USDT,2026-06-05 19:45:00+00:00,2.302e-05,2.279e-05,Round_10bp,,0.744175,1.3e-07,60,time_stop,2.736751,41-60
FLOKI/USDT,2026-06-05 20:30:00+00:00,2.345e-05,2.322e-05,Round_10bp,SessionHigh,0.737254,6e-08,58,bearish_break_level,0.0,41-60
FLOKI/USDT,2026-06-06 00:45:00+00:00,2.365e-05,2.357e-05,SessionHigh,SessionHigh,0.751861,4e-08,7,bearish_break_level,-0.845666,6-10
FLOKI/USDT,2026-06-06 04:50:00+00:00,2.238e-05,2.203e-05,SessionLow,SessionHigh,0.755423,1e-07,54,bearish_break_level,5.227882,41-60
FLOKI/USDT,2026-06-06 07:05:00+00:00,2.323e-05,2.3e-05,Round_10bp,SessionHigh,0.744322,8e-08,27,bearish_break_level,1.377529,21-40
FLOKI/USDT,2026-06-06 08:25:00+00:00,2.367e-05,2.343e-05,Round_10bp,SessionHigh,0.73757,3e-08,11,bearish_break_level,-0.506971,11-20
FLOKI/USDT,2026-06-06 15:35:00+00:00,2.323e-05,2.3e-05,Round_10bp,,0.799773,5e-08,60,time_stop,-0.904003,41-60
FLOKI/USDT,2026-06-06 22:50:00+00:00,2.323e-05,2.3e-05,Round_10bp,SessionHigh,0.943549,1e-08,45,bearish_break_level,2.884201,41-60
FLOKI/USDT,2026-06-07 00:30:00+00:00,2.345e-05,2.323e-05,PDC,SessionHigh,0.951094,2e-08,25,bearish_break_level,1.918977,21-40
FLOKI/USDT,2026-06-07 01:05:00+00:00,2.367e-05,2.345e-05,SessionHigh,SessionHigh,0.92406,3e-08,18,bearish_break_level,0.971694,11-20
FLOKI/USDT,2026-06-07 01:10:00+00:00,2.383e-05,2.367e-05,PDH,SessionHigh,0.912336,4e-08,17,bearish_break_level,0.293747,11-20
FLOKI/USDT,2026-06-07 01:15:00+00:00,2.39e-05,2.383e-05,SessionHigh,SessionHigh,0.903689,5e-08,16,bearish_break_level,0.0,11-20
FLOKI/USDT,2026-06-07 02:05:00+00:00,2.408e-05,2.39e-05,SessionHigh,SessionHigh,0.85773,4e-08,6,bearish_break_level,-0.747508,6-10
FLOKI/USDT,2026-06-07 02:10:00+00:00,2.416e-05,2.408e-05,SessionHigh,SessionHigh,0.853144,5e-08,5,bearish_break_level,-1.076159,3-5
FLOKI/USDT,2026-06-07 05:15:00+00:00,2.435e-05,2.43e-05,SessionHigh,SessionHigh,0.78008,5e-08,49,bearish_break_level,2.464066,41-60
FLOKI/USDT,2026-06-07 08:35:00+00:00,2.458e-05,2.435e-05,SessionHigh,SessionHigh,0.8586,2e-08,9,bearish_break_level,1.505289,6-10
FLOKI/USDT,2026-06-07 08:45:00+00:00,2.488e-05,2.458e-05,SessionHigh,SessionHigh,0.846788,4e-08,7,bearish_break_level,0.28135,6-10
FLOKI/USDT,2026-06-07 08:55:00+00:00,2.504e-05,2.496e-05,SessionHigh,SessionHigh,0.845107,5e-08,5,bearish_break_level,-0.359425,3-5
FLOKI/USDT,2026-06-07 20:20:00+00:00,2.412e-05,2.388e-05,Round_10bp,Round_10bp,0.827647,3e-08,26,bearish_break_level,2.736318,21-40
FLOKI/USDT,2026-06-08 00:35:00+00:00,2.504e-05,2.478e-05,PDC,SessionHigh,0.830232,2e-08,6,bearish_break_level,-0.91853,6-10
FLOKI/USDT,2026-06-08 06:00:00+00:00,2.435e-05,2.411e-05,SessionLow,,0.826454,3e-08,60,time_stop,0.123203,41-60
FLOKI/USDT,2026-06-08 18:30:00+00:00,2.504e-05,2.479e-05,Round_10bp,Round_10bp,0.804455,2e-08,16,bearish_break_level,-0.91853,11-20
FLOKI/USDT,2026-06-09 01:30:00+00:00,2.412e-05,2.39e-05,SessionLow,PDL,0.831461,3e-08,12,bearish_break_level,-0.621891,11-20
FLOKI/USDT,2026-06-09 03:15:00+00:00,2.412e-05,2.39e-05,SessionLow,,0.814863,3e-08,60,time_stop,1.907131,41-60
FLOKI/USDT,2026-06-09 04:40:00+00:00,2.452e-05,2.433e-05,PDC,SessionHigh,0.792039,3e-08,58,bearish_break_level,-0.693312,41-60
FLOKI/USDT,2026-06-09 04:50:00+00:00,2.458e-05,2.452e-05,SessionHigh,SessionHigh,0.782622,3e-08,56,bearish_break_level,-0.93572,41-60
FLOKI/USDT,2026-06-09 16:25:00+00:00,2.387e-05,2.367e-05,SessionLow,PDC,0.791906,5e-08,19,bearish_break_level,1.04734,11-20
FLOKI/USDT,2026-06-09 17:10:00+00:00,2.412e-05,2.388e-05,Round_10bp,PDC,0.767684,8e-08,10,bearish_break_level,0.0,6-10
FLOKI/USDT,2026-06-09 19:00:00+00:00,2.419e-05,2.411e-05,PDL,PDC,0.791459,2e-08,37,bearish_break_level,-0.289376,21-40
FLOKI/USDT,2026-06-09 19:40:00+00:00,2.431e-05,2.419e-05,Round_5bp,PDC,0.817966,1e-08,29,bearish_break_level,-0.781571,21-40
FLOKI/USDT,2026-06-10 00:30:00+00:00,2.434e-05,2.412e-05,PDC,SessionHigh,0.850536,2e-08,14,bearish_break_level,-0.862777,11-20
FLOKI/USDT,2026-06-10 07:15:00+00:00,2.412e-05,2.39e-05,SessionLow,PDC,0.816081,2e-08,23,bearish_break_level,-0.912106,21-40
FLOKI/USDT,2026-06-10 12:30:00+00:00,2.412e-05,2.367e-05,SessionLow,PDH,0.846271,3e-08,21,bearish_break_level,0.953566,21-40
FLOKI/USDT,2026-06-10 13:30:00+00:00,2.43e-05,2.412e-05,PDC,PDH,0.836136,5e-08,9,bearish_break_level,0.205761,6-10
FLOKI/USDT,2026-06-10 13:40:00+00:00,2.458e-05,2.435e-05,SessionHigh,PDH,0.83289,3e-08,7,bearish_break_level,-0.93572,6-10
FLOKI/USDT,2026-06-10 18:05:00+00:00,2.435e-05,2.412e-05,PDC,PDC,0.764304,5e-08,37,bearish_break_level,-1.848049,21-40
FLOKI/USDT,2026-06-10 23:25:00+00:00,2.434e-05,2.41e-05,Round_10bp,PDH,0.837077,2e-08,23,bearish_break_level,0.944947,21-40
FLOKI/USDT,2026-06-11 00:10:00+00:00,2.435e-05,2.392e-05,PDC,PDH,0.815121,8e-08,14,bearish_break_level,0.903491,11-20
FLOKI/USDT,2026-06-11 01:05:00+00:00,2.479e-05,2.435e-05,SessionHigh,PDH,0.825577,6e-08,3,bearish_break_level,-0.887455,3-5
FLOKI/USDT,2026-06-11 04:05:00+00:00,2.511e-05,2.504e-05,SessionHigh,SessionHigh,0.772129,7e-08,24,bearish_break_level,-1.194743,21-40
FLOKI/USDT,2026-06-11 17:25:00+00:00,2.458e-05,2.433e-05,Round_10bp,Round_10bp,0.852288,3e-08,35,bearish_break_level,0.93572,21-40
FLOKI/USDT,2026-06-12 09:20:00+00:00,2.481e-05,2.458e-05,SessionLow,SessionHigh,0.934728,2e-08,40,bearish_break_level,-0.120919,21-40
FLOKI/USDT,2026-06-12 11:20:00+00:00,2.502e-05,2.481e-05,SessionHigh,SessionHigh,0.90311,1e-08,16,bearish_break_level,-0.959233,11-20
FLOKI/USDT,2026-06-12 14:20:00+00:00,2.482e-05,2.458e-05,SessionLow,,0.87351,3e-08,60,time_stop,0.886382,41-60
FLOKI/USDT,2026-06-12 14:40:00+00:00,2.547e-05,2.528e-05,SessionHigh,,0.833516,9e-08,60,time_stop,-1.688261,41-60
FLOKI/USDT,2026-06-12 14:50:00+00:00,2.552e-05,2.526e-05,Round_10bp,,0.827346,1.1e-07,60,time_stop,-1.880878,41-60
FLOKI/USDT,2026-06-13 01:40:00+00:00,2.5e-05,2.481e-05,PDC,SessionHigh,0.978994,1e-08,21,bearish_break_level,-1.4,21-40
FLOKI/USDT,2026-06-13 06:50:00+00:00,2.481e-05,2.458e-05,PDL,SessionHigh,0.846324,2e-08,30,bearish_break_level,0.080613,21-40
FLOKI/USDT,2026-06-13 08:40:00+00:00,2.504e-05,2.481e-05,PDC,SessionHigh,0.865382,2e-08,8,bearish_break_level,-0.838658,6-10
FLOKI/USDT,2026-06-13 15:15:00+00:00,2.485e-05,2.481e-05,PDC,,0.990005,0.0,60,time_stop,1.488934,41-60
FLOKI/USDT,2026-06-14 00:05:00+00:00,2.539e-05,2.528e-05,PDH,SessionHigh,0.91812,1e-08,11,bearish_break_level,-1.220953,11-20
FLOKI/USDT,2026-06-14 14:50:00+00:00,2.465e-05,2.458e-05,PDL,PDL,0.888697,2e-08,36,bearish_break_level,-0.486815,21-40
FLOW/USDT,2026-06-09 23:00:00+00:00,0.05643,0.0259,PDH,PDH,0.999568,0.00218071,24,bearish_break_level,-56.016303,21-40
FLOW/USDT,2026-06-10 01:35:00+00:00,0.027,0.02482,SessionLow,,0.961834,0.00254071,60,time_stop,0.0,41-60
FLOW/USDT,2026-06-11 00:00:00+00:00,0.02822,0.027,PDC,,0.999568,8.714e-05,60,time_stop,2.267895,41-60
FLOW/USDT,2026-06-11 04:20:00+00:00,0.02886,0.02822,SessionHigh,,0.968702,4.571e-05,60,time_stop,0.0,41-60
FLOW/USDT,2026-06-12 04:50:00+00:00,0.048,0.02714,PDC,SessionHigh,0.871723,0.00149,52,bearish_break_level,-37.5,41-60
GALA/USDT,2026-06-02 10:45:00+00:00,0.00319,0.00309,SessionLow,SessionHigh,0.959829,7.14e-06,44,bearish_break_level,-8.777429,41-60
GALA/USDT,2026-06-03 01:45:00+00:00,0.00287,0.00285,PDL,SessionHigh,0.999568,1.43e-06,22,bearish_break_level,-0.696864,21-40
GALA/USDT,2026-06-03 05:05:00+00:00,0.00296,0.00281,SessionLow,SessionHigh,0.820347,1.071e-05,4,bearish_break_level,0.0,3-5
GALA/USDT,2026-06-03 05:50:00+00:00,0.00297,0.0029403,Round_10bp,SessionHigh,0.832077,1.571e-05,54,bearish_break_level,-0.3367,41-60
GALA/USDT,2026-06-04 11:25:00+00:00,0.00267,0.00266,SessionLow,SessionHigh,0.924246,7.1e-07,48,bearish_break_level,4.11985,41-60
GALA/USDT,2026-06-05 06:55:00+00:00,0.00255,0.00248,SessionLow,,0.922339,1.714e-05,60,time_stop,0.784314,41-60
GALA/USDT,2026-06-05 16:50:00+00:00,0.00255,0.00247,SessionLow,SessionLow,0.904664,1e-05,26,bearish_break_level,-5.098039,21-40
GALA/USDT,2026-06-05 20:05:00+00:00,0.00251,0.00242,SessionLow,,0.840913,9.29e-06,60,time_stop,-1.593625,41-60
GALA/USDT,2026-06-06 08:25:00+00:00,0.0025,0.00236,SessionLow,SessionHigh,0.939581,1e-05,11,bearish_break_level,-0.4,11-20
GALA/USDT,2026-06-07 01:00:00+00:00,0.0025,0.00244,PDC,,0.886913,4.29e-06,60,time_stop,0.0,41-60
GALA/USDT,2026-06-07 09:20:00+00:00,0.00257,0.0025,SessionHigh,,0.999568,5e-06,60,time_stop,0.0,41-60
GALA/USDT,2026-06-07 22:10:00+00:00,0.00264,0.00257,SessionHigh,,0.999568,5e-06,60,time_stop,1.515152,41-60
GALA/USDT,2026-06-07 22:15:00+00:00,0.00268,0.00264,SessionHigh,,0.99492,7.86e-06,60,time_stop,0.0,41-60
GALA/USDT,2026-06-08 15:20:00+00:00,0.00269,0.00268,PDH,,0.999568,7.1e-07,60,time_stop,0.0,41-60
GALA/USDT,2026-06-09 12:40:00+00:00,0.00263,0.00257,SessionLow,SessionLow,0.950242,4.29e-06,45,bearish_break_level,-4.18251,41-60
GALA/USDT,2026-06-10 12:30:00+00:00,0.00256,0.00251,SessionLow,,0.951725,3.57e-06,60,time_stop,0.0,41-60
GALA/USDT,2026-06-11 07:00:00+00:00,0.00267,0.00256,PDH,,0.999568,7.86e-06,60,time_stop,2.996255,41-60
GALA/USDT,2026-06-11 07:15:00+00:00,0.00275,0.00267,SessionHigh,,0.985343,1.357e-05,60,time_stop,0.0,41-60
GALA/USDT,2026-06-12 09:20:00+00:00,0.00266,0.00265,SessionLow,,0.93705,7.1e-07,60,time_stop,1.879699,41-60
GALA/USDT,2026-06-12 17:05:00+00:00,0.00265,0.0026,SessionLow,,0.903855,3.57e-06,60,time_stop,0.0,41-60
GALA/USDT,2026-06-13 07:25:00+00:00,0.00267,0.00265,PDC,,0.999568,1.43e-06,60,time_stop,0.0,41-60
GALA/USDT,2026-06-13 13:20:00+00:00,0.0027,0.00267,SessionHigh,SessionHigh,0.951631,2.14e-06,1,bearish_break_level,-0.37037,1-2
GALA/USDT,2026-06-13 22:25:00+00:00,0.00269,0.00263,SessionLow,,0.965422,4.29e-06,60,time_stop,-1.115242,41-60
GIGA/USDT,2026-06-02 16:25:00+00:00,0.003578,0.002868,PDL,SessionHigh,0.999568,5.071e-05,39,bearish_break_level,-11.067636,21-40
GIGA/USDT,2026-06-03 13:15:00+00:00,0.002766,0.002733,SessionLow,,0.999568,2.36e-06,60,time_stop,0.0,41-60
GIGA/USDT,2026-06-05 16:05:00+00:00,0.002234,0.001724,SessionLow,,0.80404,3.643e-05,60,time_stop,-6.401074,41-60
GIGA/USDT,2026-06-07 18:35:00+00:00,0.002299,0.001959,PDL,,0.999568,2.429e-05,60,time_stop,0.0,41-60
GRT/USDT,2026-06-02 02:25:00+00:00,0.0246,0.024477,Round_5bp,PDC,0.75089,5.714e-05,41,bearish_break_level,0.406504,41-60
GRT/USDT,2026-06-02 03:00:00+00:00,0.0249,0.0248,PDL,PDC,0.767683,5e-05,34,bearish_break_level,-0.803213,21-40
GRT/USDT,2026-06-02 10:00:00+00:00,0.0243,0.0242,SessionLow,,0.818099,3.571e-05,60,time_stop,-0.823045,41-60
GRT/USDT,2026-06-02 13:10:00+00:00,0.0249,0.0248,PDL,SessionLow,0.871209,4.286e-05,28,bearish_break_level,-5.62249,21-40
GRT/USDT,2026-06-02 14:30:00+00:00,0.0241,0.0239795,Round_5bp,SessionLow,0.81698,0.0001,12,bearish_break_level,-2.489627,11-20
GRT/USDT,2026-06-02 19:55:00+00:00,0.0233,0.0232,SessionLow,SessionLow,0.780769,2.857e-05,42,bearish_break_level,-3.004292,41-60
GRT/USDT,2026-06-02 23:30:00+00:00,0.0227,0.0226,SessionLow,SessionHigh,0.725816,5e-05,48,bearish_break_level,1.762115,41-60
GRT/USDT,2026-06-02 23:35:00+00:00,0.0228,0.022686,Round_5bp,SessionHigh,0.727104,5.714e-05,47,bearish_break_level,1.315789,41-60
GRT/USDT,2026-06-03 00:00:00+00:00,0.0231,0.023,PDC,SessionHigh,0.747831,7.857e-05,42,bearish_break_level,0.0,41-60
GRT/USDT,2026-06-03 00:15:00+00:00,0.0232,0.0231,SessionHigh,SessionHigh,0.795766,8.571e-05,39,bearish_break_level,-0.431034,21-40
GRT/USDT,2026-06-03 01:25:00+00:00,0.0233,0.0232,SessionHigh,SessionHigh,0.750895,7.14e-06,25,bearish_break_level,-0.858369,21-40
GRT/USDT,2026-06-03 04:25:00+00:00,0.0232,0.023,PDC,SessionHigh,0.767218,7.857e-05,22,bearish_break_level,1.724138,21-40
GRT/USDT,2026-06-03 04:50:00+00:00,0.0233,0.0231835,Round_5bp,SessionHigh,0.821608,6.429e-05,17,bearish_break_level,1.287554,11-20
GRT/USDT,2026-06-03 05:00:00+00:00,0.0235,0.0233,SessionHigh,SessionHigh,0.764358,5.714e-05,15,bearish_break_level,0.425532,11-20
GRT/USDT,2026-06-03 05:50:00+00:00,0.0237,0.0235,SessionHigh,SessionHigh,0.800561,3.571e-05,5,bearish_break_level,-0.421941,3-5
GRT/USDT,2026-06-03 07:15:00+00:00,0.0239,0.0238,SessionHigh,SessionHigh,0.738888,2.857e-05,49,bearish_break_level,1.25523,41-60
GRT/USDT,2026-06-03 10:30:00+00:00,0.024,0.0239,SessionHigh,SessionHigh,0.784421,7.14e-06,10,bearish_break_level,0.833333,6-10
GRT/USDT,2026-06-03 10:40:00+00:00,0.0241,0.024,SessionHigh,SessionHigh,0.780901,1.429e-05,8,bearish_break_level,0.414938,6-10
GRT/USDT,2026-06-03 13:05:00+00:00,0.024,0.02388,Round_5bp,Round_5bp,0.828003,2.857e-05,33,bearish_break_level,-0.833333,21-40
GRT/USDT,2026-06-03 21:30:00+00:00,0.0233,0.0231835,Round_5bp,Round_5bp,0.75549,4.286e-05,13,bearish_break_level,0.858369,11-20
GRT/USDT,2026-06-04 01:35:00+00:00,0.0224,0.0223,SessionLow,Round_5bp,0.792298,5.714e-05,2,bearish_break_level,-0.446429,1-2
GRT/USDT,2026-06-04 02:10:00+00:00,0.0217,0.0216,SessionLow,Round_5bp,0.760777,0.00011429,52,bearish_break_level,2.764977,41-60
GRT/USDT,2026-06-04 02:25:00+00:00,0.0221,0.0219895,Round_5bp,Round_5bp,0.712684,0.00013571,49,bearish_break_level,0.904977,41-60
GRT/USDT,2026-06-04 10:20:00+00:00,0.0215,0.0213,SessionLow,PDL,0.730147,4.286e-05,60,bearish_break_level,4.651163,41-60
GRT/USDT,2026-06-04 12:00:00+00:00,0.0217,0.021483,Round_10bp,PDL,0.810491,1.429e-05,40,bearish_break_level,3.686636,21-40
GRT/USDT,2026-06-04 21:50:00+00:00,0.0215,0.0213925,Round_5bp,SessionHigh,0.789422,4.286e-05,36,bearish_break_level,0.930233,21-40
GRT/USDT,2026-06-04 23:05:00+00:00,0.0217,0.021483,Round_10bp,SessionHigh,0.828468,2.143e-05,21,bearish_break_level,0.0,21-40
GRT/USDT,2026-06-05 00:40:00+00:00,0.0218,0.0217,PDC,SessionHigh,0.784542,7.14e-06,2,bearish_break_level,-0.458716,1-2
GRT/USDT,2026-06-05 01:35:00+00:00,0.0217,0.0215,SessionLow,PDC,0.792715,5e-05,12,bearish_break_level,-0.460829,11-20
GRT/USDT,2026-06-05 06:25:00+00:00,0.0202,0.0199,SessionLow,Round_5bp,0.786963,0.00011429,39,bearish_break_level,2.475248,21-40
GRT/USDT,2026-06-05 07:25:00+00:00,0.0204,0.020196,Round_10bp,Round_5bp,0.763065,0.00012857,27,bearish_break_level,1.470588,21-40
GRT/USDT,2026-06-05 12:20:00+00:00,0.0203,0.0201985,Round_5bp,SessionLow,0.741872,2.143e-05,21,bearish_break_level,-2.463054,21-40
GRT/USDT,2026-06-05 13:30:00+00:00,0.0204,0.020196,Round_10bp,SessionLow,0.731487,2.143e-05,7,bearish_break_level,-2.941176,6-10
GRT/USDT,2026-06-05 14:15:00+00:00,0.02,0.0198,Round_10bp,Round_5bp,0.725486,7.857e-05,22,bearish_break_level,-2.0,21-40
GRT/USDT,2026-06-05 16:10:00+00:00,0.0197,0.0196,SessionLow,Round_5bp,0.738,5e-05,6,bearish_break_level,0.507614,6-10
GRT/USDT,2026-06-05 16:20:00+00:00,0.0199,0.0198005,Round_5bp,Round_5bp,0.729568,6.429e-05,4,bearish_break_level,-0.502513,3-5
GRT/USDT,2026-06-05 19:50:00+00:00,0.0197,0.019503,Round_10bp,Round_5bp,0.724873,0.0001,2,bearish_break_level,-0.507614,1-2
GRT/USDT,2026-06-05 20:50:00+00:00,0.0202,0.019998,Round_10bp,Round_5bp,0.734357,6.429e-05,32,bearish_break_level,-1.980198,21-40
GRT/USDT,2026-06-06 00:05:00+00:00,0.0202,0.0198,PDC,SessionHigh,0.746185,7.857e-05,3,bearish_break_level,-0.49505,3-5
GRT/USDT,2026-06-06 02:45:00+00:00,0.0201,0.0199995,Round_5bp,PDC,0.744619,1.429e-05,17,bearish_break_level,-3.9801,11-20
GRT/USDT,2026-06-06 04:45:00+00:00,0.019,0.0188,SessionLow,Round_5bp,0.793706,0.00010714,38,bearish_break_level,3.157895,21-40
GRT/USDT,2026-06-06 07:30:00+00:00,0.0197,0.019503,Round_10bp,Round_5bp,0.782802,1.429e-05,5,bearish_break_level,-0.507614,3-5
GRT/USDT,2026-06-06 08:05:00+00:00,0.0197,0.0196015,Round_5bp,Round_5bp,0.764009,4.286e-05,15,bearish_break_level,-0.507614,11-20
GRT/USDT,2026-06-06 12:55:00+00:00,0.0197,0.0196015,Round_5bp,Round_10bp,0.795434,1.429e-05,26,bearish_break_level,-1.015228,21-40
GRT/USDT,2026-06-06 16:05:00+00:00,0.0197,0.019503,Round_10bp,Round_5bp,0.804495,2.857e-05,4,bearish_break_level,-0.507614,3-5
GRT/USDT,2026-06-06 19:20:00+00:00,0.0197,0.0196015,Round_5bp,Round_5bp,0.758631,1.429e-05,3,bearish_break_level,-0.507614,3-5
GRT/USDT,2026-06-06 21:35:00+00:00,0.0197,0.0196015,Round_5bp,Round_10bp,0.786746,1.429e-05,27,bearish_break_level,0.507614,21-40
GRT/USDT,2026-06-07 00:05:00+00:00,0.02,0.0197,PDC,SessionHigh,0.787611,7.143e-05,30,bearish_break_level,-0.5,21-40
GRT/USDT,2026-06-07 09:00:00+00:00,0.0204,0.0195,SessionLow,SessionHigh,0.927411,6.429e-05,20,bearish_break_level,-1.960784,11-20
GRT/USDT,2026-06-07 22:15:00+00:00,0.0205,0.0202,PDH,SessionHigh,0.995707,6.429e-05,1,bearish_break_level,-0.97561,1-2
GRT/USDT,2026-06-08 04:15:00+00:00,0.0201,0.0199,SessionLow,Round_10bp,0.831094,2.143e-05,16,bearish_break_level,-1.492537,11-20
GRT/USDT,2026-06-08 06:00:00+00:00,0.0199,0.0198,SessionLow,Round_5bp,0.827994,2.857e-05,32,bearish_break_level,-0.502513,21-40
GRT/USDT,2026-06-08 11:10:00+00:00,0.0201,0.019899,Round_10bp,SessionHigh,0.836455,1.429e-05,10,bearish_break_level,0.0,6-10
GRT/USDT,2026-06-08 11:15:00+00:00,0.0202,0.020099,Round_5bp,SessionHigh,0.822872,2.143e-05,9,bearish_break_level,-0.49505,6-10
GRT/USDT,2026-06-08 11:20:00+00:00,0.0203,0.0202,PDC,SessionHigh,0.812077,2.857e-05,8,bearish_break_level,-0.985222,6-10
GRT/USDT,2026-06-08 12:55:00+00:00,0.0203,0.0202,PDC,SessionHigh,0.824238,2.857e-05,7,bearish_break_level,-0.492611,6-10
GRT/USDT,2026-06-08 15:05:00+00:00,0.0203,0.0202,PDC,SessionHigh,0.792878,7.14e-06,22,bearish_break_level,-0.492611,21-40
GRT/USDT,2026-06-08 18:00:00+00:00,0.0203,0.0202,PDC,SessionHigh,0.82277,1.429e-05,24,bearish_break_level,-0.492611,21-40
GRT/USDT,2026-06-08 21:10:00+00:00,0.0203,0.0202,PDC,SessionHigh,0.922034,7.14e-06,10,bearish_break_level,-0.985222,6-10
GRT/USDT,2026-06-09 04:35:00+00:00,0.02,0.0198,PDL,,0.903973,2.143e-05,60,time_stop,0.0,41-60
GRT/USDT,2026-06-09 10:50:00+00:00,0.0199,0.0197,SessionLow,PDC,0.959371,3.571e-05,3,bearish_break_level,-0.502513,3-5
GRT/USDT,2026-06-09 11:20:00+00:00,0.0199,0.0198,PDL,PDC,0.893207,2.857e-05,1,bearish_break_level,-0.502513,1-2
GRT/USDT,2026-06-09 15:45:00+00:00,0.0195,0.0194,SessionLow,SessionLow,0.782729,3.571e-05,8,bearish_break_level,-2.051282,6-10
GRT/USDT,2026-06-09 16:30:00+00:00,0.0193,0.0191,SessionLow,Round_5bp,0.773703,6.429e-05,2,bearish_break_level,-0.518135,1-2
GRT/USDT,2026-06-09 20:40:00+00:00,0.0199,0.0198,PDL,PDC,0.733967,2.143e-05,9,bearish_break_level,-0.502513,6-10
GRT/USDT,2026-06-10 00:50:00+00:00,0.0195,0.0194,SessionLow,Round_5bp,0.813451,2.143e-05,17,bearish_break_level,-0.512821,11-20
GRT/USDT,2026-06-10 02:30:00+00:00,0.0194,0.0193,SessionLow,Round_10bp,0.8059,2.857e-05,3,bearish_break_level,-1.030928,3-5
GRT/USDT,2026-06-10 03:05:00+00:00,0.0194,0.0192,SessionLow,Round_5bp,0.811544,5.714e-05,19,bearish_break_level,-1.030928,11-20
GRT/USDT,2026-06-10 09:35:00+00:00,0.0191,0.019,SessionLow,PDL,0.871535,2.857e-05,8,bearish_break_level,-0.52356,6-10
GRT/USDT,2026-06-10 10:20:00+00:00,0.0191,0.019,SessionLow,PDL,0.822868,4.286e-05,8,bearish_break_level,-1.04712,6-10
GRT/USDT,2026-06-10 16:00:00+00:00,0.0193,0.0191,PDL,Round_5bp,0.803632,2.143e-05,8,bearish_break_level,-0.518135,6-10
GRT/USDT,2026-06-10 17:05:00+00:00,0.0192,0.0191,PDL,Round_5bp,0.849883,4.286e-05,4,bearish_break_level,-0.520833,3-5
GRT/USDT,2026-06-11 00:15:00+00:00,0.0188,0.0185,PDL,SessionHigh,0.862061,2.857e-05,32,bearish_break_level,0.531915,21-40
GRT/USDT,2026-06-11 03:50:00+00:00,0.019,0.018905,Round_5bp,SessionHigh,0.877209,1.429e-05,6,bearish_break_level,1.052632,6-10
GRT/USDT,2026-06-11 03:55:00+00:00,0.0193,0.019,SessionHigh,SessionHigh,0.857294,3.571e-05,5,bearish_break_level,-0.518135,3-5
GRT/USDT,2026-06-11 05:30:00+00:00,0.0193,0.0192035,Round_5bp,SessionHigh,0.830336,5e-05,5,bearish_break_level,-0.518135,3-5
GRT/USDT,2026-06-11 06:25:00+00:00,0.0193,0.019107,Round_10bp,Round_5bp,0.796882,5.714e-05,3,bearish_break_level,-0.518135,3-5
GRT/USDT,2026-06-11 06:55:00+00:00,0.0193,0.0192035,Round_5bp,Round_10bp,0.790559,7.143e-05,1,bearish_break_level,-1.036269,1-2
GRT/USDT,2026-06-11 09:05:00+00:00,0.0193,0.0192035,Round_5bp,Round_5bp,0.731028,3.571e-05,2,bearish_break_level,-0.518135,1-2
GRT/USDT,2026-06-11 11:35:00+00:00,0.0195,0.0194,SessionHigh,SessionHigh,0.721818,1.429e-05,1,bearish_break_level,-0.512821,1-2
