symbol,date,entry,level_price,level_type,target_price,target_type,psi_in,atr_in,bars_held,exit_type,ret_pct,hold_bin
KSM/USDT,2026-06-03 13:00:00+00:00,4.35,4.35,Round_5bp,4.35,Round_5bp,1.0,0.00642857,60,time_stop,0.0,41-60
KSM/USDT,2026-06-04 13:00:00+00:00,3.98,3.98,Round_5bp,3.98,Round_5bp,1.0,0.01785714,60,time_stop,0.0,41-60
KSM/USDT,2026-06-05 03:30:00+00:00,4.0,4.0,Round_5bp,4.0,Round_5bp,1.0,0.00142857,32,psi_bearish_at_level,-7.5,21-40
KSM/USDT,2026-06-05 13:00:00+00:00,3.75,3.75,Round_5bp,,,1.0,0.00357143,60,time_stop,0.0,41-60
KSM/USDT,2026-06-06 13:00:00+00:00,3.95,3.95,Round_10bp,3.96975,Round_5bp,1.0,0.01428571,60,time_stop,0.0,41-60
KSM/USDT,2026-06-06 21:20:00+00:00,3.53,3.53,Round_5bp,3.54765,Round_5bp,0.999998,0.04714286,36,psi_bearish_at_level,-1.983003,21-40
KSM/USDT,2026-06-06 21:30:00+00:00,3.53,3.53,Round_5bp,3.54765,Round_5bp,1.0,0.04714286,34,psi_bearish_at_level,-1.983003,21-40
KSM/USDT,2026-06-07 07:00:00+00:00,3.65,3.65,Round_5bp,3.66825,Round_5bp,1.0,0.01357143,5,psi_bearish_at_level,-0.547945,3-5
KSM/USDT,2026-06-07 07:30:00+00:00,3.63,3.63,Round_5bp,3.64815,Round_5bp,0.999996,0.015,1,psi_bearish_at_level,-1.37741,1-2
KSM/USDT,2026-06-07 07:40:00+00:00,3.58,3.58,Round_5bp,3.5979,Round_5bp,0.999922,0.01928571,60,time_stop,4.189944,41-60
KSM/USDT,2026-06-07 10:05:00+00:00,3.73,3.73,Round_5bp,3.74865,Round_5bp,0.895218,0.01071429,35,psi_bearish_at_level,-0.536193,21-40
KSM/USDT,2026-06-07 18:20:00+00:00,3.77,3.77,Round_5bp,3.77,Round_5bp,1.0,0.00428571,60,time_stop,0.0,41-60
KSM/USDT,2026-06-08 00:30:00+00:00,3.59,3.59,Round_5bp,3.59,Round_5bp,1.0,0.01857143,60,time_stop,0.0,41-60
KSM/USDT,2026-06-08 13:00:00+00:00,3.76,3.76,Round_5bp,3.76,Round_5bp,1.0,0.01214286,60,time_stop,0.0,41-60
KSM/USDT,2026-06-09 13:00:00+00:00,3.82,3.82,Round_5bp,3.8391,Round_5bp,1.0,0.00571429,60,time_stop,0.0,41-60
KSM/USDT,2026-06-10 20:00:00+00:00,3.38,3.38,SessionLow,,,0.999944,0.00142857,60,time_stop,10.059172,41-60
KSM/USDT,2026-06-11 04:40:00+00:00,3.72,3.72,Round_5bp,3.72,Round_5bp,1.0,0.02428571,60,time_stop,0.0,41-60
KSM/USDT,2026-06-11 21:05:00+00:00,3.76,3.76,Round_5bp,3.76,Round_5bp,1.0,0.01357143,60,time_stop,0.0,41-60
KSM/USDT,2026-06-12 12:50:00+00:00,3.79,3.79,Round_5bp,3.79,Round_5bp,1.0,0.00214286,3,psi_bearish_at_level,1.055409,3-5
KSM/USDT,2026-06-12 12:55:00+00:00,3.83,3.83,Round_5bp,3.84915,Round_5bp,1.0,0.005,2,psi_bearish_at_level,0.0,1-2
KSM/USDT,2026-06-13 06:30:00+00:00,3.69,3.69,Round_5bp,3.69,Round_5bp,1.0,0.00285714,58,psi_bearish_at_level,-1.355014,41-60
KSM/USDT,2026-06-13 07:40:00+00:00,3.69,3.69,SessionHigh,,,1.0,0.0,44,psi_bearish_at_level,-1.355014,41-60
KSM/USDT,2026-06-13 13:20:00+00:00,3.76,3.76,Round_5bp,3.76,Round_5bp,1.0,0.00857143,60,time_stop,0.0,41-60
LDO/USDT,2026-06-02 01:25:00+00:00,0.333,0.333,Round_10bp,,,0.807369,7.143e-05,7,psi_bearish_at_level,-1.501502,6-10
LDO/USDT,2026-06-02 02:15:00+00:00,0.324,0.324,WeeklyOpen,0.324,Round_5bp,0.992688,0.00071429,15,psi_bearish_at_level,1.234568,11-20
LDO/USDT,2026-06-02 02:20:00+00:00,0.324,0.324,WeeklyOpen,0.324,Round_5bp,0.99981,0.00071429,14,psi_bearish_at_level,1.234568,11-20
LDO/USDT,2026-06-02 02:35:00+00:00,0.324,0.324,WeeklyOpen,0.324,Round_5bp,0.973597,0.00064286,11,psi_bearish_at_level,1.234568,11-20
LDO/USDT,2026-06-02 02:40:00+00:00,0.324,0.324,WeeklyOpen,0.324,Round_5bp,0.851166,0.00064286,10,psi_bearish_at_level,1.234568,6-10
LDO/USDT,2026-06-02 03:00:00+00:00,0.328,0.328,Round_5bp,0.328,Round_5bp,0.970705,0.00092857,6,psi_bearish_at_level,0.0,6-10
LDO/USDT,2026-06-02 03:15:00+00:00,0.328,0.328,Round_5bp,0.328,Round_5bp,0.994693,0.00035714,3,psi_bearish_at_level,0.0,3-5
LDO/USDT,2026-06-02 04:00:00+00:00,0.33,0.33,Round_5bp,0.33,Round_5bp,0.782574,0.00042857,28,psi_bearish_at_level,-1.515152,21-40
LDO/USDT,2026-06-02 04:15:00+00:00,0.33,0.33,Round_5bp,0.33,Round_5bp,0.926151,0.00014286,25,psi_bearish_at_level,-1.515152,21-40
LDO/USDT,2026-06-02 14:25:00+00:00,0.313,0.313,Round_5bp,0.314565,Round_5bp,0.999964,0.00064286,7,psi_bearish_at_level,-0.958466,6-10
LDO/USDT,2026-06-02 14:35:00+00:00,0.313,0.313,SessionLow,0.314565,Round_5bp,1.0,0.00064286,5,psi_bearish_at_level,-0.958466,3-5
LDO/USDT,2026-06-02 15:40:00+00:00,0.303,0.303,SessionLow,0.303,Round_5bp,0.99986,0.00071429,9,psi_bearish_at_level,2.310231,6-10
LDO/USDT,2026-06-02 15:45:00+00:00,0.303,0.303,SessionLow,0.303,Round_5bp,0.996383,0.00071429,8,psi_bearish_at_level,2.310231,6-10
LDO/USDT,2026-06-02 16:10:00+00:00,0.308,0.308,Round_5bp,0.30954,Round_5bp,0.912634,0.00085714,3,psi_bearish_at_level,0.649351,3-5
LDO/USDT,2026-06-02 16:15:00+00:00,0.31,0.31,Round_5bp,0.31155,Round_5bp,0.896293,0.001,2,psi_bearish_at_level,0.0,1-2
LDO/USDT,2026-06-02 19:35:00+00:00,0.301,0.301,Round_5bp,0.301,Round_5bp,0.852021,0.00071429,2,psi_bearish_at_level,0.0,1-2
LDO/USDT,2026-06-02 23:05:00+00:00,0.297,0.297,SessionLow,0.297,Round_5bp,0.97985,0.00064286,13,psi_bearish_at_level,1.346801,11-20
LDO/USDT,2026-06-02 23:10:00+00:00,0.297,0.297,SessionLow,0.297,Round_5bp,0.936839,0.00064286,12,psi_bearish_at_level,1.346801,11-20
LDO/USDT,2026-06-02 23:40:00+00:00,0.301,0.301,Round_5bp,0.301,Round_5bp,0.779299,0.00092857,6,psi_bearish_at_level,0.0,6-10
LDO/USDT,2026-06-03 04:05:00+00:00,0.302,0.302,SessionHigh,0.302,Round_5bp,0.936975,0.00057143,2,psi_bearish_at_level,0.0,1-2
LDO/USDT,2026-06-03 05:05:00+00:00,0.309,0.309,Round_10bp,0.310545,Round_5bp,0.99161,0.00078571,16,psi_bearish_at_level,-0.970874,11-20
LDO/USDT,2026-06-03 05:15:00+00:00,0.309,0.309,SessionHigh,0.310545,Round_5bp,0.999609,0.0005,14,psi_bearish_at_level,-0.970874,11-20
LDO/USDT,2026-06-03 05:20:00+00:00,0.309,0.309,SessionHigh,0.310545,Round_5bp,0.998253,0.0005,13,psi_bearish_at_level,-0.970874,11-20
LDO/USDT,2026-06-03 06:40:00+00:00,0.31,0.31,SessionHigh,0.31155,Round_5bp,0.837126,0.0005,60,time_stop,1.290323,41-60
LDO/USDT,2026-06-03 10:30:00+00:00,0.313,0.313,Round_5bp,,,0.999582,0.00021429,60,time_stop,0.319489,41-60
LDO/USDT,2026-06-03 11:00:00+00:00,0.314,0.314,Round_5bp,,,0.999992,0.00028571,57,psi_bearish_at_level,-1.273885,41-60
LDO/USDT,2026-06-03 16:30:00+00:00,0.302,0.302,Round_5bp,0.302,Round_5bp,0.996941,0.00085714,12,psi_bearish_at_level,1.324503,11-20
LDO/USDT,2026-06-03 20:05:00+00:00,0.3,0.3,Round_5bp,0.3,Round_5bp,0.978678,0.00042857,3,psi_bearish_at_level,-0.666667,3-5
LDO/USDT,2026-06-03 21:15:00+00:00,0.296,0.296,SessionLow,0.296,Round_5bp,0.78688,0.00028571,9,psi_bearish_at_level,3.040541,6-10
LDO/USDT,2026-06-03 21:45:00+00:00,0.302,0.302,Round_5bp,0.302,Round_5bp,0.880212,0.00057143,3,psi_bearish_at_level,0.993377,3-5
LDO/USDT,2026-06-03 21:55:00+00:00,0.305,0.305,Round_5bp,0.305,Round_5bp,0.785529,0.00064286,1,psi_bearish_at_level,0.0,1-2
LDO/USDT,2026-06-03 22:25:00+00:00,0.301,0.301,PDC,0.301,Round_5bp,0.763759,0.00092857,10,psi_bearish_at_level,-0.664452,6-10
LDO/USDT,2026-06-05 06:30:00+00:00,0.25,0.25,SessionLow,0.25,Round_5bp,1.0,0.00142857,60,time_stop,4.0,41-60
LDO/USDT,2026-06-07 22:10:00+00:00,0.269,0.269,Round_5bp,0.270345,Round_5bp,1.0,0.00092857,60,time_stop,0.0,41-60
LDO/USDT,2026-06-13 21:15:00+00:00,0.299,0.299,Round_5bp,0.299,Round_5bp,1.0,0.00257143,60,time_stop,0.0,41-60
LINK/USDT,2026-06-02 00:05:00+00:00,9.068,9.068,Round_5bp,9.068,Round_5bp,0.996834,0.00742857,1,psi_bearish_at_level,-0.154389,1-2
LINK/USDT,2026-06-02 01:15:00+00:00,9.004,9.004,Round_5bp,9.04902,Round_5bp,0.794905,0.01292857,1,psi_bearish_at_level,0.088849,1-2
LINK/USDT,2026-06-02 01:45:00+00:00,8.953,8.953,Round_5bp,8.953,Round_5bp,0.83094,0.01621429,2,psi_bearish_at_level,-0.480286,1-2
LINK/USDT,2026-06-02 02:35:00+00:00,8.949,8.949,Round_5bp,8.949,Round_5bp,0.772534,0.02407143,3,psi_bearish_at_level,-0.089395,3-5
LINK/USDT,2026-06-02 02:40:00+00:00,8.912,8.912,Round_10bp,8.95656,Round_5bp,0.982058,0.02564286,2,psi_bearish_at_level,0.325404,1-2
LINK/USDT,2026-06-02 04:10:00+00:00,8.956,8.956,Round_5bp,8.956,Round_5bp,0.993893,0.01392857,1,psi_bearish_at_level,0.022331,1-2
LINK/USDT,2026-06-02 06:00:00+00:00,8.887,8.887,Round_5bp,8.931435,Round_5bp,0.855989,0.01678571,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-02 07:15:00+00:00,8.88,8.88,Round_5bp,8.9244,Round_5bp,0.769111,0.01821429,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-02 14:25:00+00:00,8.65,8.65,Round_5bp,8.65,Round_5bp,0.989161,0.0265,1,psi_bearish_at_level,0.578035,1-2
LINK/USDT,2026-06-02 16:05:00+00:00,8.611,8.611,Round_5bp,8.654055,Round_5bp,0.915611,0.03292857,6,psi_bearish_at_level,0.696783,6-10
LINK/USDT,2026-06-02 20:00:00+00:00,8.556,8.556,Round_5bp,8.556,Round_5bp,0.992278,0.02464286,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-02 20:15:00+00:00,8.544,8.544,Round_5bp,8.58672,Round_5bp,0.871361,0.02507143,2,psi_bearish_at_level,-0.901217,1-2
LINK/USDT,2026-06-02 22:15:00+00:00,8.447,8.447,Round_5bp,8.489235,Round_5bp,0.815517,0.01478571,1,psi_bearish_at_level,0.852374,1-2
LINK/USDT,2026-06-02 22:35:00+00:00,8.465,8.465,Round_5bp,8.465,Round_5bp,0.942453,0.02007143,2,psi_bearish_at_level,-0.330774,1-2
LINK/USDT,2026-06-02 22:50:00+00:00,8.351,8.351,Round_5bp,8.351,Round_5bp,0.915732,0.0285,3,psi_bearish_at_level,0.526883,3-5
LINK/USDT,2026-06-02 23:15:00+00:00,8.362,8.362,Round_5bp,8.40381,Round_5bp,0.744358,0.03485714,2,psi_bearish_at_level,-1.076298,1-2
LINK/USDT,2026-06-03 03:20:00+00:00,8.351,8.351,Round_5bp,8.351,Round_5bp,0.814198,0.00857143,3,psi_bearish_at_level,-1.221411,3-5
LINK/USDT,2026-06-03 03:50:00+00:00,8.24,8.24,Round_5bp,8.272,PDL,0.985915,0.02028571,3,psi_bearish_at_level,0.885922,3-5
LINK/USDT,2026-06-03 05:15:00+00:00,8.469,8.469,Round_5bp,8.469,Round_5bp,0.967733,0.01942857,7,psi_bearish_at_level,0.295194,6-10
LINK/USDT,2026-06-03 05:30:00+00:00,8.432,8.432,Round_5bp,8.432,Round_5bp,0.88974,0.02007143,4,psi_bearish_at_level,0.735294,3-5
LINK/USDT,2026-06-03 10:00:00+00:00,8.495,8.495,Round_5bp,8.495,Round_5bp,0.996349,0.00514286,2,psi_bearish_at_level,0.741613,1-2
LINK/USDT,2026-06-03 10:15:00+00:00,8.558,8.558,Round_5bp,8.558,Round_5bp,0.928224,0.01035714,2,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-03 12:40:00+00:00,8.503,8.503,Round_5bp,8.503,Round_5bp,0.860677,0.0115,6,psi_bearish_at_level,0.21169,6-10
LINK/USDT,2026-06-03 13:55:00+00:00,8.511,8.511,Round_5bp,8.553555,Round_5bp,0.998211,0.01492857,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-03 14:10:00+00:00,8.496,8.496,Round_5bp,8.496,Round_5bp,0.964063,0.01285714,1,psi_bearish_at_level,-0.423729,1-2
LINK/USDT,2026-06-03 19:15:00+00:00,8.29,8.29,Round_5bp,8.33145,Round_5bp,0.99125,0.01885714,2,psi_bearish_at_level,-0.482509,1-2
LINK/USDT,2026-06-03 19:20:00+00:00,8.258,8.258,Round_5bp,8.272,PDL,0.952352,0.01778571,1,psi_bearish_at_level,-0.096876,1-2
LINK/USDT,2026-06-03 20:10:00+00:00,8.262,8.262,Round_5bp,8.262,Round_5bp,0.8412,0.02107143,1,psi_bearish_at_level,-0.702009,1-2
LINK/USDT,2026-06-03 21:10:00+00:00,8.29,8.29,Round_5bp,8.33145,Round_5bp,0.877238,0.03428571,1,psi_bearish_at_level,0.193004,1-2
LINK/USDT,2026-06-03 21:25:00+00:00,8.324,8.324,Round_5bp,8.36562,Round_5bp,0.774991,0.03071429,1,psi_bearish_at_level,0.564632,1-2
LINK/USDT,2026-06-03 22:10:00+00:00,8.382,8.382,PDC,8.42391,Round_5bp,0.749935,0.02564286,2,psi_bearish_at_level,-0.131234,1-2
LINK/USDT,2026-06-04 00:45:00+00:00,8.219,8.219,Round_5bp,8.219,Round_5bp,0.820872,0.03628571,2,psi_bearish_at_level,-0.279839,1-2
LINK/USDT,2026-06-04 01:00:00+00:00,8.262,8.262,Round_5bp,8.262,Round_5bp,0.834696,0.04414286,1,psi_bearish_at_level,-0.750424,1-2
LINK/USDT,2026-06-04 01:25:00+00:00,8.09,8.09,SessionLow,8.09,Round_5bp,0.999109,0.05335714,2,psi_bearish_at_level,0.519159,1-2
LINK/USDT,2026-06-04 01:40:00+00:00,8.139,8.139,Round_5bp,8.179695,Round_5bp,0.947578,0.04657143,1,psi_bearish_at_level,-0.479174,1-2
LINK/USDT,2026-06-04 08:15:00+00:00,8.037,8.037,Round_5bp,8.037,Round_5bp,0.764822,0.01964286,1,psi_bearish_at_level,-0.335946,1-2
LINK/USDT,2026-06-04 09:25:00+00:00,7.892,7.892,Round_5bp,7.892,Round_5bp,0.783039,0.02,2,psi_bearish_at_level,0.050684,1-2
LINK/USDT,2026-06-04 10:10:00+00:00,7.902,7.902,Round_5bp,7.902,Round_5bp,0.83683,0.02321429,1,psi_bearish_at_level,-0.15186,1-2
LINK/USDT,2026-06-04 10:35:00+00:00,7.916,7.916,Round_5bp,7.916,Round_5bp,0.999451,0.01757143,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-04 14:10:00+00:00,8.131,8.131,Round_5bp,8.131,Round_5bp,0.744646,0.03007143,1,psi_bearish_at_level,-0.368958,1-2
LINK/USDT,2026-06-04 14:25:00+00:00,8.101,8.101,Round_5bp,8.101,Round_5bp,0.877811,0.02792857,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-04 18:05:00+00:00,8.0,8.0,Round_5bp,8.0,Round_5bp,0.994402,0.01721429,1,psi_bearish_at_level,-0.15,1-2
LINK/USDT,2026-06-04 18:20:00+00:00,8.05,8.05,Round_5bp,8.09025,Round_5bp,0.899072,0.02264286,2,psi_bearish_at_level,0.273292,1-2
LINK/USDT,2026-06-04 21:50:00+00:00,7.943,7.943,Round_5bp,7.943,Round_5bp,0.887635,0.01457143,3,psi_bearish_at_level,-0.566537,3-5
LINK/USDT,2026-06-04 22:35:00+00:00,7.92,7.92,Round_5bp,7.92,Round_5bp,0.762412,0.01414286,2,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-04 23:25:00+00:00,7.946,7.946,Round_5bp,7.946,Round_5bp,0.795592,0.01614286,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-04 23:55:00+00:00,8.0,8.0,Round_5bp,8.0,Round_5bp,0.791714,0.019,3,psi_bearish_at_level,0.05,3-5
LINK/USDT,2026-06-05 02:10:00+00:00,7.927,7.927,Round_5bp,,,0.764627,0.00685714,3,psi_bearish_at_level,0.0,3-5
LINK/USDT,2026-06-05 02:30:00+00:00,7.862,7.862,Round_5bp,7.862,Round_5bp,0.813635,0.009,2,psi_bearish_at_level,-0.050878,1-2
LINK/USDT,2026-06-05 04:50:00+00:00,7.861,7.861,Round_5bp,7.861,Round_5bp,0.771328,0.0205,1,psi_bearish_at_level,0.445236,1-2
LINK/USDT,2026-06-05 06:15:00+00:00,7.5,7.5,Round_5bp,7.5375,Round_5bp,0.854536,0.02514286,2,psi_bearish_at_level,-0.413333,1-2
LINK/USDT,2026-06-05 08:05:00+00:00,7.626,7.626,Round_5bp,7.626,Round_5bp,0.998001,0.02728571,3,psi_bearish_at_level,0.0,3-5
LINK/USDT,2026-06-05 09:10:00+00:00,7.64,7.64,Round_5bp,7.6782,Round_5bp,0.803633,0.01414286,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-05 09:30:00+00:00,7.636,7.636,Round_5bp,7.67418,Round_5bp,0.758717,0.01714286,6,psi_bearish_at_level,0.0,6-10
LINK/USDT,2026-06-05 09:40:00+00:00,7.636,7.636,Round_5bp,7.67418,Round_5bp,0.801351,0.01714286,4,psi_bearish_at_level,0.0,3-5
LINK/USDT,2026-06-05 11:30:00+00:00,7.625,7.625,Round_5bp,,,0.845758,0.00671429,1,psi_bearish_at_level,-0.590164,1-2
LINK/USDT,2026-06-05 12:30:00+00:00,7.541,7.541,Round_5bp,7.541,Round_5bp,0.846932,0.01257143,1,psi_bearish_at_level,-0.808911,1-2
LINK/USDT,2026-06-05 12:45:00+00:00,7.507,7.507,Round_5bp,7.507,Round_5bp,0.860927,0.01564286,3,psi_bearish_at_level,0.43959,3-5
LINK/USDT,2026-06-05 14:05:00+00:00,7.44,7.44,Round_5bp,7.44,Round_5bp,0.752841,0.03307143,2,psi_bearish_at_level,-0.322581,1-2
LINK/USDT,2026-06-05 14:35:00+00:00,7.464,7.464,Round_5bp,7.464,Round_5bp,0.908064,0.03292857,4,psi_bearish_at_level,-0.147374,3-5
LINK/USDT,2026-06-05 14:50:00+00:00,7.453,7.453,Round_5bp,7.490265,Round_5bp,0.831305,0.03371429,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-05 15:00:00+00:00,7.404,7.404,Round_5bp,7.44102,Round_5bp,0.885089,0.02628571,1,psi_bearish_at_level,-0.081037,1-2
LINK/USDT,2026-06-05 15:30:00+00:00,7.361,7.361,Round_5bp,7.397805,Round_5bp,0.961964,0.024,1,psi_bearish_at_level,-1.073224,1-2
LINK/USDT,2026-06-05 15:45:00+00:00,7.321,7.321,Round_5bp,7.357605,Round_5bp,0.997788,0.031,1,psi_bearish_at_level,-0.20489,1-2
LINK/USDT,2026-06-05 16:15:00+00:00,7.352,7.352,Round_5bp,7.38876,Round_5bp,0.984489,0.04621429,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-05 16:30:00+00:00,7.352,7.352,Round_5bp,7.38876,Round_5bp,0.930535,0.03771429,2,psi_bearish_at_level,0.163221,1-2
LINK/USDT,2026-06-05 16:35:00+00:00,7.364,7.364,Round_5bp,7.40082,Round_5bp,0.752184,0.03635714,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-05 18:15:00+00:00,7.43,7.43,Round_5bp,7.43,Round_5bp,0.867248,0.00621429,2,psi_bearish_at_level,-1.184388,1-2
LINK/USDT,2026-06-05 20:20:00+00:00,7.37,7.37,Round_5bp,7.37,Round_5bp,0.841337,0.03835714,1,psi_bearish_at_level,0.569878,1-2
LINK/USDT,2026-06-05 23:15:00+00:00,7.4,7.4,Round_5bp,7.4,Round_5bp,0.854964,0.01071429,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-06 03:30:00+00:00,7.282,7.282,Round_5bp,7.302,SessionLow,0.798562,0.00914286,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-06 04:35:00+00:00,7.049,7.049,SessionLow,7.049,Round_5bp,0.963731,0.01807143,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-06 04:50:00+00:00,7.09,7.09,Round_5bp,7.09,Round_5bp,0.770602,0.01957143,1,psi_bearish_at_level,-0.282087,1-2
LINK/USDT,2026-06-06 05:30:00+00:00,7.209,7.209,Round_5bp,7.209,Round_5bp,0.980238,0.037,3,psi_bearish_at_level,0.457761,3-5
LINK/USDT,2026-06-06 05:35:00+00:00,7.242,7.242,Round_5bp,7.27821,Round_5bp,0.981533,0.03928571,2,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-06 06:15:00+00:00,7.342,7.342,Round_5bp,7.342,Round_5bp,0.75499,0.0315,1,psi_bearish_at_level,0.040861,1-2
LINK/USDT,2026-06-06 08:55:00+00:00,7.427,7.427,Round_5bp,7.427,Round_5bp,0.886938,0.01,6,psi_bearish_at_level,0.471254,6-10
LINK/USDT,2026-06-06 10:00:00+00:00,7.288,7.288,Round_5bp,7.32444,Round_5bp,0.787305,0.01735714,2,psi_bearish_at_level,-0.356751,1-2
LINK/USDT,2026-06-06 10:15:00+00:00,7.272,7.272,Round_5bp,7.272,Round_5bp,0.955316,0.02007143,7,psi_bearish_at_level,-0.646315,6-10
LINK/USDT,2026-06-06 10:30:00+00:00,7.222,7.222,Round_5bp,7.222,Round_5bp,0.975854,0.02242857,4,psi_bearish_at_level,0.04154,3-5
LINK/USDT,2026-06-06 10:45:00+00:00,7.239,7.239,Round_5bp,7.275195,Round_5bp,0.844583,0.02007143,1,psi_bearish_at_level,-0.193397,1-2
LINK/USDT,2026-06-06 13:35:00+00:00,7.398,7.398,Round_5bp,7.398,Round_5bp,0.998302,0.00642857,2,psi_bearish_at_level,-0.081103,1-2
LINK/USDT,2026-06-06 13:50:00+00:00,7.392,7.392,Round_5bp,,,0.950137,0.00685714,2,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-06 18:55:00+00:00,7.307,7.307,Round_5bp,7.307,Round_5bp,0.877706,0.0125,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-06 20:35:00+00:00,7.318,7.318,Round_10bp,,,0.786878,0.00078571,3,psi_bearish_at_level,0.109319,3-5
LINK/USDT,2026-06-06 20:40:00+00:00,7.321,7.321,Round_5bp,,,0.952994,0.001,2,psi_bearish_at_level,0.068297,1-2
LINK/USDT,2026-06-06 23:55:00+00:00,7.4,7.4,Round_5bp,7.4,Round_5bp,0.946419,0.00428571,5,psi_bearish_at_level,0.0,3-5
LINK/USDT,2026-06-07 05:25:00+00:00,7.642,7.642,SessionHigh,7.68021,Round_5bp,0.989532,0.01235714,3,psi_bearish_at_level,0.0,3-5
LINK/USDT,2026-06-07 07:45:00+00:00,7.709,7.709,Round_5bp,7.719,SessionHigh,0.768508,0.00728571,3,psi_bearish_at_level,0.181606,3-5
LINK/USDT,2026-06-07 10:30:00+00:00,7.744,7.744,Round_5bp,,,0.954665,0.00671429,2,psi_bearish_at_level,-0.348657,1-2
LINK/USDT,2026-06-07 10:45:00+00:00,7.717,7.717,Round_5bp,7.717,Round_5bp,0.799411,0.00864286,3,psi_bearish_at_level,-0.07775,3-5
LINK/USDT,2026-06-07 13:00:00+00:00,7.683,7.683,Round_5bp,7.721415,Round_5bp,0.89631,0.01357143,9,psi_bearish_at_level,0.312378,6-10
LINK/USDT,2026-06-07 16:30:00+00:00,7.746,7.746,Round_5bp,,,0.868023,0.0055,4,psi_bearish_at_level,0.01291,3-5
LINK/USDT,2026-06-07 16:35:00+00:00,7.746,7.746,Round_5bp,,,0.999707,0.0055,3,psi_bearish_at_level,0.01291,3-5
LINK/USDT,2026-06-07 19:30:00+00:00,7.6,7.6,Round_5bp,7.6,Round_5bp,0.757078,0.014,1,psi_bearish_at_level,-0.25,1-2
LINK/USDT,2026-06-07 22:10:00+00:00,7.945,7.945,Round_5bp,7.945,Round_5bp,0.997564,0.01985714,1,psi_bearish_at_level,-0.276904,1-2
LINK/USDT,2026-06-07 22:30:00+00:00,7.857,7.857,Round_5bp,7.896285,Round_5bp,0.978685,0.03557143,3,psi_bearish_at_level,0.40728,3-5
LINK/USDT,2026-06-07 22:40:00+00:00,7.889,7.889,Round_5bp,7.928445,Round_5bp,0.89699,0.04028571,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-08 03:50:00+00:00,7.845,7.845,SessionLow,7.845,Round_5bp,0.780584,0.01478571,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-08 04:10:00+00:00,7.829,7.829,Round_5bp,7.829,Round_5bp,0.749402,0.0165,2,psi_bearish_at_level,-0.357645,1-2
LINK/USDT,2026-06-08 04:15:00+00:00,7.833,7.833,Round_5bp,7.872165,Round_5bp,0.998506,0.0165,1,psi_bearish_at_level,-0.408528,1-2
LINK/USDT,2026-06-08 04:55:00+00:00,7.778,7.778,Round_5bp,7.778,Round_5bp,0.825736,0.01078571,1,psi_bearish_at_level,0.03857,1-2
LINK/USDT,2026-06-08 05:40:00+00:00,7.781,7.781,Round_5bp,7.781,Round_5bp,0.974336,0.01078571,2,psi_bearish_at_level,-0.436962,1-2
LINK/USDT,2026-06-08 07:25:00+00:00,7.888,7.888,Round_5bp,7.888,Round_5bp,0.989732,0.0065,2,psi_bearish_at_level,0.329615,1-2
LINK/USDT,2026-06-08 07:40:00+00:00,7.914,7.914,Round_5bp,7.914,Round_5bp,0.933463,0.00835714,2,psi_bearish_at_level,0.176902,1-2
LINK/USDT,2026-06-08 09:35:00+00:00,7.895,7.895,Round_10bp,7.934475,Round_5bp,0.762466,0.01328571,6,psi_bearish_at_level,0.354655,6-10
LINK/USDT,2026-06-08 11:20:00+00:00,7.986,7.986,Round_5bp,7.986,Round_5bp,0.759454,0.01607143,1,psi_bearish_at_level,0.0,1-2
LINK/USDT,2026-06-08 14:30:00+00:00,8.019,8.019,Round_10bp,8.031,SessionHigh,0.844161,0.00757143,1,psi_bearish_at_level,-0.099763,1-2
LINK/USDT,2026-06-08 15:55:00+00:00,8.03,8.03,Round_5bp,8.03,Round_5bp,0.994649,0.0135,2,psi_bearish_at_level,0.11208,1-2
LINK/USDT,2026-06-08 21:50:00+00:00,8.13,8.13,SessionHigh,8.13,Round_5bp,0.946044,0.01,1,psi_bearish_at_level,-0.787208,1-2
