symbol,swing_bars,date,entry,entry_level,entry_lvl_type,exit_lvl_type,psi_in,bars_held,exit_type,ret_pct,hold_bin
BTC/USDT,5,2026-06-11 02:35:00+00:00,62070.29,61918.21,SwingHigh,SwingLow,0.72057,7,bearish_break,-0.048703,6-10
BTC/USDT,5,2026-06-11 06:10:00+00:00,62793.82,62704.62,SwingHigh,SwingHigh,0.723694,10,bearish_break,-0.15113,6-10
BTC/USDT,5,2026-06-11 07:45:00+00:00,62717.2,62639.01,SwingLow,SwingHigh,0.78448,19,bearish_break,0.145558,11-20
BTC/USDT,5,2026-06-11 09:30:00+00:00,62913.72,62829.13,SwingHigh,SwingLow,0.735114,9,bearish_break,-0.120896,6-10
BTC/USDT,5,2026-06-11 09:50:00+00:00,62957.73,62878.89,SwingHigh,SwingLow,0.715331,5,bearish_break,-0.190715,3-5
BTC/USDT,5,2026-06-11 10:45:00+00:00,62970.41,62878.89,SwingHigh,SwingHigh,0.738478,19,bearish_break,-0.282514,11-20
BTC/USDT,5,2026-06-11 10:50:00+00:00,63071.38,62926.48,SwingLow,SwingHigh,0.741118,18,bearish_break,-0.44215,11-20
BTC/USDT,5,2026-06-11 12:35:00+00:00,62786.68,62717.2,SwingHigh,SwingLow,0.738502,9,bearish_break,0.068788,6-10
BTC/USDT,5,2026-06-11 13:45:00+00:00,63073.36,62878.89,SwingHigh,SwingLow,0.703049,4,bearish_break,-0.260807,3-5
BTC/USDT,5,2026-06-11 14:25:00+00:00,63013.86,62926.48,SwingLow,SwingLow,0.698526,1,bearish_break,-0.095868,1-2
BTC/USDT,5,2026-06-11 14:50:00+00:00,62980.2,62851.3,SwingHigh,SwingLow,0.731062,1,bearish_break,-0.362987,1-2
BTC/USDT,5,2026-06-11 17:30:00+00:00,63245.68,62957.32,SwingLow,SwingLow,0.701575,29,bearish_break,0.576925,21-40
BTC/USDT,5,2026-06-11 18:35:00+00:00,63538.0,63441.02,SwingHigh,SwingLow,0.712536,16,bearish_break,0.114199,11-20
BTC/USDT,5,2026-06-11 20:55:00+00:00,63406.39,63328.54,SwingLow,SwingLow,0.740607,15,bearish_break,0.313912,11-20
BTC/USDT,5,2026-06-11 21:05:00+00:00,63508.17,63441.02,SwingHigh,SwingLow,0.793326,13,bearish_break,0.153146,11-20
BTC/USDT,5,2026-06-11 21:30:00+00:00,63526.04,63441.02,SwingHigh,SwingLow,0.768138,8,bearish_break,0.124972,6-10
BTC/USDT,5,2026-06-11 22:55:00+00:00,63559.26,63488.68,SwingLow,SwingHigh,0.762061,1,bearish_break,-0.246148,1-2
BTC/USDT,5,2026-06-11 23:40:00+00:00,63681.71,63488.68,SwingLow,SwingLow,0.703755,3,bearish_break,-0.122154,3-5
BTC/USDT,5,2026-06-12 00:05:00+00:00,63775.66,63631.34,SwingLow,SwingLow,0.694037,3,bearish_break,-0.254737,3-5
BTC/USDT,5,2026-06-12 00:30:00+00:00,63652.58,63516.95,SwingHigh,SwingLow,0.710571,6,bearish_break,-0.23025,6-10
BTC/USDT,5,2026-06-12 00:35:00+00:00,63701.7,63631.34,SwingLow,SwingLow,0.696163,5,bearish_break,-0.307182,3-5
BTC/USDT,5,2026-06-12 00:50:00+00:00,63716.35,63631.34,SwingLow,SwingLow,0.698978,2,bearish_break,-0.330104,1-2
BTC/USDT,5,2026-06-12 02:00:00+00:00,63488.98,63415.04,SwingLow,SwingLow,0.748685,5,bearish_break,0.091638,3-5
BTC/USDT,5,2026-06-12 02:05:00+00:00,63631.06,63488.68,SwingLow,SwingLow,0.713248,4,bearish_break,-0.131854,3-5
BTC/USDT,5,2026-06-12 02:10:00+00:00,63708.44,63631.34,SwingLow,SwingLow,0.731449,3,bearish_break,-0.253153,3-5
BTC/USDT,5,2026-06-12 02:35:00+00:00,63605.24,63516.95,SwingHigh,SwingLow,0.714321,6,bearish_break,-0.064633,6-10
BTC/USDT,5,2026-06-12 03:35:00+00:00,63492.52,63415.04,SwingLow,SwingLow,0.719691,17,bearish_break,0.22042,11-20
BTC/USDT,5,2026-06-12 04:20:00+00:00,63720.35,63653.0,SwingHigh,SwingLow,0.730809,8,bearish_break,-0.137915,6-10
BTC/USDT,5,2026-06-12 05:15:00+00:00,63525.82,63415.04,SwingLow,SwingHigh,0.7108,3,bearish_break,-0.139817,3-5
BTC/USDT,5,2026-06-12 05:25:00+00:00,63495.0,63415.04,SwingLow,SwingHigh,0.728629,1,bearish_break,-0.091346,1-2
BTC/USDT,5,2026-06-12 07:55:00+00:00,63142.53,63055.55,SwingLow,SwingLow,0.772106,9,bearish_break,0.410357,6-10
BTC/USDT,5,2026-06-12 09:10:00+00:00,63573.18,63457.19,SwingHigh,SwingHigh,0.731475,10,bearish_break,0.208877,6-10
BTC/USDT,5,2026-06-12 09:30:00+00:00,63912.51,63740.37,SwingLow,SwingHigh,0.719202,6,bearish_break,-0.323161,6-10
BTC/USDT,5,2026-06-12 09:55:00+00:00,63815.96,63735.23,SwingHigh,SwingHigh,0.760127,1,bearish_break,-0.172355,1-2
BTC/USDT,5,2026-06-12 11:40:00+00:00,63790.07,63702.28,SwingLow,SwingHigh,0.746034,4,bearish_break,-0.166687,3-5
BTC/USDT,5,2026-06-12 14:00:00+00:00,63387.62,63200.46,SwingHigh,SwingLow,0.723136,2,bearish_break,0.001183,1-2
BTC/USDT,5,2026-06-12 14:25:00+00:00,63610.75,63361.6,SwingLow,SwingHigh,0.702486,1,bearish_break,-0.047586,1-2
BTC/USDT,5,2026-06-12 14:35:00+00:00,63781.09,63571.14,SwingLow,SwingHigh,0.698235,1,bearish_break,-0.387497,1-2
BTC/USDT,5,2026-06-12 16:00:00+00:00,63674.05,63571.14,SwingLow,SwingHigh,0.719429,3,bearish_break,0.243506,3-5
BTC/USDT,5,2026-06-12 18:40:00+00:00,63866.1,63781.39,SwingHigh,SwingLow,0.751578,3,bearish_break,-0.260075,3-5
BTC/USDT,5,2026-06-12 23:55:00+00:00,63586.66,63520.84,SwingLow,SwingHigh,0.732328,10,bearish_break,-0.03463,6-10
BTC/USDT,5,2026-06-13 01:20:00+00:00,63628.64,63563.03,SwingLow,SwingHigh,0.768071,13,bearish_break,0.154742,11-20
BTC/USDT,5,2026-06-13 01:25:00+00:00,63654.32,63577.97,SwingLow,SwingHigh,0.739797,12,bearish_break,0.114336,11-20
BTC/USDT,5,2026-06-13 02:55:00+00:00,63652.55,63526.1,SwingLow,SwingHigh,0.699254,4,bearish_break,-0.066109,3-5
BTC/USDT,5,2026-06-13 03:55:00+00:00,63560.22,63488.63,SwingLow,SwingLow,0.728417,1,bearish_break,-0.022907,1-2
BTC/USDT,5,2026-06-13 05:05:00+00:00,63553.57,63488.63,SwingLow,SwingLow,0.750108,8,bearish_break,-0.051657,6-10
BTC/USDT,5,2026-06-13 05:55:00+00:00,63595.59,63518.69,SwingHigh,SwingHigh,0.724033,29,bearish_break,0.274815,21-40
BTC/USDT,5,2026-06-13 06:25:00+00:00,63686.04,63610.47,SwingLow,SwingHigh,0.722085,23,bearish_break,0.1324,21-40
BTC/USDT,5,2026-06-13 11:10:00+00:00,63925.87,63821.55,SwingHigh,SwingHigh,0.726732,32,bearish_break,0.264494,21-40
BTC/USDT,5,2026-06-13 11:35:00+00:00,63934.35,63868.01,SwingHigh,SwingHigh,0.720813,27,bearish_break,0.251195,21-40
BTC/USDT,5,2026-06-13 11:55:00+00:00,63953.8,63868.01,SwingHigh,SwingHigh,0.732477,23,bearish_break,0.220706,21-40
BTC/USDT,5,2026-06-13 15:50:00+00:00,64292.46,64191.9,SwingHigh,SwingHigh,0.726693,4,bearish_break,-0.299833,3-5
BTC/USDT,5,2026-06-13 17:25:00+00:00,64070.74,64004.42,SwingHigh,SwingLow,0.725923,5,bearish_break,-0.115669,3-5
BTC/USDT,5,2026-06-13 18:05:00+00:00,64064.0,63965.33,SwingLow,SwingHigh,0.713617,8,bearish_break,0.084431,6-10
BTC/USDT,5,2026-06-13 18:10:00+00:00,64079.3,64004.42,SwingHigh,SwingHigh,0.728977,7,bearish_break,0.060534,6-10
BTC/USDT,5,2026-06-13 18:35:00+00:00,64244.58,64177.22,SwingHigh,SwingHigh,0.70831,2,bearish_break,-0.196888,1-2
BTC/USDT,5,2026-06-13 21:00:00+00:00,64312.52,64212.19,SwingHigh,SwingLow,0.760535,3,bearish_break,-0.139413,3-5
BTC/USDT,5,2026-06-13 21:25:00+00:00,64263.94,64180.02,SwingLow,SwingLow,0.727467,28,bearish_break,0.217805,21-40
BTC/USDT,5,2026-06-13 21:30:00+00:00,64285.34,64212.19,SwingHigh,SwingLow,0.734128,27,bearish_break,0.184443,21-40
BTC/USDT,5,2026-06-13 21:40:00+00:00,64599.31,64212.19,SwingHigh,SwingLow,0.700092,25,bearish_break,-0.30248,21-40
BTC/USDT,5,2026-06-13 23:15:00+00:00,64577.82,64427.34,SwingHigh,SwingLow,0.717421,6,bearish_break,-0.269303,6-10
BTC/USDT,5,2026-06-14 00:05:00+00:00,64424.58,64327.5,SwingLow,SwingHigh,0.72009,1,bearish_break,-0.034583,1-2
BTC/USDT,5,2026-06-14 00:30:00+00:00,64540.93,64427.34,SwingHigh,SwingHigh,0.724254,23,bearish_break,0.009792,21-40
BTC/USDT,5,2026-06-14 01:05:00+00:00,64612.43,64514.16,SwingLow,SwingHigh,0.738066,16,bearish_break,-0.100878,11-20
BTC/USDT,5,2026-06-14 02:00:00+00:00,64592.84,64514.16,SwingLow,SwingHigh,0.729344,5,bearish_break,-0.070581,3-5
BTC/USDT,5,2026-06-14 02:30:00+00:00,64560.83,64486.87,SwingHigh,SwingHigh,0.725439,1,bearish_break,-0.023017,1-2
BTC/USDT,5,2026-06-14 03:15:00+00:00,64535.28,64469.17,SwingHigh,SwingHigh,0.72169,17,bearish_break,-0.22036,11-20
BTC/USDT,5,2026-06-14 07:20:00+00:00,64345.72,64276.56,SwingHigh,SwingLow,0.72591,4,bearish_break,-0.052762,3-5
BTC/USDT,5,2026-06-14 08:15:00+00:00,64499.24,64380.44,SwingLow,SwingLow,0.726386,7,bearish_break,-0.067303,6-10
BTC/USDT,5,2026-06-14 09:30:00+00:00,64503.0,64380.44,SwingLow,SwingHigh,0.704305,36,bearish_break,-0.173527,21-40
BTC/USDT,5,2026-06-14 09:40:00+00:00,64567.89,64470.22,SwingHigh,SwingHigh,0.692394,34,bearish_break,-0.273851,21-40
BTC/USDT,5,2026-06-14 11:10:00+00:00,64553.85,64470.22,SwingHigh,SwingHigh,0.739025,16,bearish_break,-0.252162,11-20
BTC/USDT,5,2026-06-14 15:20:00+00:00,64054.16,63965.09,SwingHigh,SwingHigh,0.748994,19,bearish_break,-0.168436,11-20
BTC/USDT,5,2026-06-14 15:50:00+00:00,64055.05,63965.09,SwingHigh,SwingHigh,0.731546,13,bearish_break,-0.169823,11-20
BTC/USDT,5,2026-06-14 17:00:00+00:00,64019.21,63913.21,SwingLow,SwingHigh,0.720919,1,bearish_break,-0.112154,1-2
CHZ/USDT,5,2026-06-03 00:15:00+00:00,0.03316,0.03232,SwingLow,,0.875084,60,time_stop,4.583836,41-60
CHZ/USDT,5,2026-06-04 12:45:00+00:00,0.02811,0.02741,SwingHigh,SwingLow,0.762752,38,bearish_break,-0.142298,21-40
CHZ/USDT,5,2026-06-09 10:50:00+00:00,0.02683,0.0267,SwingLow,,0.9328,60,time_stop,-0.409989,41-60
CHZ/USDT,5,2026-06-09 22:30:00+00:00,0.02878,0.02792,SwingHigh,,0.868031,60,time_stop,-1.320361,41-60
CHZ/USDT,5,2026-06-10 04:05:00+00:00,0.02874,0.0284,SwingLow,,0.844912,60,time_stop,-6.228253,41-60
COMP/USDT,5,2026-06-08 00:50:00+00:00,16.79,16.41,SwingHigh,,0.869581,60,time_stop,0.0,41-60
COTI/USDT,5,2026-06-08 01:10:00+00:00,0.01,0.00998,SwingLow,,0.98718,60,time_stop,0.0,41-60
COTI/USDT,5,2026-06-09 19:55:00+00:00,0.01079,0.01,SwingLow,,0.911939,60,time_stop,0.0,41-60
CRV/USDT,5,2026-06-05 16:50:00+00:00,0.1833,0.1805,SwingLow,SwingHigh,0.776412,18,bearish_break,-1.41844,11-20
CRV/USDT,5,2026-06-05 20:05:00+00:00,0.1821,0.1805,SwingLow,,0.793893,60,time_stop,1.098298,41-60
CRV/USDT,5,2026-06-06 07:15:00+00:00,0.1821,0.1812,SwingLow,,0.72353,60,time_stop,-1.098298,41-60
CRV/USDT,5,2026-06-08 02:25:00+00:00,0.1976,0.1965,SwingLow,,0.747149,60,time_stop,1.062753,41-60
CRV/USDT,5,2026-06-11 08:25:00+00:00,0.2489,0.2454,SwingHigh,SwingHigh,0.708016,30,bearish_break,0.482121,21-40
CRV/USDT,5,2026-06-11 14:15:00+00:00,0.2473,0.2455,SwingHigh,SwingHigh,0.728882,46,bearish_break,1.132228,41-60
CRV/USDT,5,2026-06-11 15:50:00+00:00,0.2553,0.2536,SwingHigh,SwingHigh,0.70763,27,bearish_break,-2.036819,21-40
CRV/USDT,5,2026-06-12 04:55:00+00:00,0.2619,0.2602,SwingLow,SwingLow,0.728382,5,bearish_break,-2.634593,3-5
CRV/USDT,5,2026-06-12 05:15:00+00:00,0.2601,0.2583,SwingLow,SwingLow,0.720812,1,bearish_break,-1.960784,1-2
DASH/USDT,5,2026-06-03 01:15:00+00:00,38.85,38.77,SwingHigh,,0.81779,60,time_stop,2.960103,41-60
DASH/USDT,5,2026-06-03 03:00:00+00:00,39.5,38.86,SwingLow,,0.705183,60,time_stop,1.037975,41-60
DASH/USDT,5,2026-06-03 04:30:00+00:00,38.96,38.5,SwingLow,,0.718804,60,time_stop,1.206366,41-60
DASH/USDT,5,2026-06-03 13:00:00+00:00,39.88,39.4,SwingLow,,0.775048,60,time_stop,-1.128385,41-60
DASH/USDT,5,2026-06-03 15:25:00+00:00,40.03,39.66,SwingHigh,,0.768836,60,time_stop,-2.57307,41-60
DASH/USDT,5,2026-06-05 00:15:00+00:00,33.94,33.61,SwingLow,SwingHigh,0.722324,31,bearish_break,-2.209782,21-40
DASH/USDT,5,2026-06-05 09:20:00+00:00,31.41,30.69,SwingHigh,SwingLow,0.700633,25,bearish_break,1.241643,21-40
DASH/USDT,5,2026-06-05 20:15:00+00:00,31.06,31.0,SwingHigh,,0.74027,60,time_stop,1.899549,41-60
DASH/USDT,5,2026-06-07 21:00:00+00:00,37.04,36.23,SwingHigh,,0.778388,60,time_stop,0.350972,41-60
DASH/USDT,5,2026-06-08 23:40:00+00:00,36.85,36.76,SwingLow,SwingLow,0.725193,8,bearish_break,-1.763908,6-10
DASH/USDT,5,2026-06-08 23:55:00+00:00,36.88,36.76,SwingLow,SwingLow,0.781309,5,bearish_break,-1.843818,3-5
DASH/USDT,5,2026-06-09 06:05:00+00:00,37.3,37.23,SwingHigh,,0.712303,60,time_stop,0.02681,41-60
DASH/USDT,5,2026-06-09 07:55:00+00:00,37.53,37.41,SwingLow,,0.714325,60,time_stop,-0.692779,41-60
DASH/USDT,5,2026-06-11 03:55:00+00:00,34.98,34.5,SwingLow,SwingLow,0.675414,39,bearish_break,-1.686678,21-40
DGB/USDT,5,2026-06-02 20:20:00+00:00,0.00303,0.003,SwingHigh,SwingHigh,0.809924,29,bearish_break,-1.650165,21-40
DGB/USDT,5,2026-06-13 02:25:00+00:00,0.00299,0.00263,SwingLow,SwingHigh,0.959765,50,bearish_break,-20.06689,41-60
DGB/USDT,5,2026-06-13 18:00:00+00:00,0.00242,0.00237,SwingHigh,SwingHigh,0.999568,51,bearish_break,4.958678,41-60
DOGE/USDT,5,2026-06-01 23:50:00+00:00,0.10115,0.10104,SwingHigh,SwingHigh,0.706419,6,bearish_break,-0.395452,6-10
DOGE/USDT,5,2026-06-02 03:05:00+00:00,0.10086,0.10075,SwingHigh,SwingHigh,0.720579,6,bearish_break,-0.079318,6-10
DOGE/USDT,5,2026-06-02 12:40:00+00:00,0.09888,0.09866,SwingLow,SwingLow,0.729603,15,bearish_break,-0.546117,11-20
DOGE/USDT,5,2026-06-02 16:05:00+00:00,0.09529,0.09482,SwingLow,SwingHigh,0.70134,25,bearish_break,0.209886,21-40
DOGE/USDT,5,2026-06-02 21:05:00+00:00,0.09457,0.09434,SwingLow,SwingLow,0.724872,11,bearish_break,-0.623876,11-20
DOGE/USDT,5,2026-06-03 00:10:00+00:00,0.09309,0.0928,SwingLow,SwingLow,0.716527,18,bearish_break,-0.698249,11-20
DOGE/USDT,5,2026-06-03 01:15:00+00:00,0.09294,0.0928,SwingLow,SwingLow,0.699146,5,bearish_break,-0.537981,3-5
DOGE/USDT,5,2026-06-03 01:55:00+00:00,0.09321,0.09287,SwingLow,SwingLow,0.727741,6,bearish_break,-0.590065,6-10
DOGE/USDT,5,2026-06-03 04:25:00+00:00,0.09267,0.09225,SwingHigh,SwingLow,0.745884,59,bearish_break,1.133053,41-60
DOGE/USDT,5,2026-06-03 06:30:00+00:00,0.09435,0.09396,SwingLow,SwingLow,0.745285,34,bearish_break,-0.667727,21-40
DOGE/USDT,5,2026-06-03 21:25:00+00:00,0.09202,0.09175,SwingLow,SwingHigh,0.702315,14,bearish_break,0.108672,11-20
DOGE/USDT,5,2026-06-03 21:55:00+00:00,0.09298,0.09288,SwingHigh,SwingHigh,0.715932,8,bearish_break,-0.92493,6-10
DOGE/USDT,5,2026-06-04 01:00:00+00:00,0.09113,0.0904,SwingLow,SwingLow,0.76455,3,bearish_break,-1.525294,3-5
DOGE/USDT,5,2026-06-04 11:55:00+00:00,0.08781,0.08767,SwingHigh,SwingHigh,0.725529,22,bearish_break,1.53741,21-40
DOGE/USDT,5,2026-06-04 12:30:00+00:00,0.08926,0.08882,SwingLow,SwingHigh,0.757143,15,bearish_break,-0.112032,11-20
DOGE/USDT,5,2026-06-04 14:10:00+00:00,0.08962,0.0895,SwingHigh,SwingHigh,0.718541,9,bearish_break,-0.50212,6-10
DOGE/USDT,5,2026-06-04 15:35:00+00:00,0.08963,0.0895,SwingHigh,SwingHigh,0.728474,2,bearish_break,-0.36818,1-2
DOGE/USDT,5,2026-06-04 16:00:00+00:00,0.08947,0.0893,SwingHigh,SwingHigh,0.756857,1,bearish_break,-0.257069,1-2
DOGE/USDT,5,2026-06-04 17:10:00+00:00,0.08937,0.08925,SwingLow,SwingHigh,0.737626,1,bearish_break,-0.335683,1-2
DOGE/USDT,5,2026-06-05 01:15:00+00:00,0.08793,0.08746,SwingHigh,SwingHigh,0.74149,11,bearish_break,-0.420789,11-20
DOGE/USDT,5,2026-06-05 01:50:00+00:00,0.0879,0.08781,SwingHigh,SwingHigh,0.726026,4,bearish_break,-0.386803,3-5
DOGE/USDT,5,2026-06-05 10:30:00+00:00,0.08504,0.08464,SwingHigh,SwingHigh,0.711307,7,bearish_break,-0.905456,6-10
DOGE/USDT,5,2026-06-05 13:30:00+00:00,0.0846,0.08436,SwingLow,SwingHigh,0.750835,1,bearish_break,-0.295508,1-2
DOGE/USDT,5,2026-06-05 15:05:00+00:00,0.08266,0.08255,SwingHigh,SwingHigh,0.726744,1,bearish_break,-1.209775,1-2
DOGE/USDT,5,2026-06-05 16:55:00+00:00,0.08335,0.08296,SwingLow,SwingHigh,0.698178,16,bearish_break,-1.571686,11-20
DOGE/USDT,5,2026-06-05 17:25:00+00:00,0.08267,0.08255,SwingHigh,SwingHigh,0.719791,10,bearish_break,-0.762066,6-10
DOGE/USDT,5,2026-06-05 19:45:00+00:00,0.08146,0.07994,SwingLow,SwingLow,0.714874,6,bearish_break,-0.098208,6-10
DOGE/USDT,5,2026-06-06 18:25:00+00:00,0.0812,0.08074,SwingLow,SwingHigh,0.686822,2,bearish_break,-0.086207,1-2
DOGE/USDT,5,2026-06-06 19:05:00+00:00,0.08131,0.08074,SwingLow,SwingHigh,0.71287,4,bearish_break,-0.52884,3-5
DOGE/USDT,5,2026-06-06 20:45:00+00:00,0.08091,0.08074,SwingLow,,0.723635,60,time_stop,3.164009,41-60
DOGE/USDT,5,2026-06-07 04:55:00+00:00,0.08389,0.08347,SwingHigh,SwingHigh,0.712164,60,bearish_break,1.072833,41-60
DOGE/USDT,5,2026-06-07 08:35:00+00:00,0.08508,0.08493,SwingHigh,SwingHigh,0.700674,16,bearish_break,-0.340856,11-20
DOGE/USDT,5,2026-06-07 13:50:00+00:00,0.08399,0.08377,SwingLow,,0.728665,60,time_stop,0.583403,41-60
DOGE/USDT,5,2026-06-08 03:10:00+00:00,0.0862,0.08601,SwingHigh,SwingHigh,0.728818,2,bearish_break,-0.406032,1-2
DOGE/USDT,5,2026-06-08 03:55:00+00:00,0.086,0.08571,SwingHigh,,0.750041,60,time_stop,-1.151163,41-60
DOGE/USDT,5,2026-06-08 10:30:00+00:00,0.08593,0.08531,SwingLow,SwingLow,0.751596,7,bearish_break,-0.314209,6-10
DOGE/USDT,5,2026-06-08 14:25:00+00:00,0.08638,0.08628,SwingLow,SwingHigh,0.700751,28,bearish_break,0.439917,21-40
DOGE/USDT,5,2026-06-08 14:55:00+00:00,0.08668,0.08643,SwingLow,SwingHigh,0.721898,22,bearish_break,0.092293,21-40
DOGE/USDT,5,2026-06-08 15:50:00+00:00,0.08718,0.08689,SwingHigh,SwingHigh,0.741678,11,bearish_break,-0.481762,11-20
DOGE/USDT,5,2026-06-08 18:30:00+00:00,0.08721,0.08696,SwingHigh,SwingHigh,0.747302,2,bearish_break,-0.40133,1-2
DOGE/USDT,5,2026-06-08 19:00:00+00:00,0.08707,0.08675,SwingHigh,SwingHigh,0.767859,15,bearish_break,-0.815436,11-20
DOGE/USDT,5,2026-06-08 21:05:00+00:00,0.08729,0.08696,SwingHigh,SwingLow,0.734023,26,bearish_break,-0.469699,21-40
DOGE/USDT,5,2026-06-09 13:05:00+00:00,0.08606,0.08597,SwingLow,SwingLow,0.741162,2,bearish_break,-0.55775,1-2
DOGE/USDT,5,2026-06-09 19:55:00+00:00,0.08531,0.08512,SwingLow,SwingLow,0.704186,4,bearish_break,-0.304771,3-5
DOGE/USDT,5,2026-06-09 21:00:00+00:00,0.0856,0.08531,SwingLow,SwingLow,0.71946,5,bearish_break,-0.724299,3-5
DOGE/USDT,5,2026-06-09 22:20:00+00:00,0.0851,0.08479,SwingLow,SwingLow,0.705111,4,bearish_break,-0.141011,3-5
DOGE/USDT,5,2026-06-10 00:00:00+00:00,0.08482,0.08462,SwingLow,SwingHigh,0.813026,6,bearish_break,-0.200424,6-10
DOGE/USDT,5,2026-06-10 09:35:00+00:00,0.08361,0.08333,SwingLow,SwingLow,0.726217,18,bearish_break,-0.8133,11-20
DOGE/USDT,5,2026-06-10 17:00:00+00:00,0.08443,0.084,SwingHigh,SwingLow,0.722643,5,bearish_break,-0.568518,3-5
DOGE/USDT,5,2026-06-11 00:15:00+00:00,0.08356,0.08305,SwingLow,,0.711423,60,time_stop,1.711345,41-60
DOGE/USDT,5,2026-06-11 08:10:00+00:00,0.0851,0.08467,SwingHigh,SwingHigh,0.705916,35,bearish_break,-0.082256,21-40
DOGE/USDT,5,2026-06-11 13:45:00+00:00,0.0851,0.08486,SwingLow,SwingHigh,0.750557,3,bearish_break,-0.094007,3-5
DOGE/USDT,5,2026-06-11 14:30:00+00:00,0.08496,0.08486,SwingLow,SwingLow,0.703536,22,bearish_break,-0.223635,21-40
DOGE/USDT,5,2026-06-11 15:10:00+00:00,0.08493,0.0848,SwingHigh,SwingLow,0.720024,14,bearish_break,-0.18839,11-20
DOGE/USDT,5,2026-06-11 18:10:00+00:00,0.08669,0.08625,SwingLow,SwingHigh,0.678408,11,bearish_break,-0.530626,11-20
DOGE/USDT,5,2026-06-11 22:05:00+00:00,0.08655,0.08641,SwingHigh,SwingLow,0.699521,8,bearish_break,-0.254188,6-10
DOGE/USDT,5,2026-06-11 23:40:00+00:00,0.08642,0.08631,SwingLow,SwingLow,0.783409,1,bearish_break,-0.150428,1-2
DOGE/USDT,5,2026-06-12 06:00:00+00:00,0.08695,0.08678,SwingHigh,SwingHigh,0.757243,1,bearish_break,-0.115009,1-2
DOGE/USDT,5,2026-06-12 10:00:00+00:00,0.0871,0.08697,SwingHigh,,0.724086,60,time_stop,3.099885,41-60
DOGE/USDT,5,2026-06-12 12:00:00+00:00,0.08697,0.08668,SwingLow,,0.752466,60,time_stop,2.046683,41-60
DOGE/USDT,5,2026-06-12 14:25:00+00:00,0.0894,0.08787,SwingLow,,0.769787,60,time_stop,-1.722595,41-60
DOGE/USDT,5,2026-06-12 17:35:00+00:00,0.08835,0.08818,SwingHigh,SwingHigh,0.718501,51,bearish_break,-1.290323,41-60
DOGE/USDT,5,2026-06-12 18:00:00+00:00,0.08801,0.08787,SwingLow,SwingHigh,0.698989,46,bearish_break,-0.908988,41-60
DOGE/USDT,5,2026-06-13 19:15:00+00:00,0.08767,0.08756,SwingHigh,SwingHigh,0.754997,44,bearish_break,0.068438,41-60
DOGE/USDT,5,2026-06-13 20:35:00+00:00,0.08775,0.08756,SwingHigh,SwingHigh,0.813136,28,bearish_break,-0.022792,21-40
DOGE/USDT,5,2026-06-13 21:35:00+00:00,0.08779,0.08767,SwingHigh,SwingHigh,0.734013,16,bearish_break,-0.068345,11-20
DOGE/USDT,5,2026-06-14 01:10:00+00:00,0.08782,0.08767,SwingHigh,SwingHigh,0.72371,6,bearish_break,0.011387,6-10
DOGE/USDT,5,2026-06-14 15:30:00+00:00,0.08611,0.08589,SwingLow,SwingHigh,0.750392,16,bearish_break,0.360005,11-20
DOT/USDT,5,2026-06-01 20:55:00+00:00,1.165,1.158,SwingLow,SwingLow,0.719379,2,bearish_break,-0.600858,1-2
DOT/USDT,5,2026-06-01 22:00:00+00:00,1.163,1.151,SwingHigh,SwingLow,0.761091,3,bearish_break,-0.859845,3-5
DOT/USDT,5,2026-06-01 22:45:00+00:00,1.163,1.153,SwingLow,SwingLow,0.740142,1,bearish_break,-1.547721,1-2
DOT/USDT,5,2026-06-02 02:55:00+00:00,1.149,1.145,SwingLow,SwingHigh,0.723547,15,bearish_break,0.0,11-20
DOT/USDT,5,2026-06-02 06:55:00+00:00,1.134,1.129,SwingLow,SwingHigh,0.728535,31,bearish_break,-0.793651,21-40
DOT/USDT,5,2026-06-03 05:00:00+00:00,1.097,1.088,SwingLow,,0.698695,60,time_stop,0.911577,41-60
DOT/USDT,5,2026-06-03 08:45:00+00:00,1.116,1.112,SwingLow,,0.742895,60,time_stop,0.896057,41-60
DOT/USDT,5,2026-06-03 17:30:00+00:00,1.106,1.101,SwingHigh,SwingHigh,0.730078,39,bearish_break,-1.537071,21-40
DOT/USDT,5,2026-06-03 18:50:00+00:00,1.112,1.101,SwingHigh,SwingHigh,0.698021,23,bearish_break,-2.068345,21-40
DOT/USDT,5,2026-06-04 15:10:00+00:00,1.06,1.052,SwingHigh,,0.731084,60,time_stop,0.0,41-60
DOT/USDT,5,2026-06-04 15:55:00+00:00,1.069,1.063,SwingHigh,,0.734175,60,time_stop,-0.841908,41-60
DOT/USDT,5,2026-06-04 18:05:00+00:00,1.074,1.063,SwingHigh,,0.715482,60,time_stop,-2.886406,41-60
DOT/USDT,5,2026-06-04 19:00:00+00:00,1.066,1.052,SwingHigh,,0.759843,60,time_stop,-1.782364,41-60
DOT/USDT,5,2026-06-04 21:10:00+00:00,1.073,1.06,SwingHigh,,0.8176,60,time_stop,-3.355079,41-60
DOT/USDT,5,2026-06-05 01:45:00+00:00,1.037,1.023,SwingLow,SwingLow,0.800638,49,bearish_break,-2.796528,41-60
DOT/USDT,5,2026-06-05 09:45:00+00:00,0.996,0.994,SwingHigh,SwingHigh,0.800341,27,bearish_break,-1.204819,21-40
DOT/USDT,5,2026-06-05 12:15:00+00:00,0.995,0.994,SwingHigh,SwingHigh,0.765272,34,bearish_break,-2.81407,21-40
