ticker,entry_price,known_peak,exit_price,exit_bar,peak_bar,exited_before_peak,peak_capture,gain_pct,total_fwd_bars
ACXP,2.1449999809265137,2.190000057220459,2.0799999237060547,63,1,False,-144.4443267070741,-3.030305724869181,64
BDSX,11.279999732971191,18.219999313354492,15.140000343322754,63,57,False,55.61960869943413,34.219864377025345,64
BARK,9.305000305175781,10.710000038146973,9.5649995803833,59,57,False,18.505290008681495,2.794188787537153,64
BDSX,14.720000267028809,18.219999313354492,14.9350004196167,63,44,False,6.142863176308544,1.4605988361934168,64
BODI,13.5,13.510000228881836,13.619999885559082,63,18,False,1199.971390425329,0.8888880411783854,64
BIYA,1.149899959564209,2.0,1.1749999523162842,63,1,False,2.9525928194531152,2.1827979506658677,64
ADV,38.04999923706055,43.5,45.09000015258789,33,35,True,129.17431064230394,18.501973867769255,64
BNZI,5.644000053405762,8.175000190734863,5.979899883270264,63,43,False,13.271426773566604,5.951449799540837,64
ADV,40.720001220703125,45.625,37.93000030517578,63,25,False,-56.88076676600695,-6.85167198400975,64
ASBP,0.19050000607967377,6.980000019073486,5.739999771118164,45,45,True,81.73650128017972,2913.1231432703976,64
ASBP,0.19050000607967377,6.980000019073486,5.739999771118164,45,45,True,81.73650128017972,2913.1231432703976,64
BJDX,1.7100000381469727,6.20989990234375,1.815600037574768,63,2,False,2.3467188740797633,6.1754384252662335,64
BBGI,16.774999618530273,24.989999771118164,18.530000686645508,17,18,True,21.363372313053137,10.462003624587846,64
AQMS,5.130000114440918,5.210000038146973,5.03000020980835,63,0,False,-125.0,-1.9493158362914895,64
CCHH,0.4699000120162964,0.8799999952316284,0.40689998865127563,63,0,False,-15.362113129358798,-13.407112524788758,64
BH,301.7900085449219,348.6600036621094,259.79998779296875,63,12,False,-89.58827635242305,-13.913655045906815,64
AIMD,1.7000000476837158,3.8798999786376953,1.500100016593933,63,2,False,-9.170147136171586,-11.758825028396354,64
ADIL,1.440000057220459,5.159999847412109,1.3300000429153442,63,3,False,-2.956989798632426,-7.638889578757436,64
AMBO,2.2300000190734863,2.880000114440918,2.2520999908447266,17,47,True,3.3999951582695656,0.9910301157944503,64
AIFA,3.697199821472168,3.698400020599365,3.3173999786376953,63,0,False,-31644.735796594945,-10.272634998755416,64
BODI,12.279999732971191,13.920000076293944,13.8503999710083,14,14,True,95.75609202955238,12.788275832129397,64
BELFA,266.54998779296875,273.7550048828125,231.4499969482422,63,9,False,-487.1604106838801,-13.168258282566109,64
BNZI,4.815000057220459,8.175000190734863,5.659999847412109,33,47,True,25.148802280189784,17.549320460017626,64
BBGI,16.18000030517578,24.989999771118164,14.125,63,3,False,-23.325771052767745,-12.700866912335051,64
