ticker,entry_time,exit_time,entry_price,exit_price,peak_price,pnl,pnl_pct,peak_capture,vpin_at_entry,exit_reason,status
CCHH,2026-05-07 18:00:00+00:00,,0.4699000120162964,,,,,,0.31969687391345575,,low_vpin
BH,2026-05-08 16:45:00+00:00,,301.7900085449219,301.20001220703125,348.6600036621094,-0.589996337890625,-0.1954989632477522,-1.2587932565716653,0.6326178874546973,volume_divergence,completed
AIMD,2026-05-08 19:45:00+00:00,,1.7000000476837158,,,,,,0.3,,low_vpin
ADIL,2026-05-08 19:30:00+00:00,,1.440000057220459,1.4501999616622925,5.159999847412109,0.010199904441833496,0.7083266692031753,0.2741909950835779,0.6097901991056677,momentum_reversal,completed
AMBO,2026-05-11 17:15:00+00:00,,2.2300000190734863,,,,,,0.15,,low_vpin
AIFA,2026-05-27 14:30:00+00:00,,3.697199821472168,3.643200159072876,3.7680001258850098,-0.05399966239929199,-1.460555690976696,-76.27038167013517,1.0,volume_divergence,completed
ACXP,2026-05-11 19:45:00+00:00,,2.1600000858306885,1.9235999584197998,2.190000057220459,-0.23640012741088867,-10.944449908203332,-788.0011761994454,0.5359988370604337,momentum_reversal,completed
ACXP,2026-05-11 19:45:00+00:00,,2.1600000858306885,1.9235999584197998,2.190000057220459,-0.23640012741088867,-10.944449908203332,-788.0011761994454,0.5359988370604337,momentum_reversal,completed
BODI,2026-05-12 16:30:00+00:00,,12.279999732971191,12.395000457763672,13.920000076293945,0.11500072479248047,0.9364880072733978,7.012237848650754,0.7862516395029303,volume_divergence,completed
BELFA,2026-05-12 17:30:00+00:00,,266.54998779296875,266.6199951171875,273.7550048828125,0.07000732421875,0.026264238388607683,0.9716468864096504,0.44721307454785925,momentum_reversal,completed
BNZI,2026-05-12 18:30:00+00:00,,4.815000057220459,4.849999904632568,8.175000190734863,0.034999847412109375,0.7268919417690233,1.0416620839684656,0.76527721672402,momentum_divergence,completed
ALGS,2026-05-12 19:45:00+00:00,,6.53000020980835,6.559999942779541,6.849999904632568,0.029999732971191406,0.45941396642117216,9.374925494122976,0.7460909222336477,volume_divergence,completed
BBGI,2026-05-12 19:45:00+00:00,,16.18000030517578,16.530000686645508,24.989999771118164,0.35000038146972656,2.163166717356401,3.972762800074562,0.44003006013031093,volume_divergence,completed
ASTC,2026-05-12 19:45:00+00:00,,2.700000047683716,,,,,,0.3,,low_vpin
BODI,2026-05-14 14:45:00+00:00,,12.920000076293945,13.149999618530273,13.510000228881836,0.22999954223632812,1.7801822049392946,38.98296317848253,0.6205459207641867,volume_divergence,completed
BELFA,2026-05-12 19:45:00+00:00,,268.7099914550781,244.14010620117188,273.7550048828125,-24.56988525390625,-9.143644090366378,-487.013277682001,0.49314819945264193,momentum_reversal,completed
BODI,2026-05-13 19:45:00+00:00,,12.640000343322754,13.149999618530273,13.510000228881836,0.5099992752075195,4.034804282872772,58.6206140567228,0.6267960697759407,momentum_divergence,completed
ADTX,2026-05-13 19:45:00+00:00,,2.273400068283081,1.817099928855896,2.2950000762939453,-0.45630013942718506,-20.071264437490424,-2112.4998620263364,0.7280961510564923,momentum_reversal,completed
AQMS,2026-05-13 19:45:00+00:00,,5.019999980926514,4.79010009765625,5.130000114440918,-0.22989988327026367,-4.579678967007332,-208.99964020512644,0.593031904729216,momentum_reversal,completed
CISS,2026-05-13 19:00:00+00:00,,3.2100000381469727,,,,,,0.251856176715212,,low_vpin
APWC,2026-05-11 19:15:00+00:00,,1.4500000476837158,,,,,,0.24499916553417736,,low_vpin
BARK,2026-05-14 16:30:00+00:00,,9.350000381469727,9.350000381469727,10.710000038146973,0.0,0.0,0.0,0.6818780787309159,volume_divergence,completed
ARTL,2026-05-14 16:45:00+00:00,,2.319999933242798,2.309999942779541,2.4226999282836914,-0.009999990463256836,-0.4310340840949625,-9.737089528850507,0.5166666666666666,volume_divergence,completed
BGMS,2026-05-14 16:45:00+00:00,,1.0199999809265137,,,,,,0.2537624326605399,,low_vpin
ANNA,2026-05-14 16:45:00+00:00,,3.630000114440918,3.6500000953674316,3.838399887084961,0.019999980926513672,0.5509636445175157,9.596930300242995,0.5916617637572148,volume_divergence,completed
BTBD,2026-05-14 16:45:00+00:00,,1.1100000143051147,1.1200000047683716,1.2400000095367432,0.009999990463256836,0.9009000301245093,7.692300638503319,0.6449991655341774,momentum_reversal,completed
AQMS,2026-05-14 19:45:00+00:00,,4.650000095367432,4.320000171661377,4.6585001945495605,-0.3299999237060547,-7.096772407269787,-3882.3067429597218,0.8042013497210961,momentum_reversal,completed
BCG,2026-05-15 16:30:00+00:00,,1.899999976158142,1.8600000143051147,1.899999976158142,-0.039999961853027344,-2.1052611765768803,0.0,0.5239998331068355,volume_divergence,completed
BNZI,2026-05-15 16:30:00+00:00,,5.910099983215332,6.179999828338623,8.175000190734863,0.269899845123291,4.566755992111907,11.916632981321476,0.6655446039189046,volume_divergence,completed
CETX,2026-05-15 16:30:00+00:00,,7.9830002784729,7.901000022888184,9.779999732971191,-0.0820002555847168,-1.0271859291529795,-4.5631764316595556,0.7833526210124152,volume_divergence,completed
CDTG,2026-05-15 17:30:00+00:00,,8.304999351501465,8.612500190734863,15.119999885559082,0.30750083923339844,3.702599196203492,4.512117610214096,0.4985594350869341,momentum_reversal,completed
CHNR,2026-05-15 18:00:00+00:00,,4.0,,,,,,0.39584451529309495,,low_vpin
AIFA,2026-05-18 09:00:00,,,,,,,,,,no_previous_day
AKTX,2026-05-15 19:45:00+00:00,,3.490000009536743,3.6666998863220215,29.31999969482422,0.17669987678527832,5.063033704940682,0.6840878007672796,0.51,volume_divergence,completed
AMCI,2026-05-15 19:45:00+00:00,,5.0,4.560800075531006,5.690000057220459,-0.43919992446899414,-8.783998489379883,-63.65215768796194,0.5065276430966977,momentum_reversal,completed
AMBO,2026-05-18 19:45:00+00:00,,2.4644999504089355,2.809999942779541,2.880000114440918,0.34549999237060547,14.0190707779595,83.15279325473652,0.5375011920940324,momentum_reversal,completed
CDIO,2026-05-19 16:00:00+00:00,,1.340000033378601,1.350000023841858,2.569999933242798,0.009999990463256836,0.7462679264300778,0.8130074209242558,0.6627641736610587,volume_divergence,completed
BLRX,2026-05-19 19:45:00+00:00,,2.680000066757202,2.869999885559082,3.950000047683716,0.18999981880187988,7.089545301085738,14.960615878377236,0.6474349176974312,volume_divergence,completed
BNZI,2026-05-19 19:45:00+00:00,,3.8299999237060547,3.4049999713897705,4.190000057220459,-0.4249999523162842,-11.096604720165058,-118.05549852644128,0.713876649761592,momentum_reversal,completed
BDSX,2026-05-20 19:45:00+00:00,,14.399999618530273,14.833200454711914,18.219999313354492,0.4332008361816406,3.0083392198440557,11.340336931664986,0.43819467808117124,volume_divergence,completed
AEMD,2026-05-20 19:45:00+00:00,,2.059999942779541,2.0899999141693115,3.180000066757202,0.029999971389770508,1.4563093312173492,2.678568577584271,0.4166666666666667,volume_divergence,completed
AKTX,2026-05-20 19:45:00+00:00,,3.430000066757202,3.615000009536743,29.31999969482422,0.18499994277954102,5.393584232622014,0.7145613960495578,0.533809519484471,volume_divergence,completed
BESS,2026-05-20 19:45:00+00:00,,4.150000095367432,4.519999980926514,6.199999809265137,0.36999988555908203,8.91565968810714,18.048777424246264,0.5881212330715535,momentum_reversal,completed
AIFA,2026-05-21 22:30:00,,,,,,,,,,no_previous_day
BQ,2026-05-21 19:45:00+00:00,,0.7200999855995178,0.7315000295639038,1.2999999523162842,0.011400043964385986,1.5831195934401947,1.965863876304372,0.6095991085926096,volume_divergence,completed
BLRX,2026-05-21 17:15:00+00:00,,2.805000066757202,3.0399999618530273,3.950000047683716,0.2349998950958252,8.377892673902974,20.52400864720255,0.4093966030570657,momentum_divergence,completed
BIYA,2026-05-22 17:30:00+00:00,,1.2450000047683716,1.2549999952316284,2.0,0.009999990463256836,0.8032120823258392,1.3245020564786776,0.5674668356851976,momentum_reversal,completed
AIFA,2026-05-26 09:00:00,,,,,,,,,,no_previous_day
BLRX,2026-05-26 19:45:00+00:00,,3.1600000858306885,3.200000047683716,3.950000047683716,0.039999961853027344,1.265821543245696,5.063286555002263,0.4877554495912807,momentum_divergence,completed
BIYA,2026-05-26 19:45:00+00:00,,1.659999966621399,1.1699999570846558,1.75,-0.49000000953674316,-29.518073457196575,-544.4442531209643,0.4879011586102143,momentum_reversal,completed
ASTC,2026-05-26 19:45:00+00:00,,2.5,10.015000343322754,68.8499984741211,7.515000343322754,300.60001373291016,11.32630070255974,0.8372592856671947,momentum_divergence,completed
ACON,2026-05-27 19:45:00+00:00,,3.130000114440918,3.2899999618530273,3.6120998859405518,0.15999984741210938,5.111816024348249,33.18811932111254,0.5409916876087377,momentum_reversal,completed
ASBP,2026-05-27 19:45:00+00:00,,4.639999866485596,5.079999923706055,6.980000019073486,0.440000057220459,9.482760126752364,18.803420022594743,0.6714402021698849,momentum_reversal,completed
CDTG,2026-05-27 19:45:00+00:00,,9.0,8.5625,15.119999885559082,-0.4375,-4.861111111111112,-7.148692944134474,0.8146660303228735,momentum_reversal,completed
ACON,2026-05-28 15:15:00+00:00,,3.319999933242798,3.375,3.6120998859405518,0.05500006675720215,1.6566285500940068,18.829193996519628,0.5909916876087377,momentum_reversal,completed
AKTX,2026-05-28 19:00:00+00:00,,23.610000610351562,22.469999313354492,25.644100189208984,-1.1400012969970703,-4.82846788448302,-56.04451762570163,0.5534750490431388,momentum_reversal,completed
AZI,2026-05-28 19:45:00+00:00,,1.2100000381469727,,,,,,0.31666666666666665,,low_vpin
ADTX,2026-05-29 19:45:00+00:00,,0.11389999836683273,0.1046999990940094,0.1518000066280365,-0.009199999272823334,-8.077260232430644,-24.274399122600947,0.5213445860780548,momentum_reversal,completed
AIRE,2026-05-29 19:45:00+00:00,,2.505000114440918,2.559999942779541,2.765000104904175,0.05499982833862305,2.1956018293794877,21.153780906155692,0.7367574490395733,momentum_reversal,completed
AEMD,2026-06-01 19:45:00+00:00,,2.4149999618530273,2.1500000953674316,2.4200000762939453,-0.2649998664855957,-10.973079530910699,-5299.876025176426,0.6571639019372091,momentum_reversal,completed
BJDX,2026-06-01 19:45:00+00:00,,2.119999885559082,5.605000019073486,6.20989990234375,3.4850001335144043,164.3868076245366,85.20991024749269,0.5674997988354421,momentum_reversal,completed
CABO,2026-06-05 19:45:00+00:00,,43.68000030517578,43.560001373291016,49.279998779296875,-0.11999893188476562,-0.27472282748712934,-2.1428386532480115,0.7806185205485727,volume_divergence,completed
BJDX,2026-06-08 14:30:00+00:00,,5.260000228881836,5.099899768829346,5.440000057220459,-0.16010046005249023,-3.043734849542472,-88.94478485351813,0.6175846652089807,momentum_reversal,completed
AERT,2026-06-05 19:45:00+00:00,,6.379199981689453,6.600800037384033,7.449999809265137,0.22160005569458008,3.4737906999412176,20.694816154041405,0.7431435180459364,volume_divergence,completed
ACON,2026-06-05 19:45:00+00:00,,3.569999933242798,3.4800000190734863,3.5899999141693115,-0.08999991416931152,-2.521006046281922,-450.0,0.5131866428876657,volume_divergence,completed
AMBO,2026-06-05 19:30:00+00:00,,2.2899999618530273,,,,,,0.28294834036965916,,low_vpin
AIMD,2026-06-05 19:45:00+00:00,,1.9299999475479126,2.049299955368042,2.359999895095825,0.1193000078201294,6.181347723439135,27.744191249427168,0.6506044586315591,volume_divergence,completed
BARK,2026-06-05 19:45:00+00:00,,9.154999732971191,9.989999771118164,10.710000038146973,0.8350000381469727,9.12069975425307,53.6977411108985,0.6179414744205396,volume_divergence,completed
AIFA,2026-06-05 19:45:00+00:00,,2.075399875640869,2.1054000854492188,2.649899959564209,0.03000020980834961,1.445514676976925,5.22196787221928,0.579664702017619,momentum_reversal,completed
BARK,2026-06-09 16:30:00+00:00,,9.90999984741211,10.010000228881836,10.710000038146973,0.10000038146972656,1.0090856004991826,12.500044703472923,0.6179034270395619,momentum_divergence,completed
BODI,2026-06-09 16:30:00+00:00,,10.0,9.960000038146973,10.135000228881836,-0.039999961853027344,-0.39999961853027344,-29.629551138049422,0.46379716032512974,volume_divergence,completed
BARK,2026-06-10 14:30:00+00:00,,9.610099792480469,9.680000305175781,10.710000038146973,0.0699005126953125,0.7273651075923993,6.355168386470816,0.6507090641503572,momentum_reversal,completed
ADTX,2026-06-09 19:45:00+00:00,,0.028200000524520874,0.01979999989271164,0.028999999165534973,-0.008400000631809235,-29.787235728967964,-1050.0018626483134,0.42760881223323466,momentum_reversal,completed
ACON,2026-06-09 19:45:00+00:00,,3.2300000190734863,3.2049999237060547,3.299999952316284,-0.02500009536743164,-0.7739967560310673,-35.7144560134332,0.7096001258845296,momentum_reversal,completed
AEMD,2026-06-10 16:30:00+00:00,,2.0450000762939453,2.0299999713897705,2.2100000381469727,-0.015000104904174805,-0.733501434941693,-9.090974770973615,0.5393968679293752,volume_divergence,completed
AUUD,2026-06-10 19:45:00+00:00,,1.2999999523162842,1.315000057220459,1.4299999475479126,0.015000104904174805,1.153854265721184,11.53854265721184,0.8144262177507917,volume_divergence,completed
BYAH,2026-06-12 15:15:00+00:00,,2.360100030899048,1.8899999856948853,2.450000047683716,-0.4701000452041626,-19.91864916950509,-522.9143019296254,0.8136109245736988,momentum_reversal,completed
BNAI,2026-06-12 19:45:00+00:00,,21.325000762939453,19.479999542236328,22.020000457763672,-1.845001220703125,-8.65182253080871,-265.4679181074702,0.7544771327863826,momentum_reversal,completed
CDIO,2026-06-12 19:45:00+00:00,,1.9738999605178833,2.0299999713897705,2.0899999141693115,0.05610001087188721,2.8420898725368278,48.32044209106115,0.6633331346509945,momentum_divergence,completed
BYAH,2026-06-15 16:45:00+00:00,,1.510699987411499,1.4896999597549438,1.559999942779541,-0.021000027656555176,-1.3900859092835212,-42.596443546008054,0.44662475787713507,momentum_reversal,completed
BARK,2026-06-15 19:45:00+00:00,,8.550000190734863,8.640000343322754,10.130000114440918,0.09000015258789062,1.0526333401187353,5.696212464161762,0.6284223756514041,volume_divergence,completed
CIIT,2026-06-15 19:45:00+00:00,,1.4700000286102295,0.5899999737739563,1.5499000549316406,-0.8800000548362732,-59.863948143473486,-1101.3764267064528,0.4855068376817425,momentum_reversal,completed
ADV,2026-06-15 19:45:00+00:00,,38.790000915527344,38.779998779296875,39.95000076293945,-0.01000213623046875,-0.025785346724405387,-0.8622532367381703,0.5794853105658213,momentum_reversal,completed
BNKK,2026-06-16 19:45:00+00:00,,1.340000033378601,1.4200999736785889,1.659999966621399,0.08009994029998779,5.9776073361750806,25.031236565669058,0.6037206647836147,momentum_reversal,completed
BIAF,2026-06-16 19:45:00+00:00,,0.949999988079071,0.8199999928474426,0.954800009727478,-0.12999999523162842,-13.684210196096148,-2708.321019234829,0.4491617462023226,momentum_reversal,completed
BIAF,2026-06-16 19:45:00+00:00,,0.949999988079071,0.8199999928474426,0.954800009727478,-0.12999999523162842,-13.684210196096148,-2708.321019234829,0.4491617462023226,momentum_reversal,completed
AIFA,2026-06-16 19:45:00+00:00,,2.200000047683716,2.25,2.649899959564209,0.04999995231628418,2.2727250560256556,11.113572373751799,0.4356736871588526,momentum_reversal,completed
CDIO,2026-06-17 15:15:00+00:00,,2.0244998931884766,2.0350000858306885,2.0899999141693115,0.010500192642211914,0.518656122311505,16.030823326429513,0.41913701061830666,volume_divergence,completed
CIIT,2026-06-17 17:15:00+00:00,,0.6438000202178955,0.6301000118255615,0.6700000166893005,-0.013700008392333984,-2.127991295759386,-52.29011541007773,0.687468158234134,momentum_reversal,completed
BGMS,2026-06-17 19:45:00+00:00,,0.8148000240325928,0.75,0.8148000240325928,-0.06480002403259277,-7.9528745853351515,0.0,0.8459201885595021,momentum_reversal,completed
BIAF,2026-06-17 19:45:00+00:00,,0.838699996471405,0.8309999704360962,0.8700000047683716,-0.007700026035308838,-0.9180906245027468,-24.600715636407955,0.6579375696301168,momentum_reversal,completed
CIIT,2026-06-22 17:15:00+00:00,,0.48559999465942383,0.4902999997138977,0.49900001287460327,0.004700005054473877,0.9678758455856721,35.07461690723484,0.6851213864622923,volume_divergence,completed
CDIO,2026-06-23 15:10:00,,,,,,,,,,no_bars_after_news
