ticker,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,bars_held,p_burst_sig,pct_return
ONE/USDT,2026-02-11 23:15:00+00:00,2026-02-11 23:30:00+00:00,0.002388,2026-02-12 00:30:00+00:00,0.002407,time_stop,5,0.4926,0.7956
ADA/USDT,2026-02-12 01:15:00+00:00,2026-02-12 01:30:00+00:00,0.2587,2026-02-12 02:30:00+00:00,0.2581,time_stop,5,0.4953,-0.2319
INJ/USDT,2026-02-12 01:15:00+00:00,2026-02-12 01:30:00+00:00,3.048,2026-02-12 02:30:00+00:00,3.047,time_stop,5,0.483,-0.0328
BTC/USDT,2026-02-12 02:45:00+00:00,2026-02-12 03:00:00+00:00,67436.0,2026-02-12 04:00:00+00:00,67214.4,time_stop,5,0.4231,-0.3286
BLUR/USDT,2026-02-12 05:15:00+00:00,2026-02-12 05:30:00+00:00,0.02061,2026-02-12 06:30:00+00:00,0.02074,time_stop,5,0.4909,0.6308
APT/USDT,2026-02-12 08:15:00+00:00,2026-02-12 08:30:00+00:00,0.945,2026-02-12 09:30:00+00:00,0.952,time_stop,5,0.4575,0.7407
ADA/USDT,2026-02-12 10:45:00+00:00,2026-02-12 11:00:00+00:00,0.2695,2026-02-12 12:00:00+00:00,0.2658,time_stop,5,0.457,-1.3729
LTC/USDT,2026-02-12 16:15:00+00:00,2026-02-12 16:30:00+00:00,52.01,2026-02-12 17:30:00+00:00,51.63,time_stop,5,0.4786,-0.7306
XRP/USDT,2026-02-12 16:15:00+00:00,2026-02-12 16:30:00+00:00,1.3525,2026-02-12 17:30:00+00:00,1.3624,time_stop,5,0.4881,0.732
ETC/USDT,2026-02-12 16:45:00+00:00,2026-02-12 17:00:00+00:00,8.04,2026-02-12 18:00:00+00:00,8.02,time_stop,5,0.4251,-0.2488
UMA/USDT,2026-02-12 16:45:00+00:00,2026-02-12 17:00:00+00:00,0.4848,2026-02-12 18:00:00+00:00,0.4894,time_stop,5,0.4526,0.9488
BLUR/USDT,2026-02-12 19:15:00+00:00,2026-02-12 19:30:00+00:00,0.02061,2026-02-12 20:30:00+00:00,0.02058,time_stop,5,0.4405,-0.1456
CHZ/USDT,2026-02-12 19:15:00+00:00,2026-02-12 19:30:00+00:00,0.03989,2026-02-12 20:30:00+00:00,0.03938,time_stop,5,0.4359,-1.2785
YFI/USDT,2026-02-12 22:45:00+00:00,2026-02-12 23:00:00+00:00,2996.0,2026-02-13 00:00:00+00:00,3020.0,time_stop,5,0.4202,0.8011
SUSHI/USDT,2026-02-13 03:45:00+00:00,2026-02-13 04:00:00+00:00,0.1999,2026-02-13 05:00:00+00:00,0.1989,time_stop,5,0.4753,-0.5003
ETH/USDT,2026-02-13 08:45:00+00:00,2026-02-13 09:00:00+00:00,1958.97,2026-02-13 10:00:00+00:00,1958.59,time_stop,5,0.4958,-0.0194
GMX/USDT,2026-02-13 08:45:00+00:00,2026-02-13 09:00:00+00:00,6.191,2026-02-13 10:00:00+00:00,6.178,time_stop,5,0.4976,-0.21
CHZ/USDT,2026-02-13 12:15:00+00:00,2026-02-13 12:30:00+00:00,0.03999,2026-02-13 13:30:00+00:00,0.04019,time_stop,5,0.4694,0.5001
PEPE/USDT,2026-02-13 14:15:00+00:00,2026-02-13 14:30:00+00:00,3.69e-06,2026-02-13 15:30:00+00:00,3.74e-06,time_stop,5,0.4302,1.546
LTC/USDT,2026-02-13 14:45:00+00:00,2026-02-13 15:00:00+00:00,53.78,2026-02-13 16:00:00+00:00,55.26,event,5,0.4661,2.752
BABYDOGE/USDT,2026-02-13 14:45:00+00:00,2026-02-13 15:00:00+00:00,0.0,2026-02-13 15:00:00+00:00,0.0,event,1,0.4561,2.3196
BABYDOGE/USDT,2026-02-13 15:15:00+00:00,2026-02-13 15:30:00+00:00,0.0,2026-02-13 15:30:00+00:00,0.0,event,1,0.4015,-0.7557
XLM/USDT,2026-02-13 15:15:00+00:00,2026-02-13 15:30:00+00:00,0.1628,2026-02-13 16:00:00+00:00,0.16516,event,3,0.4528,1.4496
WIF/USDT,2026-02-13 16:45:00+00:00,2026-02-13 17:00:00+00:00,0.2201,2026-02-13 18:00:00+00:00,0.2185,time_stop,5,0.4098,-0.7269
ETC/USDT,2026-02-14 11:15:00+00:00,2026-02-14 11:30:00+00:00,8.8,2026-02-14 12:30:00+00:00,8.75,time_stop,5,0.4954,-0.5682
BONK/USDT,2026-02-14 14:45:00+00:00,2026-02-14 15:00:00+00:00,6.61e-06,2026-02-14 16:00:00+00:00,6.68e-06,time_stop,5,0.4401,1.0893
1INCH/USDT,2026-02-14 16:15:00+00:00,2026-02-14 16:30:00+00:00,0.0996,2026-02-14 17:30:00+00:00,0.0998,time_stop,5,0.4744,0.2008
YFI/USDT,2026-02-14 22:45:00+00:00,2026-02-14 23:00:00+00:00,2866.0,2026-02-15 00:00:00+00:00,2839.0,event,5,0.4808,-0.9421
BLUR/USDT,2026-02-15 00:45:00+00:00,2026-02-15 01:00:00+00:00,0.02233,2026-02-15 02:00:00+00:00,0.02223,time_stop,5,0.4619,-0.4478
YFI/USDT,2026-02-15 01:15:00+00:00,2026-02-15 01:30:00+00:00,2891.0,2026-02-15 02:30:00+00:00,2981.0,time_stop,5,0.4334,3.1131
SAND/USDT,2026-02-15 03:45:00+00:00,2026-02-15 04:00:00+00:00,0.0921,2026-02-15 05:00:00+00:00,0.0927,time_stop,5,0.4562,0.6515
INJ/USDT,2026-02-15 03:45:00+00:00,2026-02-15 04:00:00+00:00,3.267,2026-02-15 05:00:00+00:00,3.289,time_stop,5,0.4435,0.6734
KNC/USDT,2026-02-15 03:45:00+00:00,2026-02-15 04:00:00+00:00,0.1507,2026-02-15 05:00:00+00:00,0.1513,time_stop,5,0.4213,0.3981
EGLD/USDT,2026-02-15 03:45:00+00:00,2026-02-15 04:00:00+00:00,5.182,2026-02-15 05:00:00+00:00,5.195,time_stop,5,0.4061,0.2509
BONK/USDT,2026-02-15 03:45:00+00:00,2026-02-15 04:00:00+00:00,7.08e-06,2026-02-15 05:00:00+00:00,7.11e-06,time_stop,5,0.4503,0.4097
ZRX/USDT,2026-02-15 03:45:00+00:00,2026-02-15 04:00:00+00:00,0.1151,2026-02-15 05:00:00+00:00,0.1151,time_stop,5,0.4172,0.0
AVAX/USDT,2026-02-15 04:15:00+00:00,2026-02-15 04:30:00+00:00,9.59,2026-02-15 05:30:00+00:00,9.688,time_stop,5,0.4155,1.0219
NEAR/USDT,2026-02-15 04:15:00+00:00,2026-02-15 04:30:00+00:00,1.073,2026-02-15 05:30:00+00:00,1.08,time_stop,5,0.4191,0.6524
ETC/USDT,2026-02-15 05:45:00+00:00,2026-02-15 06:00:00+00:00,9.13,2026-02-15 06:00:00+00:00,9.08,event,1,0.4474,-0.5476
ASTR/USDT,2026-02-15 09:45:00+00:00,2026-02-15 10:00:00+00:00,0.008254,2026-02-15 11:00:00+00:00,0.00826,time_stop,5,0.4809,0.0727
INJ/USDT,2026-02-15 13:45:00+00:00,2026-02-15 14:00:00+00:00,3.097,2026-02-15 15:00:00+00:00,3.132,time_stop,5,0.4247,1.1301
ETC/USDT,2026-02-15 13:45:00+00:00,2026-02-15 14:00:00+00:00,8.73,2026-02-15 15:00:00+00:00,8.78,time_stop,5,0.421,0.5727
XRP/USDT,2026-02-15 15:15:00+00:00,2026-02-15 15:30:00+00:00,1.523,2026-02-15 16:30:00+00:00,1.5216,time_stop,5,0.4358,-0.0919
YFI/USDT,2026-02-16 02:45:00+00:00,2026-02-16 03:00:00+00:00,2858.0,2026-02-16 04:00:00+00:00,2850.0,time_stop,5,0.4902,-0.2799
BONK/USDT,2026-02-16 10:45:00+00:00,2026-02-16 11:00:00+00:00,6.57e-06,2026-02-16 12:00:00+00:00,6.67e-06,time_stop,5,0.4216,1.4905
BABYDOGE/USDT,2026-02-16 11:15:00+00:00,2026-02-16 11:30:00+00:00,0.0,2026-02-16 12:30:00+00:00,0.0,time_stop,5,0.4554,2.9777
SOL/USDT,2026-02-16 14:15:00+00:00,2026-02-16 14:30:00+00:00,83.68,2026-02-16 15:30:00+00:00,83.21,event,5,0.4747,-0.5617
UMA/USDT,2026-02-17 01:45:00+00:00,2026-02-17 02:00:00+00:00,0.5542,2026-02-17 03:00:00+00:00,0.5577,time_stop,5,0.4476,0.6315
ZIL/USDT,2026-02-17 09:15:00+00:00,2026-02-17 09:30:00+00:00,0.004319,2026-02-17 10:30:00+00:00,0.004297,time_stop,5,0.498,-0.5094
GALA/USDT,2026-02-17 10:15:00+00:00,2026-02-17 10:30:00+00:00,0.004034,2026-02-17 11:30:00+00:00,0.004073,time_stop,5,0.4592,0.9668
ETH/USDT,2026-02-17 15:45:00+00:00,2026-02-17 16:00:00+00:00,1968.78,2026-02-17 16:00:00+00:00,1984.4,event,1,0.4808,0.7934
ETH/USDT,2026-02-17 16:45:00+00:00,2026-02-17 17:00:00+00:00,1980.51,2026-02-17 18:00:00+00:00,1989.57,time_stop,5,0.4061,0.4575
XLM/USDT,2026-02-17 18:15:00+00:00,2026-02-17 18:30:00+00:00,0.16798,2026-02-17 19:30:00+00:00,0.16689,time_stop,5,0.4992,-0.6489
ASTR/USDT,2026-02-17 18:15:00+00:00,2026-02-17 18:30:00+00:00,0.007829,2026-02-17 19:30:00+00:00,0.007804,time_stop,5,0.4639,-0.3193
GMT/USDT,2026-02-17 19:45:00+00:00,2026-02-17 20:00:00+00:00,0.01242,2026-02-17 21:00:00+00:00,0.01243,time_stop,5,0.4881,0.0805
GMX/USDT,2026-02-18 03:15:00+00:00,2026-02-18 03:30:00+00:00,6.577,2026-02-18 04:30:00+00:00,6.527,time_stop,5,0.4681,-0.7602
PEPE/USDT,2026-02-18 14:45:00+00:00,2026-02-18 15:00:00+00:00,4.34e-06,2026-02-18 16:00:00+00:00,4.34e-06,time_stop,5,0.4042,-0.023
LINK/USDT,2026-02-18 16:15:00+00:00,2026-02-18 16:30:00+00:00,8.742,2026-02-18 17:30:00+00:00,8.709,time_stop,5,0.462,-0.3775
LTC/USDT,2026-02-18 18:15:00+00:00,2026-02-18 18:30:00+00:00,53.78,2026-02-18 19:30:00+00:00,53.24,time_stop,5,0.4534,-1.0041
BTC/USDT,2026-02-18 18:45:00+00:00,2026-02-18 19:00:00+00:00,66369.1,2026-02-18 20:00:00+00:00,66309.0,time_stop,5,0.4893,-0.0906
XRP/USDT,2026-02-18 19:15:00+00:00,2026-02-18 19:30:00+00:00,1.4348,2026-02-18 19:30:00+00:00,1.4231,event,1,0.4357,-0.8154
LTC/USDT,2026-02-18 20:45:00+00:00,2026-02-18 21:00:00+00:00,53.14,2026-02-18 22:00:00+00:00,53.03,time_stop,5,0.4217,-0.207
FLOKI/USDT,2026-02-18 21:15:00+00:00,2026-02-18 21:30:00+00:00,3.055e-05,2026-02-18 22:30:00+00:00,3.044e-05,time_stop,5,0.4899,-0.3601
NEAR/USDT,2026-02-19 03:45:00+00:00,2026-02-19 04:00:00+00:00,1.014,2026-02-19 05:00:00+00:00,1.009,time_stop,5,0.4726,-0.4931
BLUR/USDT,2026-02-19 09:15:00+00:00,2026-02-19 09:30:00+00:00,0.02032,2026-02-19 10:30:00+00:00,0.02016,time_stop,5,0.4943,-0.7874
YFI/USDT,2026-02-19 14:15:00+00:00,2026-02-19 14:30:00+00:00,2776.0,2026-02-19 15:30:00+00:00,2773.0,time_stop,5,0.4426,-0.1081
MANA/USDT,2026-02-19 15:45:00+00:00,2026-02-19 16:00:00+00:00,0.0951,2026-02-19 17:00:00+00:00,0.0953,time_stop,5,0.406,0.2103
ARB/USDT,2026-02-19 15:45:00+00:00,2026-02-19 16:00:00+00:00,0.0981,2026-02-19 17:00:00+00:00,0.0993,time_stop,5,0.4513,1.2232
WIF/USDT,2026-02-20 04:15:00+00:00,2026-02-20 04:30:00+00:00,0.2163,2026-02-20 05:30:00+00:00,0.2179,event,5,0.4017,0.7397
ARB/USDT,2026-02-20 04:15:00+00:00,2026-02-20 04:30:00+00:00,0.0963,2026-02-20 05:30:00+00:00,0.0976,time_stop,5,0.4302,1.3499
SNX/USDT,2026-02-20 14:45:00+00:00,2026-02-20 15:00:00+00:00,0.3624,2026-02-20 16:00:00+00:00,0.3683,time_stop,5,0.427,1.628
NEAR/USDT,2026-02-20 15:15:00+00:00,2026-02-20 15:30:00+00:00,1.046,2026-02-20 16:30:00+00:00,1.045,time_stop,5,0.4357,-0.0956
CHZ/USDT,2026-02-20 16:15:00+00:00,2026-02-20 16:30:00+00:00,0.03636,2026-02-20 17:30:00+00:00,0.03628,time_stop,5,0.4812,-0.22
KNC/USDT,2026-02-20 16:15:00+00:00,2026-02-20 16:30:00+00:00,0.1373,2026-02-20 17:30:00+00:00,0.1374,time_stop,5,0.4105,0.0728
AXS/USDT,2026-02-20 16:45:00+00:00,2026-02-20 17:00:00+00:00,1.3051,2026-02-20 18:00:00+00:00,1.3052,time_stop,5,0.4672,0.0077
YFI/USDT,2026-02-21 08:45:00+00:00,2026-02-21 09:00:00+00:00,2844.0,2026-02-21 10:00:00+00:00,2848.0,time_stop,5,0.4071,0.1406
XLM/USDT,2026-02-21 19:45:00+00:00,2026-02-21 20:00:00+00:00,0.16261,2026-02-21 21:00:00+00:00,0.16216,time_stop,5,0.4853,-0.2767
DOGE/USDT,2026-02-22 00:15:00+00:00,2026-02-22 00:30:00+00:00,0.09789,2026-02-22 01:30:00+00:00,0.09816,time_stop,5,0.4422,0.2758
NEAR/USDT,2026-02-22 00:15:00+00:00,2026-02-22 00:30:00+00:00,1.041,2026-02-22 01:30:00+00:00,1.039,time_stop,5,0.4242,-0.1921
OP/USDT,2026-02-22 00:45:00+00:00,2026-02-22 01:00:00+00:00,0.1261,2026-02-22 02:00:00+00:00,0.1252,time_stop,5,0.4646,-0.7137
BLUR/USDT,2026-02-22 02:15:00+00:00,2026-02-22 02:30:00+00:00,0.02051,2026-02-22 03:30:00+00:00,0.02041,time_stop,5,0.409,-0.4876
ALGO/USDT,2026-02-22 03:15:00+00:00,2026-02-22 03:30:00+00:00,0.0881,2026-02-22 04:30:00+00:00,0.0882,time_stop,5,0.4114,0.1135
PEPE/USDT,2026-02-22 15:45:00+00:00,2026-02-22 16:00:00+00:00,4.08e-06,2026-02-22 17:00:00+00:00,4.07e-06,time_stop,5,0.4601,-0.3919
NEAR/USDT,2026-02-23 00:15:00+00:00,2026-02-23 00:30:00+00:00,1.024,2026-02-23 01:00:00+00:00,0.985,event,3,0.4295,-3.8086
COMP/USDT,2026-02-23 01:45:00+00:00,2026-02-23 02:00:00+00:00,17.1,2026-02-23 03:00:00+00:00,17.07,time_stop,5,0.4767,-0.1754
SUSHI/USDT,2026-02-23 03:45:00+00:00,2026-02-23 04:00:00+00:00,0.1909,2026-02-23 05:00:00+00:00,0.1918,time_stop,5,0.4587,0.4715
ASTR/USDT,2026-02-23 03:45:00+00:00,2026-02-23 04:00:00+00:00,0.00698,2026-02-23 05:00:00+00:00,0.006988,time_stop,5,0.4719,0.1146
1INCH/USDT,2026-02-23 04:45:00+00:00,2026-02-23 05:00:00+00:00,0.0875,2026-02-23 06:00:00+00:00,0.0895,time_stop,5,0.4593,2.2857
SNX/USDT,2026-02-23 16:15:00+00:00,2026-02-23 16:30:00+00:00,0.3932,2026-02-23 17:30:00+00:00,0.398,time_stop,5,0.446,1.2208
ALGO/USDT,2026-02-23 17:45:00+00:00,2026-02-23 18:00:00+00:00,0.0836,2026-02-23 19:00:00+00:00,0.0832,time_stop,5,0.4357,-0.4785
SAND/USDT,2026-02-23 18:45:00+00:00,2026-02-23 19:00:00+00:00,0.0786,2026-02-23 20:00:00+00:00,0.0779,time_stop,5,0.426,-0.8906
GALA/USDT,2026-02-24 03:15:00+00:00,2026-02-24 03:30:00+00:00,0.00344,2026-02-24 04:30:00+00:00,0.003435,time_stop,5,0.4033,-0.1453
CRV/USDT,2026-02-24 07:45:00+00:00,2026-02-24 08:00:00+00:00,0.2167,2026-02-24 09:00:00+00:00,0.2175,time_stop,5,0.4146,0.3692
ZRX/USDT,2026-02-24 13:15:00+00:00,2026-02-24 13:30:00+00:00,0.1016,2026-02-24 14:30:00+00:00,0.1026,time_stop,5,0.4261,0.9843
ADA/USDT,2026-02-24 13:45:00+00:00,2026-02-24 14:00:00+00:00,0.2561,2026-02-24 15:00:00+00:00,0.2608,time_stop,5,0.4023,1.8352
INJ/USDT,2026-02-24 14:15:00+00:00,2026-02-24 14:30:00+00:00,3.15,2026-02-24 15:00:00+00:00,3.295,event,3,0.4067,4.6032
YFI/USDT,2026-02-24 16:45:00+00:00,2026-02-24 17:00:00+00:00,2649.0,2026-02-24 18:00:00+00:00,2638.0,time_stop,5,0.4379,-0.4153
MANA/USDT,2026-02-25 02:45:00+00:00,2026-02-25 03:00:00+00:00,0.0922,2026-02-25 04:00:00+00:00,0.0904,time_stop,5,0.4874,-1.9523
LINK/USDT,2026-02-25 04:15:00+00:00,2026-02-25 04:30:00+00:00,8.528,2026-02-25 05:30:00+00:00,8.409,time_stop,5,0.4016,-1.3954
DOGE/USDT,2026-02-25 08:15:00+00:00,2026-02-25 08:30:00+00:00,0.09306,2026-02-25 09:30:00+00:00,0.09349,time_stop,5,0.4956,0.4621
DOT/USDT,2026-02-25 09:45:00+00:00,2026-02-25 10:00:00+00:00,1.312,2026-02-25 11:00:00+00:00,1.347,time_stop,5,0.4475,2.6677
BONK/USDT,2026-02-25 14:45:00+00:00,2026-02-25 15:00:00+00:00,6.25e-06,2026-02-25 16:00:00+00:00,6.44e-06,time_stop,5,0.4512,2.9266
SHIB/USDT,2026-02-25 16:15:00+00:00,2026-02-25 16:30:00+00:00,6.34e-06,2026-02-25 17:30:00+00:00,6.39e-06,time_stop,5,0.4242,0.9471
ETH/USDT,2026-02-25 17:15:00+00:00,2026-02-25 17:30:00+00:00,2066.25,2026-02-25 18:30:00+00:00,2073.88,time_stop,5,0.4147,0.3693
CHZ/USDT,2026-02-26 00:45:00+00:00,2026-02-26 01:00:00+00:00,0.03495,2026-02-26 02:00:00+00:00,0.03479,time_stop,5,0.4366,-0.4578
BNT/USDT,2026-02-26 03:15:00+00:00,2026-02-26 03:30:00+00:00,0.2916,2026-02-26 04:30:00+00:00,0.2965,time_stop,5,0.4632,1.6804
KNC/USDT,2026-02-26 14:15:00+00:00,2026-02-26 14:30:00+00:00,0.1354,2026-02-26 15:30:00+00:00,0.1357,time_stop,5,0.4323,0.2216
EGLD/USDT,2026-02-26 14:45:00+00:00,2026-02-26 15:00:00+00:00,4.554,2026-02-26 16:00:00+00:00,4.517,time_stop,5,0.4482,-0.8125
DOT/USDT,2026-02-26 21:15:00+00:00,2026-02-26 21:30:00+00:00,1.587,2026-02-26 22:30:00+00:00,1.592,time_stop,5,0.4343,0.3151
XLM/USDT,2026-02-27 04:15:00+00:00,2026-02-27 04:30:00+00:00,0.16472,2026-02-27 05:30:00+00:00,0.16476,time_stop,5,0.4801,0.0243
BNB/USDT,2026-02-27 05:15:00+00:00,2026-02-27 05:30:00+00:00,631.0,2026-02-27 06:30:00+00:00,628.9,time_stop,5,0.4039,-0.3328
BTC/USDT,2026-02-27 09:15:00+00:00,2026-02-27 09:30:00+00:00,68019.8,2026-02-27 10:30:00+00:00,66613.8,time_stop,5,0.465,-2.067
BTC/USDT,2026-02-27 09:45:00+00:00,2026-02-27 10:00:00+00:00,67359.8,2026-02-27 11:00:00+00:00,66527.1,time_stop,5,0.4811,-1.2362
INJ/USDT,2026-02-27 10:15:00+00:00,2026-02-27 10:30:00+00:00,3.238,2026-02-27 11:30:00+00:00,3.17,time_stop,5,0.4854,-2.1001
ETH/USDT,2026-02-27 11:15:00+00:00,2026-02-27 11:30:00+00:00,1974.96,2026-02-27 12:30:00+00:00,1960.1,time_stop,5,0.4821,-0.7524
XLM/USDT,2026-02-27 12:45:00+00:00,2026-02-27 13:00:00+00:00,0.15874,2026-02-27 14:00:00+00:00,0.15869,time_stop,5,0.4211,-0.0315
EGLD/USDT,2026-02-27 16:15:00+00:00,2026-02-27 16:30:00+00:00,4.503,2026-02-27 17:30:00+00:00,4.498,time_stop,5,0.4953,-0.111
FLOKI/USDT,2026-02-27 17:15:00+00:00,2026-02-27 17:30:00+00:00,2.832e-05,2026-02-27 18:30:00+00:00,2.866e-05,time_stop,5,0.4119,1.2006
BTC/USDT,2026-02-27 17:45:00+00:00,2026-02-27 18:00:00+00:00,65708.8,2026-02-27 19:00:00+00:00,65340.9,time_stop,5,0.4816,-0.5599
DOT/USDT,2026-02-28 06:45:00+00:00,2026-02-28 07:00:00+00:00,1.488,2026-02-28 08:00:00+00:00,1.488,time_stop,5,0.4475,0.0
DOT/USDT,2026-02-28 07:45:00+00:00,2026-02-28 08:00:00+00:00,1.503,2026-02-28 09:00:00+00:00,1.481,time_stop,5,0.4864,-1.4637
LRC/USDT,2026-02-28 14:15:00+00:00,2026-02-28 14:30:00+00:00,0.0307,2026-02-28 15:30:00+00:00,0.03062,time_stop,5,0.4805,-0.2606
BONK/USDT,2026-02-28 14:45:00+00:00,2026-02-28 15:00:00+00:00,5.66e-06,2026-02-28 16:00:00+00:00,5.63e-06,time_stop,5,0.4304,-0.4773
AAVE/USDT,2026-02-28 15:15:00+00:00,2026-02-28 15:30:00+00:00,107.99,2026-02-28 16:30:00+00:00,108.23,time_stop,5,0.4381,0.2222
SHIB/USDT,2026-02-28 15:15:00+00:00,2026-02-28 15:30:00+00:00,5.56e-06,2026-02-28 16:30:00+00:00,5.57e-06,time_stop,5,0.4188,0.1799
BNB/USDT,2026-02-28 15:15:00+00:00,2026-02-28 15:30:00+00:00,603.5,2026-02-28 16:30:00+00:00,603.7,time_stop,5,0.4835,0.0331
ETH/USDT,2026-02-28 18:45:00+00:00,2026-02-28 19:00:00+00:00,1936.02,2026-02-28 20:00:00+00:00,1960.49,time_stop,5,0.4083,1.2639
ETH/USDT,2026-02-28 20:15:00+00:00,2026-02-28 20:30:00+00:00,1960.64,2026-02-28 21:30:00+00:00,1957.7,time_stop,5,0.4157,-0.15
COMP/USDT,2026-03-01 06:15:00+00:00,2026-03-01 06:30:00+00:00,18.25,2026-03-01 07:30:00+00:00,18.24,time_stop,5,0.4725,-0.0548
UNI/USDT,2026-03-01 06:45:00+00:00,2026-03-01 07:00:00+00:00,3.8,2026-03-01 08:00:00+00:00,3.798,time_stop,5,0.4616,-0.0526
OP/USDT,2026-03-01 16:45:00+00:00,2026-03-01 17:00:00+00:00,0.1218,2026-03-01 18:00:00+00:00,0.1224,time_stop,5,0.4414,0.4926
ZRX/USDT,2026-03-02 06:15:00+00:00,2026-03-02 06:30:00+00:00,0.1051,2026-03-02 07:30:00+00:00,0.1066,time_stop,5,0.4668,1.4272
BTC/USDT,2026-03-02 08:15:00+00:00,2026-03-02 08:30:00+00:00,65745.1,2026-03-02 09:30:00+00:00,66171.4,time_stop,5,0.4236,0.6484
ZRX/USDT,2026-03-02 14:45:00+00:00,2026-03-02 15:00:00+00:00,0.1072,2026-03-02 16:00:00+00:00,0.1092,time_stop,5,0.4059,1.8657
COMP/USDT,2026-03-02 15:15:00+00:00,2026-03-02 15:30:00+00:00,18.33,2026-03-02 16:00:00+00:00,18.33,event,3,0.4108,0.0
ETH/USDT,2026-03-02 16:15:00+00:00,2026-03-02 16:30:00+00:00,2058.27,2026-03-02 17:30:00+00:00,2041.23,time_stop,5,0.4367,-0.8279
ONE/USDT,2026-03-02 16:15:00+00:00,2026-03-02 16:30:00+00:00,0.002363,2026-03-02 17:30:00+00:00,0.002343,time_stop,5,0.4214,-0.8464
DOT/USDT,2026-03-02 17:45:00+00:00,2026-03-02 18:00:00+00:00,1.557,2026-03-02 19:00:00+00:00,1.53,time_stop,5,0.4672,-1.7341
CHZ/USDT,2026-03-03 08:15:00+00:00,2026-03-03 08:30:00+00:00,0.03614,2026-03-03 09:00:00+00:00,0.03682,event,3,0.4916,1.8816
YFI/USDT,2026-03-03 12:15:00+00:00,2026-03-03 12:30:00+00:00,2626.0,2026-03-03 13:30:00+00:00,2603.0,time_stop,5,0.4328,-0.8759
MANA/USDT,2026-03-03 14:45:00+00:00,2026-03-03 15:00:00+00:00,0.09429,2026-03-03 16:00:00+00:00,0.09732,time_stop,5,0.4128,3.2135
TRX/USDT,2026-03-03 15:45:00+00:00,2026-03-03 16:00:00+00:00,0.28081,2026-03-03 17:00:00+00:00,0.28086,time_stop,5,0.4048,0.0178
INJ/USDT,2026-03-03 16:45:00+00:00,2026-03-03 17:00:00+00:00,3.051,2026-03-03 18:00:00+00:00,3.077,time_stop,5,0.4292,0.8522
BLUR/USDT,2026-03-03 16:45:00+00:00,2026-03-03 17:00:00+00:00,0.01973,2026-03-03 18:00:00+00:00,0.01987,time_stop,5,0.4891,0.7096
GALA/USDT,2026-03-03 16:45:00+00:00,2026-03-03 17:00:00+00:00,0.003547,2026-03-03 18:00:00+00:00,0.003553,time_stop,5,0.4979,0.1692
GMX/USDT,2026-03-03 22:45:00+00:00,2026-03-03 23:00:00+00:00,7.133,2026-03-03 23:30:00+00:00,7.081,event,3,0.4568,-0.729
COMP/USDT,2026-03-04 01:15:00+00:00,2026-03-04 01:30:00+00:00,17.4,2026-03-04 02:30:00+00:00,17.46,time_stop,5,0.4114,0.3448
CHZ/USDT,2026-03-04 03:15:00+00:00,2026-03-04 03:30:00+00:00,0.03673,2026-03-04 04:30:00+00:00,0.03627,time_stop,5,0.4848,-1.2524
DYDX/USDT,2026-03-04 08:45:00+00:00,2026-03-04 09:00:00+00:00,0.09718,2026-03-04 10:00:00+00:00,0.09741,time_stop,5,0.4768,0.2367
COMP/USDT,2026-03-04 09:45:00+00:00,2026-03-04 10:00:00+00:00,18.31,2026-03-04 11:00:00+00:00,18.04,time_stop,5,0.4665,-1.4746
YFI/USDT,2026-03-04 11:45:00+00:00,2026-03-04 12:00:00+00:00,2697.0,2026-03-04 13:00:00+00:00,2709.0,time_stop,5,0.4858,0.4449
ARB/USDT,2026-03-04 15:45:00+00:00,2026-03-04 16:00:00+00:00,0.10618,2026-03-04 16:00:00+00:00,0.10412,event,1,0.4319,-1.9401
XRP/USDT,2026-03-04 16:15:00+00:00,2026-03-04 16:30:00+00:00,1.4498,2026-03-04 17:30:00+00:00,1.4427,time_stop,5,0.4321,-0.4897
FLOKI/USDT,2026-03-04 16:45:00+00:00,2026-03-04 17:00:00+00:00,2.979e-05,2026-03-04 17:30:00+00:00,2.992e-05,event,3,0.4555,0.4364
ASTR/USDT,2026-03-04 19:45:00+00:00,2026-03-04 20:00:00+00:00,0.007419,2026-03-04 21:00:00+00:00,0.007395,time_stop,5,0.4298,-0.3235
WIF/USDT,2026-03-04 23:15:00+00:00,2026-03-04 23:30:00+00:00,0.2132,2026-03-05 00:30:00+00:00,0.2132,time_stop,5,0.4657,0.0
ONE/USDT,2026-03-05 06:15:00+00:00,2026-03-05 06:30:00+00:00,0.002478,2026-03-05 07:30:00+00:00,0.002487,time_stop,5,0.4978,0.3632
CRV/USDT,2026-03-05 07:45:00+00:00,2026-03-05 08:00:00+00:00,0.2525,2026-03-05 09:00:00+00:00,0.2543,time_stop,5,0.4892,0.7129
EGLD/USDT,2026-03-05 10:45:00+00:00,2026-03-05 11:00:00+00:00,4.234,2026-03-05 12:00:00+00:00,4.218,time_stop,5,0.4783,-0.3779
SAND/USDT,2026-03-05 13:45:00+00:00,2026-03-05 14:00:00+00:00,0.0858,2026-03-05 15:00:00+00:00,0.08464,time_stop,5,0.4115,-1.352
YFI/USDT,2026-03-05 15:45:00+00:00,2026-03-05 16:00:00+00:00,2650.0,2026-03-05 17:00:00+00:00,2603.0,time_stop,5,0.4888,-1.7736
AAVE/USDT,2026-03-05 16:15:00+00:00,2026-03-05 16:30:00+00:00,115.08,2026-03-05 17:30:00+00:00,115.09,time_stop,5,0.4162,0.0087
