ticker,entry_time,exit_time,entry_price,exit_price,peak_price,pnl,pnl_pct,bars_to_exit,peak_capture,vol_div,rsi_div,bb_touch,exit_reason
SUI/USDT,2025-10-08 18:45:00+00:00,2025-10-08 19:00:00+00:00,3.5353,3.5399,3.5508,0.0046,0.1301,3,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-09 07:05:00+00:00,2025-10-09 07:55:00+00:00,3.4546,3.4416,3.4633,-0.013,-0.3763,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-09 13:10:00+00:00,2025-10-09 13:45:00+00:00,3.4062,3.4068,3.429,0.0006,0.0176,7,2.63,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-11 19:00:00+00:00,2025-10-11 20:15:00+00:00,2.6342,2.5665,2.6546,-0.0677,-2.57,15,-100.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-12 13:20:00+00:00,2025-10-12 14:10:00+00:00,2.5122,2.5069,2.5303,-0.0053,-0.211,10,-29.28,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-12 18:35:00+00:00,2025-10-12 19:35:00+00:00,2.7774,2.8188,2.8397,0.0414,1.4906,12,66.45,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-13 03:15:00+00:00,2025-10-13 03:25:00+00:00,2.8041,2.8038,2.8131,-0.0003,-0.0107,2,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-15 05:50:00+00:00,2025-10-15 06:00:00+00:00,2.8189,2.822,2.8248,0.0031,0.11,2,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-15 10:35:00+00:00,2025-10-15 11:25:00+00:00,2.8212,2.8076,2.8241,-0.0136,-0.4821,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-15 21:50:00+00:00,2025-10-15 22:35:00+00:00,2.6674,2.6786,2.6904,0.0112,0.4199,9,48.7,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-16 00:10:00+00:00,2025-10-16 00:30:00+00:00,2.6648,2.678,2.6864,0.0132,0.4953,4,61.11,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-16 02:40:00+00:00,2025-10-16 03:15:00+00:00,2.6868,2.6963,2.7078,0.0095,0.3536,7,45.24,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-17 00:45:00+00:00,2025-10-17 00:55:00+00:00,2.5095,2.5169,2.5185,0.0074,0.2949,2,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-18 09:10:00+00:00,2025-10-18 10:00:00+00:00,2.4452,2.4579,2.4674,0.0127,0.5194,10,57.21,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-18 18:55:00+00:00,2025-10-18 19:00:00+00:00,2.4944,2.4926,2.496,-0.0018,-0.0722,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-18 20:50:00+00:00,2025-10-18 21:15:00+00:00,2.5027,2.4907,2.5055,-0.012,-0.4795,5,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-20 21:15:00+00:00,2025-10-20 21:20:00+00:00,2.5894,2.5824,2.5966,-0.007,-0.2703,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-21 13:05:00+00:00,2025-10-21 13:30:00+00:00,2.4985,2.4949,2.5128,-0.0036,-0.1441,5,-25.17,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-22 09:35:00+00:00,2025-10-22 10:40:00+00:00,2.3998,2.404,2.414,0.0042,0.175,13,29.58,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-23 03:00:00+00:00,2025-10-23 04:00:00+00:00,2.4025,2.4026,2.4139,0.0001,0.0042,12,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-24 01:15:00+00:00,2025-10-24 01:20:00+00:00,2.4264,2.416,2.4283,-0.0104,-0.4286,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-24 02:55:00+00:00,2025-10-24 03:45:00+00:00,2.4138,2.4038,2.4196,-0.01,-0.4143,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-24 06:25:00+00:00,2025-10-24 07:15:00+00:00,2.4795,2.4747,2.4853,-0.0048,-0.1936,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-24 13:40:00+00:00,2025-10-24 14:55:00+00:00,2.4834,2.4591,2.4998,-0.0243,-0.9785,15,-100.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-24 20:30:00+00:00,2025-10-24 20:50:00+00:00,2.5185,2.521,2.5232,0.0025,0.0993,4,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-27 18:45:00+00:00,2025-10-27 19:45:00+00:00,2.6729,2.6432,2.6753,-0.0297,-1.1112,12,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-28 03:45:00+00:00,2025-10-28 04:30:00+00:00,2.5986,2.6016,2.6071,0.003,0.1154,9,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-28 10:10:00+00:00,2025-10-28 10:50:00+00:00,2.626,2.6232,2.6315,-0.0028,-0.1066,8,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-29 01:20:00+00:00,2025-10-29 02:10:00+00:00,2.4966,2.5056,2.5146,0.009,0.3605,10,50.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-29 13:40:00+00:00,2025-10-29 13:45:00+00:00,2.5383,2.5358,2.5419,-0.0025,-0.0985,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-10-30 08:45:00+00:00,2025-10-30 10:05:00+00:00,2.4986,2.4518,2.503,-0.0468,-1.873,16,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-30 11:55:00+00:00,2025-10-30 15:05:00+00:00,2.4323,2.3043,2.4379,-0.128,-5.2625,38,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-10-31 21:10:00+00:00,2025-10-31 23:20:00+00:00,2.3532,2.3689,2.3721,0.0157,0.6672,26,83.07,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-01 06:20:00+00:00,2025-11-01 06:40:00+00:00,2.3571,2.3515,2.3662,-0.0056,-0.2376,4,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-02 20:25:00+00:00,2025-11-02 21:55:00+00:00,2.306,2.3232,2.3297,0.0172,0.7459,18,72.57,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-02 22:30:00+00:00,2025-11-03 00:00:00+00:00,2.308,2.3499,2.3616,0.0419,1.8154,18,78.17,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-03 12:30:00+00:00,2025-11-03 12:55:00+00:00,2.1802,2.1743,2.1877,-0.0059,-0.2706,5,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-03 14:10:00+00:00,2025-11-03 14:40:00+00:00,2.1729,2.1662,2.1838,-0.0067,-0.3083,6,-61.47,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-03 20:15:00+00:00,2025-11-03 22:10:00+00:00,2.0656,2.067,2.077,0.0014,0.0678,23,12.28,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-04 02:40:00+00:00,2025-11-04 03:45:00+00:00,2.0829,2.0842,2.0958,0.0013,0.0624,13,10.08,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-04 04:20:00+00:00,2025-11-04 05:10:00+00:00,2.0842,2.0745,2.0908,-0.0097,-0.4654,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-05 00:30:00+00:00,2025-11-05 03:15:00+00:00,1.9485,2.0017,2.0283,0.0532,2.7303,33,66.67,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-06 00:00:00+00:00,2025-11-06 00:20:00+00:00,2.0264,2.0277,2.0375,0.0013,0.0642,4,11.71,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-06 05:40:00+00:00,2025-11-06 06:30:00+00:00,2.0081,2.0035,2.0158,-0.0046,-0.2291,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-06 07:30:00+00:00,2025-11-06 08:35:00+00:00,1.9937,1.9966,2.0101,0.0029,0.1455,13,17.68,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-06 09:20:00+00:00,2025-11-06 09:25:00+00:00,1.986,1.984,1.9958,-0.002,-0.1007,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-08 03:40:00+00:00,2025-11-08 04:30:00+00:00,2.1564,2.1642,2.1673,0.0078,0.3617,10,71.56,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-09 08:45:00+00:00,2025-11-09 09:40:00+00:00,2.0849,2.0833,2.1083,-0.0016,-0.0767,11,-6.84,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-09 10:30:00+00:00,2025-11-09 11:40:00+00:00,2.0596,2.0921,2.1067,0.0325,1.578,14,69.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-10 12:50:00+00:00,2025-11-10 13:40:00+00:00,2.1851,2.2157,2.2213,0.0306,1.4004,10,84.53,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-10 19:05:00+00:00,2025-11-10 19:55:00+00:00,2.1441,2.1498,2.1627,0.0057,0.2658,10,30.65,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-10 21:00:00+00:00,2025-11-10 23:35:00+00:00,2.1366,2.1604,2.18,0.0238,1.1139,31,54.84,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-11 12:45:00+00:00,2025-11-11 13:50:00+00:00,2.0757,2.085,2.0989,0.0093,0.448,13,40.09,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-12 12:10:00+00:00,2025-11-12 12:30:00+00:00,2.0677,2.0718,2.0785,0.0041,0.1983,4,37.96,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-12 22:10:00+00:00,2025-11-12 22:20:00+00:00,1.9695,1.9755,1.9757,0.006,0.3046,2,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-12 23:50:00+00:00,2025-11-13 00:25:00+00:00,1.9655,1.9701,1.9781,0.0046,0.234,7,36.51,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-14 01:05:00+00:00,2025-11-14 01:55:00+00:00,1.8523,1.8518,1.8672,-0.0005,-0.027,10,-3.36,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-14 17:55:00+00:00,2025-11-14 19:10:00+00:00,1.7809,1.7937,1.8061,0.0128,0.7187,15,50.79,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-14 20:40:00+00:00,2025-11-14 21:50:00+00:00,1.7493,1.7701,1.7831,0.0208,1.189,14,61.54,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-15 14:25:00+00:00,2025-11-15 14:45:00+00:00,1.7836,1.783,1.7905,-0.0006,-0.0336,4,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-15 16:05:00+00:00,2025-11-15 16:55:00+00:00,1.7794,1.782,1.7859,0.0026,0.1461,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-16 22:05:00+00:00,2025-11-16 23:00:00+00:00,1.6478,1.6508,1.6836,0.003,0.1821,11,8.38,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-17 00:15:00+00:00,2025-11-17 00:45:00+00:00,1.6611,1.6867,1.6977,0.0256,1.5411,6,69.95,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-17 01:55:00+00:00,2025-11-17 02:45:00+00:00,1.6783,1.6865,1.6963,0.0082,0.4886,10,45.56,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-17 18:10:00+00:00,2025-11-17 20:00:00+00:00,1.6338,1.6019,1.6539,-0.0319,-1.9525,22,-100.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-18 00:25:00+00:00,2025-11-18 01:00:00+00:00,1.6043,1.6144,1.6216,0.0101,0.6296,7,58.38,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-18 02:55:00+00:00,2025-11-18 04:30:00+00:00,1.6117,1.6249,1.6565,0.0132,0.819,19,29.46,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-20 23:35:00+00:00,2025-11-21 00:30:00+00:00,1.5026,1.5062,1.5186,0.0036,0.2396,11,22.5,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-21 04:10:00+00:00,2025-11-21 04:15:00+00:00,1.4814,1.4761,1.4842,-0.0053,-0.3578,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-21 16:00:00+00:00,2025-11-21 18:05:00+00:00,1.3496,1.385,1.4195,0.0354,2.623,25,50.64,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-22 10:15:00+00:00,2025-11-22 10:20:00+00:00,1.337,1.3321,1.3476,-0.0049,-0.3665,1,-46.23,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-22 12:05:00+00:00,2025-11-22 12:15:00+00:00,1.3345,1.337,1.3466,0.0025,0.1873,2,20.66,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-24 14:20:00+00:00,2025-11-24 14:40:00+00:00,1.3671,1.3647,1.3954,-0.0024,-0.1756,4,-8.48,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-25 06:10:00+00:00,2025-11-25 07:00:00+00:00,1.5493,1.5416,1.5555,-0.0077,-0.497,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-26 20:00:00+00:00,2025-11-26 20:05:00+00:00,1.5416,1.5396,1.5455,-0.002,-0.1297,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-28 10:55:00+00:00,2025-11-28 11:10:00+00:00,1.56,1.5442,1.565,-0.0158,-1.0128,3,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-28 21:50:00+00:00,2025-11-28 22:40:00+00:00,1.5277,1.5233,1.5322,-0.0044,-0.288,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-11-28 23:55:00+00:00,2025-11-29 00:00:00+00:00,1.5213,1.5229,1.5238,0.0016,0.1052,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-11-30 19:45:00+00:00,2025-11-30 20:35:00+00:00,1.5419,1.5351,1.5477,-0.0068,-0.441,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-02 13:00:00+00:00,2025-12-02 16:55:00+00:00,1.3776,1.5865,1.6262,0.2089,15.1641,47,84.03,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-03 01:40:00+00:00,2025-12-03 01:55:00+00:00,1.6278,1.6246,1.6391,-0.0032,-0.1966,3,-28.32,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-03 13:55:00+00:00,2025-12-03 14:00:00+00:00,1.7085,1.6701,1.7092,-0.0384,-2.2476,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-03 18:15:00+00:00,2025-12-03 19:15:00+00:00,1.6809,1.666,1.6941,-0.0149,-0.8864,12,-100.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-03 21:30:00+00:00,2025-12-03 22:25:00+00:00,1.6756,1.676,1.6906,0.0004,0.0239,11,2.67,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-04 18:40:00+00:00,2025-12-04 18:55:00+00:00,1.6585,1.6575,1.6702,-0.001,-0.0603,3,-8.55,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-06 19:05:00+00:00,2025-12-06 20:00:00+00:00,1.5477,1.5446,1.5573,-0.0031,-0.2003,11,-32.29,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-08 22:40:00+00:00,2025-12-08 23:30:00+00:00,1.6181,1.6101,1.626,-0.008,-0.4944,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-09 10:45:00+00:00,2025-12-09 12:20:00+00:00,1.5987,1.6085,1.6129,0.0098,0.613,19,69.01,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-10 00:45:00+00:00,2025-12-10 01:35:00+00:00,1.6463,1.6427,1.6558,-0.0036,-0.2187,10,-37.89,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-10 02:35:00+00:00,2025-12-10 02:45:00+00:00,1.6423,1.6404,1.6456,-0.0019,-0.1157,2,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-10 04:15:00+00:00,2025-12-10 06:15:00+00:00,1.6378,1.6373,1.6448,-0.0005,-0.0305,24,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-10 05:55:00+00:00,2025-12-10 06:45:00+00:00,1.6413,1.6351,1.6445,-0.0062,-0.3777,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-10 12:00:00+00:00,2025-12-10 13:05:00+00:00,1.611,1.6104,1.6162,-0.0006,-0.0372,13,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-10 14:00:00+00:00,2025-12-10 14:45:00+00:00,1.6133,1.6059,1.6163,-0.0074,-0.4587,9,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-11 12:05:00+00:00,2025-12-11 12:55:00+00:00,1.541,1.5431,1.5517,0.0021,0.1363,10,19.63,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-11 13:45:00+00:00,2025-12-11 14:35:00+00:00,1.5444,1.5431,1.5471,-0.0013,-0.0842,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-11 19:05:00+00:00,2025-12-11 19:55:00+00:00,1.5582,1.5608,1.5806,0.0026,0.1669,10,11.61,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-12 20:30:00+00:00,2025-12-12 22:50:00+00:00,1.5573,1.5648,1.5708,0.0075,0.4816,28,55.56,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-13 09:55:00+00:00,2025-12-13 10:20:00+00:00,1.5989,1.601,1.6033,0.0021,0.1313,5,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-14 02:40:00+00:00,2025-12-14 03:10:00+00:00,1.6163,1.6116,1.618,-0.0047,-0.2908,6,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-14 05:05:00+00:00,2025-12-14 06:25:00+00:00,1.5967,1.5955,1.6026,-0.0012,-0.0752,16,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-14 09:45:00+00:00,2025-12-14 10:10:00+00:00,1.5992,1.5929,1.6019,-0.0063,-0.3939,5,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-14 16:40:00+00:00,2025-12-14 17:30:00+00:00,1.5777,1.5685,1.5875,-0.0092,-0.5831,10,-93.88,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-14 22:10:00+00:00,2025-12-14 22:20:00+00:00,1.5635,1.5592,1.5652,-0.0043,-0.275,2,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-15 03:45:00+00:00,2025-12-15 04:55:00+00:00,1.563,1.5775,1.586,0.0145,0.9277,14,63.04,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-15 20:10:00+00:00,2025-12-15 21:05:00+00:00,1.4466,1.4454,1.4579,-0.0012,-0.083,11,-10.62,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-15 22:20:00+00:00,2025-12-15 22:45:00+00:00,1.4514,1.4546,1.4595,0.0032,0.2205,5,39.51,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-16 22:25:00+00:00,2025-12-16 23:15:00+00:00,1.5138,1.5089,1.5148,-0.0049,-0.3237,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-17 23:20:00+00:00,2025-12-17 23:25:00+00:00,1.4158,1.416,1.4187,0.0002,0.0141,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-18 01:05:00+00:00,2025-12-18 01:55:00+00:00,1.4075,1.4096,1.414,0.0021,0.1492,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-18 16:15:00+00:00,2025-12-18 16:30:00+00:00,1.4278,1.4179,1.4377,-0.0099,-0.6934,3,-100.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-19 00:30:00+00:00,2025-12-19 01:45:00+00:00,1.3331,1.3305,1.3419,-0.0026,-0.195,15,-29.55,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-19 02:10:00+00:00,2025-12-19 03:35:00+00:00,1.3332,1.3785,1.3967,0.0453,3.3978,17,71.34,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-19 05:00:00+00:00,2025-12-19 06:05:00+00:00,1.3812,1.3854,1.3896,0.0042,0.3041,13,50.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-19 22:10:00+00:00,2025-12-19 23:00:00+00:00,1.4802,1.4828,1.4868,0.0026,0.1757,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-21 10:50:00+00:00,2025-12-21 11:40:00+00:00,1.462,1.4587,1.4659,-0.0033,-0.2257,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-21 18:00:00+00:00,2025-12-21 19:25:00+00:00,1.4359,1.4408,1.4478,0.0049,0.3412,17,41.18,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-21 20:05:00+00:00,2025-12-21 20:10:00+00:00,1.4417,1.4401,1.4436,-0.0016,-0.111,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-23 22:10:00+00:00,2025-12-23 23:15:00+00:00,1.434,1.4305,1.4406,-0.0035,-0.2441,13,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-25 16:50:00+00:00,2025-12-25 17:40:00+00:00,1.4075,1.4098,1.4119,0.0023,0.1634,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-25 18:35:00+00:00,2025-12-25 19:00:00+00:00,1.4116,1.4104,1.4175,-0.0012,-0.085,5,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-26 03:50:00+00:00,2025-12-26 05:10:00+00:00,1.4022,1.4036,1.4094,0.0014,0.0998,16,19.44,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-26 19:25:00+00:00,2025-12-26 20:55:00+00:00,1.3858,1.3988,1.4035,0.013,0.9381,18,73.45,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-26 21:25:00+00:00,2025-12-26 21:30:00+00:00,1.3985,1.398,1.3995,-0.0005,-0.0358,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-28 01:10:00+00:00,2025-12-28 02:00:00+00:00,1.4474,1.4421,1.4501,-0.0053,-0.3662,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-29 01:20:00+00:00,2025-12-29 01:30:00+00:00,1.4472,1.452,1.452,0.0048,0.3317,2,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2025-12-29 16:25:00+00:00,2025-12-29 17:20:00+00:00,1.4387,1.4404,1.4467,0.0017,0.1182,11,21.25,True,True,True,bearish_vol_divergence
SUI/USDT,2025-12-29 18:25:00+00:00,2025-12-29 18:55:00+00:00,1.4425,1.4349,1.4469,-0.0076,-0.5269,6,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2026-01-02 12:05:00+00:00,2026-01-02 13:00:00+00:00,1.5085,1.5209,1.5259,0.0124,0.822,11,71.26,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-03 11:40:00+00:00,2026-01-03 12:30:00+00:00,1.6346,1.6293,1.643,-0.0053,-0.3242,10,-63.1,True,True,True,adx_dm_bearish_cross
SUI/USDT,2026-01-03 15:50:00+00:00,2026-01-03 16:45:00+00:00,1.6539,1.6601,1.6652,0.0062,0.3749,11,54.87,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-04 11:00:00+00:00,2026-01-04 11:05:00+00:00,1.7027,1.6995,1.7077,-0.0032,-0.1879,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2026-01-05 04:00:00+00:00,2026-01-05 05:05:00+00:00,1.7019,1.6803,1.7056,-0.0216,-1.2692,13,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-05 10:40:00+00:00,2026-01-05 12:05:00+00:00,1.6813,1.683,1.69,0.0017,0.1011,17,19.54,True,True,True,adx_dm_bearish_cross
SUI/USDT,2026-01-07 05:40:00+00:00,2026-01-07 06:30:00+00:00,1.8735,1.8704,1.8785,-0.0031,-0.1655,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-07 09:30:00+00:00,2026-01-07 10:25:00+00:00,1.9097,1.9136,1.9369,0.0039,0.2042,11,14.34,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-08 02:15:00+00:00,2026-01-08 03:05:00+00:00,1.8309,1.8147,1.8336,-0.0162,-0.8848,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-08 03:55:00+00:00,2026-01-08 04:45:00+00:00,1.7958,1.8073,1.8163,0.0115,0.6404,10,56.1,True,True,True,adx_dm_bearish_cross
SUI/USDT,2026-01-08 11:20:00+00:00,2026-01-08 12:10:00+00:00,1.7804,1.7714,1.7909,-0.009,-0.5055,10,-85.71,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-09 05:50:00+00:00,2026-01-09 06:35:00+00:00,1.8098,1.8132,1.8139,0.0034,0.1879,9,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2026-01-09 23:35:00+00:00,2026-01-09 23:40:00+00:00,1.8122,1.8122,1.8177,0.0,0.0,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2026-01-10 01:15:00+00:00,2026-01-10 02:35:00+00:00,1.8053,1.8008,1.8215,-0.0045,-0.2493,16,-27.78,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-10 19:05:00+00:00,2026-01-10 20:10:00+00:00,1.7989,1.8062,1.8086,0.0073,0.4058,13,75.26,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-10 20:45:00+00:00,2026-01-10 21:35:00+00:00,1.8022,1.7956,1.8026,-0.0066,-0.3662,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-11 20:00:00+00:00,2026-01-11 21:00:00+00:00,1.8061,1.7915,1.8151,-0.0146,-0.8084,12,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-11 21:40:00+00:00,2026-01-11 22:00:00+00:00,1.7954,1.789,1.8034,-0.0064,-0.3565,4,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2026-01-12 03:40:00+00:00,2026-01-12 03:45:00+00:00,1.8254,1.8245,1.8308,-0.0009,-0.0493,1,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2026-01-12 12:55:00+00:00,2026-01-12 13:45:00+00:00,1.7831,1.7695,1.7875,-0.0136,-0.7627,10,0.0,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-13 06:30:00+00:00,2026-01-13 07:25:00+00:00,1.7914,1.7918,1.7999,0.0004,0.0223,11,0.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2026-01-13 15:15:00+00:00,2026-01-13 15:35:00+00:00,1.7994,1.8183,1.8246,0.0189,1.0504,4,75.0,True,True,True,adx_dm_bearish_cross
SUI/USDT,2026-01-13 17:15:00+00:00,2026-01-13 18:35:00+00:00,1.824,1.827,1.8342,0.003,0.1645,16,29.41,True,True,True,bearish_vol_divergence
SUI/USDT,2026-01-14 10:45:00+00:00,2026-01-14 11:35:00+00:00,1.8351,1.8251,1.8382,-0.01,-0.5449,10,0.0,True,True,True,bearish_vol_divergence
