ticker,entry_time,exit_time,entry_price,exit_price,peak_price,pnl,pnl_pct,bars_to_exit,peak_capture,vol_div,rsi_div,bb_squeeze,exit_reason
ADA/USDT,2025-09-28 19:45:00+00:00,2025-09-28 21:10:00+00:00,0.7902,0.7966,0.7981,0.0064,0.8099,17,81.01,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-30 05:30:00+00:00,2025-09-30 07:05:00+00:00,0.7979,0.8008,0.8053,0.0029,0.3635,19,39.19,True,True,True,bearish_vol_divergence
ADA/USDT,2025-10-11 14:50:00+00:00,2025-10-11 15:40:00+00:00,0.6491,0.6517,0.659,0.0026,0.4006,10,26.26,True,True,True,bearish_vol_divergence
ADA/USDT,2025-10-11 14:55:00+00:00,2025-10-11 15:45:00+00:00,0.652,0.655,0.659,0.003,0.4601,10,42.86,True,True,True,bearish_vol_divergence
ADA/USDT,2025-10-15 17:05:00+00:00,2025-10-15 18:35:00+00:00,0.6684,0.6722,0.6752,0.0038,0.5685,18,55.88,True,True,True,bearish_vol_divergence
ADA/USDT,2025-10-15 23:15:00+00:00,2025-10-16 00:20:00+00:00,0.6659,0.6681,0.67,0.0022,0.3304,13,53.66,True,True,True,bearish_vol_divergence
ADA/USDT,2025-10-21 06:20:00+00:00,2025-10-21 07:10:00+00:00,0.6435,0.64,0.645,-0.0035,-0.5439,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-10-21 06:25:00+00:00,2025-10-21 07:15:00+00:00,0.6438,0.6424,0.645,-0.0014,-0.2175,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-10-27 07:30:00+00:00,2025-10-27 08:25:00+00:00,0.6827,0.6766,0.6837,-0.0061,-0.8935,11,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-10-28 04:30:00+00:00,2025-10-28 05:20:00+00:00,0.6656,0.6664,0.6683,0.0008,0.1202,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-10-28 04:35:00+00:00,2025-10-28 05:25:00+00:00,0.6648,0.6669,0.6683,0.0021,0.3159,10,60.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-10-31 23:05:00+00:00,2025-10-31 23:55:00+00:00,0.6102,0.6091,0.6105,-0.0011,-0.1803,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-11-13 21:45:00+00:00,2025-11-13 22:55:00+00:00,0.5191,0.5291,0.5302,0.01,1.9264,14,90.09,True,True,True,bearish_vol_divergence
ADA/USDT,2025-11-13 21:50:00+00:00,2025-11-13 22:55:00+00:00,0.5199,0.5291,0.5302,0.0092,1.7696,13,89.32,True,True,True,bearish_vol_divergence
ADA/USDT,2025-11-24 23:15:00+00:00,2025-11-25 00:15:00+00:00,0.4296,0.4277,0.4298,-0.0019,-0.4423,12,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-11-27 12:45:00+00:00,2025-11-27 13:35:00+00:00,0.4283,0.4279,0.4289,-0.0004,-0.0934,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-11-28 03:25:00+00:00,2025-11-28 04:35:00+00:00,0.4244,0.4257,0.4269,0.0013,0.3063,14,52.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-11-29 19:50:00+00:00,2025-11-29 20:40:00+00:00,0.4144,0.4148,0.4164,0.0004,0.0965,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-11-30 19:25:00+00:00,2025-11-30 20:25:00+00:00,0.4242,0.4238,0.4269,-0.0004,-0.0943,12,-14.81,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-07 20:55:00+00:00,2025-12-07 22:40:00+00:00,0.4314,0.4185,0.4316,-0.0129,-2.9903,21,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-10 04:25:00+00:00,2025-12-10 05:25:00+00:00,0.4631,0.464,0.466,0.0009,0.1943,12,31.03,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-10 13:55:00+00:00,2025-12-10 14:45:00+00:00,0.4639,0.4621,0.4642,-0.0018,-0.388,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-11 14:40:00+00:00,2025-12-11 15:30:00+00:00,0.416,0.4173,0.4215,0.0013,0.3125,10,23.64,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-11 17:25:00+00:00,2025-12-11 18:50:00+00:00,0.4133,0.4136,0.4181,0.0003,0.0726,17,6.25,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-11 17:45:00+00:00,2025-12-11 18:50:00+00:00,0.4123,0.4136,0.4181,0.0013,0.3153,13,22.41,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-11 17:50:00+00:00,2025-12-11 18:50:00+00:00,0.4117,0.4136,0.4181,0.0019,0.4615,12,29.69,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-12 21:15:00+00:00,2025-12-12 22:50:00+00:00,0.4103,0.41,0.4113,-0.0003,-0.0731,19,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-14 18:50:00+00:00,2025-12-14 19:40:00+00:00,0.3998,0.3973,0.4001,-0.0025,-0.6253,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-17 17:55:00+00:00,2025-12-17 19:25:00+00:00,0.3694,0.3662,0.373,-0.0032,-0.8663,18,-88.89,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-17 18:00:00+00:00,2025-12-17 19:25:00+00:00,0.371,0.3662,0.373,-0.0048,-1.2938,17,-100.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-17 18:05:00+00:00,2025-12-17 19:25:00+00:00,0.3719,0.3662,0.373,-0.0057,-1.5327,16,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-17 22:55:00+00:00,2025-12-18 00:15:00+00:00,0.3682,0.3666,0.3686,-0.0016,-0.4345,16,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-21 15:20:00+00:00,2025-12-21 16:10:00+00:00,0.3599,0.3606,0.3623,0.0007,0.1945,10,29.17,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-22 10:30:00+00:00,2025-12-22 12:35:00+00:00,0.3689,0.3733,0.377,0.0044,1.1927,25,54.32,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-23 04:25:00+00:00,2025-12-23 05:15:00+00:00,0.3683,0.3664,0.3686,-0.0019,-0.5159,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-23 04:30:00+00:00,2025-12-23 05:20:00+00:00,0.3678,0.3666,0.3683,-0.0012,-0.3263,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-26 01:05:00+00:00,2025-12-26 03:35:00+00:00,0.3445,0.3516,0.3585,0.0071,2.061,30,50.71,True,True,True,bearish_vol_divergence
ADA/USDT,2025-12-30 17:20:00+00:00,2025-12-30 18:10:00+00:00,0.3535,0.3525,0.3547,-0.001,-0.2829,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-01 11:30:00+00:00,2026-01-01 12:20:00+00:00,0.3396,0.3399,0.341,0.0003,0.0883,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-03 12:35:00+00:00,2026-01-03 14:50:00+00:00,0.3839,0.3871,0.391,0.0032,0.8336,27,45.07,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-05 03:45:00+00:00,2026-01-05 05:05:00+00:00,0.4029,0.3979,0.4041,-0.005,-1.241,16,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-07 17:00:00+00:00,2026-01-07 17:50:00+00:00,0.404,0.4036,0.4077,-0.0004,-0.099,10,-10.81,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-08 23:55:00+00:00,2026-01-09 01:10:00+00:00,0.3957,0.3977,0.3986,0.002,0.5054,15,68.97,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-13 18:55:00+00:00,2026-01-13 20:30:00+00:00,0.4064,0.4081,0.4116,0.0017,0.4183,19,32.69,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-20 19:05:00+00:00,2026-01-20 19:55:00+00:00,0.3526,0.3524,0.3531,-0.0002,-0.0567,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-21 09:55:00+00:00,2026-01-21 10:45:00+00:00,0.3581,0.3581,0.3595,0.0,0.0,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-23 10:50:00+00:00,2026-01-23 12:00:00+00:00,0.3593,0.3599,0.3609,0.0006,0.167,14,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-24 11:35:00+00:00,2026-01-24 13:05:00+00:00,0.3596,0.3601,0.3605,0.0005,0.139,18,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-27 11:10:00+00:00,2026-01-27 12:00:00+00:00,0.3498,0.3507,0.3514,0.0009,0.2573,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-27 11:15:00+00:00,2026-01-27 12:05:00+00:00,0.3499,0.3504,0.3514,0.0005,0.1429,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-28 02:50:00+00:00,2026-01-28 03:40:00+00:00,0.3575,0.3571,0.3581,-0.0004,-0.1119,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-01-28 03:05:00+00:00,2026-01-28 03:55:00+00:00,0.3575,0.3569,0.3579,-0.0006,-0.1678,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-02-06 19:40:00+00:00,2026-02-06 20:40:00+00:00,0.2776,0.2763,0.2789,-0.0013,-0.4683,12,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-02-12 17:50:00+00:00,2026-02-12 19:00:00+00:00,0.2595,0.2598,0.261,0.0003,0.1156,14,20.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-02-19 11:25:00+00:00,2026-02-19 12:15:00+00:00,0.2739,0.2714,0.2744,-0.0025,-0.9127,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-02-20 18:50:00+00:00,2026-02-20 19:40:00+00:00,0.2826,0.2824,0.2843,-0.0002,-0.0708,10,-11.76,True,True,True,bearish_vol_divergence
ADA/USDT,2026-02-20 19:55:00+00:00,2026-02-20 22:05:00+00:00,0.283,0.2842,0.2848,0.0012,0.424,26,66.67,True,True,True,bearish_vol_divergence
ADA/USDT,2026-02-22 19:50:00+00:00,2026-02-22 20:40:00+00:00,0.2701,0.2698,0.2702,-0.0003,-0.1111,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-02-22 19:55:00+00:00,2026-02-22 20:45:00+00:00,0.27,0.27,0.2701,0.0,0.0,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-02-24 10:45:00+00:00,2026-02-24 11:35:00+00:00,0.257,0.2574,0.2579,0.0004,0.1556,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-02-24 11:20:00+00:00,2026-02-24 12:30:00+00:00,0.2574,0.2575,0.258,0.0001,0.0389,14,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-02-27 13:15:00+00:00,2026-02-27 14:50:00+00:00,0.284,0.2818,0.2845,-0.0022,-0.7746,19,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-01 05:40:00+00:00,2026-03-01 06:30:00+00:00,0.2859,0.2828,0.2862,-0.0031,-1.0843,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-01 05:45:00+00:00,2026-03-01 06:55:00+00:00,0.2862,0.2825,0.2862,-0.0037,-1.2928,14,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-01 11:25:00+00:00,2026-03-01 12:30:00+00:00,0.2787,0.2772,0.2793,-0.0015,-0.5382,13,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-02 19:00:00+00:00,2026-03-02 20:20:00+00:00,0.2805,0.2797,0.2824,-0.0008,-0.2852,16,-42.11,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-02 19:05:00+00:00,2026-03-02 20:20:00+00:00,0.2798,0.2797,0.2824,-0.0001,-0.0357,15,-3.85,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-03 01:45:00+00:00,2026-03-03 02:35:00+00:00,0.2761,0.274,0.2761,-0.0021,-0.7606,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-18 13:50:00+00:00,2026-03-18 15:05:00+00:00,0.2764,0.2722,0.2768,-0.0042,-1.5195,15,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-21 04:50:00+00:00,2026-03-21 05:40:00+00:00,0.2661,0.2663,0.2668,0.0002,0.0752,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-21 05:00:00+00:00,2026-03-21 05:50:00+00:00,0.2663,0.2661,0.2668,-0.0002,-0.0751,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-21 11:45:00+00:00,2026-03-21 12:35:00+00:00,0.2646,0.2651,0.2652,0.0005,0.189,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-22 20:50:00+00:00,2026-03-22 21:40:00+00:00,0.2512,0.2505,0.2515,-0.0007,-0.2787,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-26 16:50:00+00:00,2026-03-26 17:45:00+00:00,0.2558,0.2552,0.2564,-0.0006,-0.2346,11,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-26 16:55:00+00:00,2026-03-26 17:45:00+00:00,0.2557,0.2552,0.2564,-0.0005,-0.1955,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-03-26 17:00:00+00:00,2026-03-26 17:50:00+00:00,0.2562,0.2548,0.2564,-0.0014,-0.5464,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-01 10:20:00+00:00,2026-04-01 11:15:00+00:00,0.2479,0.2479,0.2491,0.0,0.0,11,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-01 10:25:00+00:00,2026-04-01 11:15:00+00:00,0.2482,0.2479,0.2491,-0.0003,-0.1209,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-02 19:30:00+00:00,2026-04-02 20:20:00+00:00,0.239,0.2399,0.2404,0.0009,0.3766,10,64.29,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-02 19:50:00+00:00,2026-04-02 20:40:00+00:00,0.2398,0.2404,0.2408,0.0006,0.2502,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-02 19:55:00+00:00,2026-04-02 20:45:00+00:00,0.2397,0.2402,0.2408,0.0005,0.2086,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-05 03:20:00+00:00,2026-04-05 04:10:00+00:00,0.247,0.2464,0.2471,-0.0006,-0.2429,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-06 08:30:00+00:00,2026-04-06 10:25:00+00:00,0.2562,0.2584,0.2605,0.0022,0.8587,23,51.16,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-12 15:10:00+00:00,2026-04-12 16:05:00+00:00,0.2386,0.2377,0.2389,-0.0009,-0.3772,11,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-14 20:40:00+00:00,2026-04-14 21:30:00+00:00,0.2404,0.2411,0.2416,0.0007,0.2912,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-14 21:00:00+00:00,2026-04-14 21:50:00+00:00,0.2415,0.2406,0.2416,-0.0009,-0.3727,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-17 03:45:00+00:00,2026-04-17 04:40:00+00:00,0.2553,0.2549,0.2556,-0.0004,-0.1567,11,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-17 19:45:00+00:00,2026-04-17 20:35:00+00:00,0.2614,0.26,0.2616,-0.0014,-0.5356,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-24 05:45:00+00:00,2026-04-24 06:35:00+00:00,0.2479,0.2491,0.2496,0.0012,0.4841,10,70.59,True,True,True,bearish_vol_divergence
ADA/USDT,2026-04-28 04:40:00+00:00,2026-04-28 06:15:00+00:00,0.2474,0.2478,0.2489,0.0004,0.1617,19,26.67,True,True,True,bearish_vol_divergence
ADA/USDT,2026-05-05 16:05:00+00:00,2026-05-05 18:35:00+00:00,0.257,0.2579,0.259,0.0009,0.3502,30,45.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-05-11 18:30:00+00:00,2026-05-11 20:10:00+00:00,0.2815,0.2801,0.2819,-0.0014,-0.4973,20,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-05-14 21:45:00+00:00,2026-05-14 22:35:00+00:00,0.2741,0.2722,0.2741,-0.0019,-0.6932,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-05-26 03:00:00+00:00,2026-05-26 04:40:00+00:00,0.2402,0.2413,0.2418,0.0011,0.458,20,68.75,True,True,True,bearish_vol_divergence
ADA/USDT,2026-05-26 03:05:00+00:00,2026-05-26 04:40:00+00:00,0.2401,0.2413,0.2418,0.0012,0.4998,19,70.59,True,True,True,bearish_vol_divergence
ADA/USDT,2026-05-26 20:40:00+00:00,2026-05-26 21:30:00+00:00,0.24,0.2406,0.241,0.0006,0.25,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-06-02 08:45:00+00:00,2026-06-02 09:35:00+00:00,0.2238,0.2234,0.2243,-0.0004,-0.1787,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-06-09 11:50:00+00:00,2026-06-09 12:40:00+00:00,0.1675,0.1675,0.1686,0.0,0.0,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-06-13 11:00:00+00:00,2026-06-13 11:50:00+00:00,0.1726,0.1732,0.1738,0.0006,0.3476,10,50.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-06-13 11:05:00+00:00,2026-06-13 11:55:00+00:00,0.1731,0.1735,0.1738,0.0004,0.2311,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-06-13 20:10:00+00:00,2026-06-13 21:10:00+00:00,0.1723,0.1717,0.1725,-0.0006,-0.3482,12,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-06-14 00:20:00+00:00,2026-06-14 01:55:00+00:00,0.172,0.1727,0.1734,0.0007,0.407,19,50.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-06-15 04:05:00+00:00,2026-06-15 04:55:00+00:00,0.181,0.1797,0.1818,-0.0013,-0.7182,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-06-16 16:15:00+00:00,2026-06-16 17:05:00+00:00,0.1746,0.1734,0.175,-0.0012,-0.6873,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2026-06-17 10:20:00+00:00,2026-06-17 11:55:00+00:00,0.1695,0.1689,0.1697,-0.0006,-0.354,19,0.0,True,True,True,bearish_vol_divergence
